Context	Comparsion	Chr_D	Start_D	end_D	Chr_F	Start_F	end_F	Feature	Overlap(bp)	Gene_ID	Chr	up_5k	Start	End	down_5k	Strand
CHG	Teosinte/Maize	6	107639049	107639717	6	107634739	107639738	Gene_up_5k	668	Zm00001d036966	6	107623483	107628483	107635122	107640122	-
CHG	Teosinte/Maize	6	107639049	107639717	6	107634739	107639738	Gene_up_5k	668	Zm00001d001409	6	107634739	107639739	107640151	107645151	+
CHG	Teosinte/Maize	6	113551201	113551453	6	113546881	113551880	Gene_up_5k	252	Zm00001d037133	6	113541755	113546755	113548492	113553492	-
CHG	Teosinte/Maize	6	113551201	113551453	6	113546881	113551880	Gene_up_5k	252	Zm00001d037134	6	113546881	113551881	113552733	113557733	+
CHG	Teosinte/Maize	6	115980402	115980525	6	115976077	115981076	Gene_up_5k	123	Zm00001d037211	6	115976077	115981077	115984636	115989636	+
CHG	Teosinte/Maize	6	117731699	117731936	6	117727410	117732409	Gene_up_5k	237	Zm00001d037245	6	117721138	117726138	117727409	117732409	-
CHG	Teosinte/Maize	6	117731699	117731936	6	117727410	117732409	Gene_up_5k	237	Zm00001d001418	6	117726608	117731608	117732020	117737020	+
CHG	Teosinte/Maize	6	117731699	117731936	6	117727410	117732409	Gene_up_5k	237	Zm00001d037246	6	117731699	117736699	117745908	117750908	-
CHG	Teosinte/Maize	6	122137554	122137998	6	122136630	122141629	Gene_up_5k	444	Zm00001d037343	6	122120235	122125235	122136629	122141629	-
CHG	Teosinte/Maize	6	124639002	124639731	6	124636250	124641249	Gene_up_5k	729	Zm00001d037404	6	124626112	124631112	124634021	124639021	+
CHG	Teosinte/Maize	6	124639002	124639731	6	124636250	124641249	Gene_up_5k	729	Zm00001d037405	6	124636250	124641250	124642962	124647962	+
CHG	Teosinte/Maize	6	124639002	124639731	6	124636250	124641249	Gene_up_5k	729	Zm00001d037406	6	124639010	124644010	124645197	124650197	-
CHG	Teosinte/Maize	6	126614500	126615139	6	126611442	126616441	Gene_up_5k	639	Zm00001d037478	6	126609067	126614067	126615098	126620098	+
CHG	Teosinte/Maize	6	126614500	126615139	6	126611442	126616441	Gene_up_5k	639	Zm00001d037479	6	126611442	126616442	126617184	126622184	+
CHG	Teosinte/Maize	6	130782498	130782678	6	130781729	130786728	Gene_up_5k	180	Zm00001d037593	6	130752943	130757943	130781728	130786728	-
CHG	Teosinte/Maize	6	134316841	134317031	6	134316069	134321068	Gene_up_5k	190	Zm00001d037695	6	134306545	134311545	134316068	134321068	-
CHG	Teosinte/Maize	6	134316841	134317031	6	134316069	134321068	Gene_up_5k	190	Zm00001d037696	6	134314896	134319896	134352721	134357721	-
CHG	Teosinte/Maize	6	138176558	138176745	6	138174259	138179258	Gene_up_5k	187	Zm00001d037802	6	138174259	138179259	138180014	138185014	+
CHG	Teosinte/Maize	6	140956580	140957459	6	140954195	140959194	Gene_up_5k	879	Zm00001d037882	6	140947481	140952481	140954194	140959194	-
CHG	Teosinte/Maize	6	143834812	143834951	6	143830888	143835887	Gene_up_5k	139	Zm00001d037968	6	143829712	143834712	143836988	143841988	-
CHG	Teosinte/Maize	6	143834812	143834951	6	143830888	143835887	Gene_up_5k	139	Zm00001d037969	6	143830888	143835888	143836243	143841243	+
CHG	Teosinte/Maize	6	160630661	160630926	6	160626298	160631297	Gene_up_5k	265	Zm00001d038592	6	160626298	160631298	160631955	160636955	+
CHG	Teosinte/Maize	6	160630661	160630926	6	160626298	160631297	Gene_up_5k	265	Zm00001d038593	6	160628519	160633519	160633884	160638884	-
CHG	Teosinte/Maize	6	171029780	171030408	6	171028311	171033310	Gene_up_5k	628	Zm00001d039144	6	171004263	171009263	171031047	171036047	+
CHG	Teosinte/Maize	6	171029780	171030408	6	171028311	171033310	Gene_up_5k	628	Zm00001d039145	6	171028311	171033311	171034198	171039198	+
CHG	Teosinte/Maize	6	171029780	171030408	6	171028311	171033310	Gene_up_5k	628	Zm00001d039146	6	171030380	171035380	171036741	171041741	+
CHG	Teosinte/Maize	7	12943435	12945228	7	12940604	12945603	Gene_up_5k	1793	Zm00001d019020	7	12938160	12943160	12946459	12951459	-
CHG	Teosinte/Maize	7	12943435	12945228	7	12940604	12945603	Gene_up_5k	1793	Zm00001d001090	7	12940604	12945604	12945966	12950966	+
CHG	Teosinte/Maize	7	43324149	43324635	7	43322874	43327873	Gene_up_5k	486	Zm00001d019568	7	43293735	43298735	43322873	43327873	-
CHG	Teosinte/Maize	7	62166870	62168668	7	62164440	62169439	Gene_up_5k	1798	Zm00001d019792	7	62161827	62166827	62168650	62173650	+
CHG	Teosinte/Maize	7	62166870	62168668	7	62164440	62169439	Gene_up_5k	1798	Zm00001d019793	7	62164440	62169440	62170161	62175161	+
CHG	Teosinte/Maize	7	62166870	62168668	7	62164440	62169439	Gene_up_5k	1798	Zm00001d019794	7	62166139	62171139	62171417	62176417	-
CHG	Teosinte/Maize	7	63208185	63208554	7	63207872	63212871	Gene_up_5k	369	Zm00001d001155	7	63202628	63207628	63207871	63212871	-
CHG	Teosinte/Maize	7	70601819	70602854	7	70602002	70607001	Gene_up_5k	852	Zm00001d001161	7	70602002	70607002	70607642	70612642	+
CHG	Teosinte/Maize	7	73815121	73815611	7	73812545	73817544	Gene_up_5k	490	Zm00001d019901	7	73812545	73817545	73822247	73827247	+
CHG	Teosinte/Maize	7	81041892	81042134	7	81041061	81046060	Gene_up_5k	242	Zm00001d019967	7	81032496	81037496	81041060	81046060	-
CHG	Teosinte/Maize	7	84823980	84825910	7	84822006	84827005	Gene_up_5k	1930	Zm00001d020002	7	84822006	84827006	84838816	84843816	+
CHG	Teosinte/Maize	7	103465612	103466052	7	103462817	103467816	Gene_up_5k	440	Zm00001d020270	7	103462817	103467817	103468862	103473862	+
CHG	Teosinte/Maize	7	103465612	103466052	7	103462817	103467816	Gene_up_5k	440	Zm00001d020271	7	103464874	103469874	103471003	103476003	-
CHG	Teosinte/Maize	7	116450109	116450335	7	116446759	116451758	Gene_up_5k	226	Zm00001d020463	7	116446759	116451759	116465310	116470310	+
CHG	Teosinte/Maize	7	127259793	127259930	7	127254950	127259949	Gene_up_5k	137	Zm00001d001217	7	127254950	127259950	127261663	127266663	+
CHG	Teosinte/Maize	7	127259793	127259930	7	127254950	127259949	Gene_up_5k	137	Zm00001d020664	7	127258947	127263947	127271236	127276236	+
CHG	Teosinte/Maize	7	127260237	127260835	7	127258947	127263946	Gene_up_5k	598	Zm00001d001217	7	127254950	127259950	127261663	127266663	+
CHG	Teosinte/Maize	7	127260237	127260835	7	127258947	127263946	Gene_up_5k	598	Zm00001d020664	7	127258947	127263947	127271236	127276236	+
CHG	Teosinte/Maize	7	130050880	130051377	7	130048390	130053389	Gene_up_5k	497	Zm00001d020718	7	130042693	130047693	130048670	130053670	-
CHG	Teosinte/Maize	7	130050880	130051377	7	130048390	130053389	Gene_up_5k	497	Zm00001d001221	7	130042739	130047739	130048389	130053389	-
CHG	Teosinte/Maize	7	130050880	130051377	7	130048390	130053389	Gene_up_5k	497	Zm00001d001222	7	130044226	130049226	130049604	130054604	+
CHG	Teosinte/Maize	7	130050880	130051377	7	130048390	130053389	Gene_up_5k	497	Zm00001d020719	7	130044746	130049746	130054538	130059538	+
CHG	Teosinte/Maize	7	130691661	130691829	7	130690803	130695802	Gene_up_5k	168	Zm00001d020736	7	130684762	130689762	130690802	130695802	-
CHG	Teosinte/Maize	7	141004865	141005258	7	141003297	141008296	Gene_up_5k	393	Zm00001d021034	7	140999039	141004039	141005047	141010047	-
CHG	Teosinte/Maize	7	141004865	141005258	7	141003297	141008296	Gene_up_5k	393	Zm00001d021035	7	141003297	141008297	141008939	141013939	+
CHG	Teosinte/Maize	7	141004865	141005258	7	141003297	141008296	Gene_up_5k	393	Zm00001d021036	7	141004143	141009143	141013714	141018714	-
CHG	Teosinte/Maize	7	141006063	141006398	7	141003297	141008296	Gene_up_5k	335	Zm00001d021034	7	140999039	141004039	141005047	141010047	-
CHG	Teosinte/Maize	7	141006063	141006398	7	141003297	141008296	Gene_up_5k	335	Zm00001d021035	7	141003297	141008297	141008939	141013939	+
CHG	Teosinte/Maize	7	141006063	141006398	7	141003297	141008296	Gene_up_5k	335	Zm00001d021036	7	141004143	141009143	141013714	141018714	-
CHG	Teosinte/Maize	7	147098216	147098429	7	147096084	147101083	Gene_up_5k	213	Zm00001d021258	7	147080277	147085277	147096083	147101083	-
CHG	Teosinte/Maize	7	147098216	147098429	7	147096084	147101083	Gene_up_5k	213	Zm00001d021259	7	147092538	147097538	147098506	147103506	+
CHG	Teosinte/Maize	7	147098216	147098429	7	147096084	147101083	Gene_up_5k	213	Zm00001d021260	7	147094595	147099595	147102617	147107617	-
CHG	Teosinte/Maize	7	148694463	148694744	7	148691056	148696055	Gene_up_5k	281	Zm00001d021315	7	148691056	148696056	148697399	148702399	+
CHG	Teosinte/Maize	7	148694463	148694744	7	148691056	148696055	Gene_up_5k	281	Zm00001d021316	7	148693772	148698772	148699347	148704347	-
CHG	Teosinte/Maize	7	149767231	149767666	7	149766501	149771500	Gene_up_5k	435	Zm00001d021357	7	149766501	149771501	149772638	149777638	+
CHG	Teosinte/Maize	7	158050855	158051443	7	158048362	158053361	Gene_up_5k	588	Zm00001d021610	7	158039528	158044528	158048361	158053361	-
CHG	Teosinte/Maize	7	158050855	158051443	7	158048362	158053361	Gene_up_5k	588	Zm00001d021611	7	158044839	158049839	158052734	158057734	-
CHG	Teosinte/Maize	7	161664300	161664462	7	161662644	161667643	Gene_up_5k	162	Zm00001d021733	7	161660073	161665073	161667034	161672034	-
CHG	Teosinte/Maize	7	161664300	161664462	7	161662644	161667643	Gene_up_5k	162	Zm00001d021734	7	161662644	161667644	161670560	161675560	+
CHG	Teosinte/Maize	7	161664873	161665121	7	161662644	161667643	Gene_up_5k	248	Zm00001d021733	7	161660073	161665073	161667034	161672034	-
CHG	Teosinte/Maize	7	161664873	161665121	7	161662644	161667643	Gene_up_5k	248	Zm00001d021734	7	161662644	161667644	161670560	161675560	+
CHG	Teosinte/Maize	7	161670214	161670492	7	161667035	161672034	Gene_up_5k	278	Zm00001d021733	7	161660073	161665073	161667034	161672034	-
CHG	Teosinte/Maize	7	161670214	161670492	7	161667035	161672034	Gene_up_5k	278	Zm00001d021734	7	161662644	161667644	161670560	161675560	+
CHG	Teosinte/Maize	7	166729865	166730115	7	166725313	166730312	Gene_up_5k	250	Zm00001d021945	7	166716959	166721959	166725312	166730312	-
CHG	Teosinte/Maize	7	172319984	172320305	7	172316424	172321423	Gene_up_5k	321	Zm00001d022189	7	172316424	172321424	172327703	172332703	+
CHG	Teosinte/Maize	7	174205325	174206052	7	174202485	174207484	Gene_up_5k	727	Zm00001d022275	7	174202485	174207485	174211005	174216005	+
CHG	Teosinte/Maize	7	176573627	176574102	7	176570779	176575778	Gene_up_5k	475	Zm00001d022387	7	176570779	176575779	176586783	176591783	+
CHG	Teosinte/Maize	8	6514786	6517164	8	6514327	6519326	Gene_up_5k	2378	Zm00001d008367	8	6507708	6512708	6516786	6521786	+
CHG	Teosinte/Maize	8	6514786	6517164	8	6514327	6519326	Gene_up_5k	2378	Zm00001d008368	8	6514327	6519327	6520418	6525418	+
CHG	Teosinte/Maize	8	14281923	14282045	8	14279242	14284241	Gene_up_5k	122	Zm00001d008604	8	14279242	14284242	14291436	14296436	+
CHG	Teosinte/Maize	8	14283238	14283393	8	14279242	14284241	Gene_up_5k	155	Zm00001d008604	8	14279242	14284242	14291436	14296436	+
CHG	Teosinte/Maize	8	29783309	29783507	8	29779004	29784003	Gene_up_5k	198	Zm00001d009007	8	29779004	29784004	29790217	29795217	+
CHG	Teosinte/Maize	8	32564362	32564750	8	32563913	32568912	Gene_up_5k	388	Zm00001d008015	8	32558710	32563710	32563912	32568912	-
CHG	Teosinte/Maize	8	44246068	44247242	8	44244375	44249374	Gene_up_5k	1174	Zm00001d009221	8	44244375	44249375	44260948	44265948	+
CHG	Teosinte/Maize	8	51171485	51171622	8	51167202	51172201	Gene_up_5k	137	Zm00001d009281	8	51167202	51172202	51174564	51179564	+
CHG	Teosinte/Maize	8	53655215	53657007	8	53655417	53660416	Gene_up_5k	1590	Zm00001d008031	8	53649968	53654968	53655416	53660416	-
CHG	Teosinte/Maize	8	56107333	56107621	8	56102696	56107695	Gene_up_5k	288	Zm00001d009326	8	56102696	56107696	56110752	56115752	+
CHG	Teosinte/Maize	8	66082522	66082605	8	66081753	66086752	Gene_up_5k	83	ENSRNA049475668	8	66076633	66081633	66081752	66086752	-
CHG	Teosinte/Maize	8	72167308	72168363	8	72164414	72169413	Gene_up_5k	1055	Zm00001d009595	8	72164414	72169414	72173597	72178597	+
CHG	Teosinte/Maize	8	75153311	75153522	8	75152433	75157432	Gene_up_5k	211	Zm00001d009669	8	75141233	75146233	75152432	75157432	-
CHG	Teosinte/Maize	8	79836159	79836617	8	79832610	79837609	Gene_up_5k	458	Zm00001d009755	8	79832610	79837610	79839037	79844037	+
CHG	Teosinte/Maize	8	79836159	79836617	8	79832610	79837609	Gene_up_5k	458	Zm00001d009756	8	79834422	79839422	79844401	79849401	-
CHG	Teosinte/Maize	8	80749879	80750310	8	80745391	80750390	Gene_up_5k	431	Zm00001d008048	8	80745391	80750391	80773282	80778282	+
CHG	Teosinte/Maize	8	99276371	99276874	8	99273127	99278126	Gene_up_5k	503	Zm00001d010106	8	99273127	99278127	99285066	99290066	+
CHG	Teosinte/Maize	8	99276371	99276874	8	99273127	99278126	Gene_up_5k	503	Zm00001d008062	8	99275678	99280678	99280915	99285915	+
CHG	Teosinte/Maize	8	99369612	99369925	8	99367550	99372549	Gene_up_5k	313	Zm00001d010108	8	99361471	99366471	99367549	99372549	-
CHG	Teosinte/Maize	8	100003249	100003881	8	100003422	100008421	Gene_up_5k	459	Zm00001d010120	8	99996051	100001051	100003421	100008421	-
CHG	Teosinte/Maize	8	102773312	102773651	8	102770476	102775475	Gene_up_5k	339	Zm00001d010169	8	102770476	102775476	102778015	102783015	+
CHG	Teosinte/Maize	8	103516093	103516260	8	103515672	103520671	Gene_up_5k	167	Zm00001d010196	8	103506647	103511647	103515671	103520671	-
CHG	Teosinte/Maize	8	103516093	103516260	8	103515672	103520671	Gene_up_5k	167	Zm00001d010197	8	103512662	103517662	103519284	103524284	-
CHG	Teosinte/Maize	8	107191203	107191496	8	107187549	107192548	Gene_up_5k	293	Zm00001d010280	8	107181649	107186649	107187548	107192548	-
CHG	Teosinte/Maize	8	110824444	110824919	8	110823963	110828962	Gene_up_5k	475	Zm00001d010356	8	110823963	110828963	110830396	110835396	+
CHG	Teosinte/Maize	8	138463578	138463788	8	138462309	138467308	Gene_up_5k	210	Zm00001d011084	8	138443165	138448165	138460281	138465281	-
CHG	Teosinte/Maize	8	138463578	138463788	8	138462309	138467308	Gene_up_5k	210	Zm00001d011085	8	138456766	138461766	138462308	138467308	-
CHG	Teosinte/Maize	8	138463578	138463788	8	138462309	138467308	Gene_up_5k	210	Zm00001d011086	8	138462734	138467734	138470464	138475464	+
CHG	Teosinte/Maize	8	149924348	149924462	8	149920945	149925944	Gene_up_5k	114	Zm00001d011417	8	149920945	149925945	149933256	149938256	+
CHG	Teosinte/Maize	8	154183253	154183429	8	154183159	154188158	Gene_up_5k	176	Zm00001d011546	8	154156183	154161183	154183158	154188158	-
CHG	Teosinte/Maize	8	161068092	161068465	8	161066221	161071220	Gene_up_5k	373	Zm00001d011764	8	161066221	161071221	161074991	161079991	+
CHG	Teosinte/Maize	8	167719078	167719251	8	167716449	167721448	Gene_up_5k	173	ENSRNA049475591	8	167711252	167716252	167716448	167721448	-
CHG	Teosinte/Maize	8	172433721	172435167	8	172430434	172435433	Gene_up_5k	1446	Zm00001d012323	8	172418693	172423693	172430433	172435433	-
CHG	Teosinte/Maize	8	173424222	173425318	8	173423163	173428162	Gene_up_5k	1096	Zm00001d012391	8	173410190	173415190	173423162	173428162	-
CHG	Teosinte/Maize	8	178392092	178392830	8	178392118	178397117	Gene_up_5k	712	Zm00001d008166	8	178386499	178391499	178392117	178397117	-
CHG	Teosinte/Maize	8	178392092	178392830	8	178392118	178397117	Gene_up_5k	712	Zm00001d012674	8	178392389	178397389	178409967	178414967	+
CHG	Teosinte/Maize	8	178933701	178934149	8	178930008	178935007	Gene_up_5k	448	Zm00001d012702	8	178930008	178935008	178947931	178952931	+
CHG	Teosinte/Maize	9	4327879	4328194	9	4326182	4331181	Gene_up_5k	315	Zm00001d044829	9	4326182	4331182	4332060	4337060	+
CHG	Teosinte/Maize	9	4327879	4328194	9	4326182	4331181	Gene_up_5k	315	Zm00001d044830	9	4327856	4332856	4333635	4338635	-
CHG	Teosinte/Maize	9	14533224	14533536	9	14532960	14537959	Gene_up_5k	312	Zm00001d027059	9	14532960	14537960	14538390	14543390	+
CHG	Teosinte/Maize	9	14533876	14535488	9	14532960	14537959	Gene_up_5k	1612	Zm00001d027059	9	14532960	14537960	14538390	14543390	+
CHG	Teosinte/Maize	9	14533876	14535488	9	14532960	14537959	Gene_up_5k	1612	Zm00001d045153	9	14534118	14539118	14542690	14547690	-
CHG	Teosinte/Maize	9	22057897	22058058	9	22053783	22058782	Gene_up_5k	161	Zm00001d045434	9	22053783	22058783	22075336	22080336	+
CHG	Teosinte/Maize	9	24927329	24927875	9	24925065	24930064	Gene_up_5k	546	Zm00001d045505	9	24925065	24930065	24935418	24940418	+
CHG	Teosinte/Maize	9	25509692	25510020	9	25505869	25510868	Gene_up_5k	328	Zm00001d045525	9	25504200	25509200	25509963	25514963	-
CHG	Teosinte/Maize	9	25509692	25510020	9	25505869	25510868	Gene_up_5k	328	Zm00001d045526	9	25505869	25510869	25511216	25516216	+
CHG	Teosinte/Maize	9	28572559	28573014	9	28570139	28575138	Gene_up_5k	455	Zm00001d045606	9	28543471	28548471	28570138	28575138	-
CHG	Teosinte/Maize	9	50991783	50992824	9	50988715	50993714	Gene_up_5k	1041	Zm00001d045972	9	50988715	50993715	50999528	51004528	+
CHG	Teosinte/Maize	9	60507179	60507677	9	60505213	60510212	Gene_up_5k	498	Zm00001d046060	9	60492376	60497376	60505212	60510212	-
CHG	Teosinte/Maize	9	61923907	61924110	9	61923948	61928947	Gene_up_5k	162	Zm00001d046079	9	61918875	61923875	61923947	61928947	-
CHG	Teosinte/Maize	9	66677289	66677610	9	66674179	66679178	Gene_up_5k	321	Zm00001d046141	9	66674179	66679179	66684237	66689237	+
CHG	Teosinte/Maize	9	73360287	73361137	9	73356517	73361516	Gene_up_5k	850	Zm00001d046229	9	73352616	73357616	73358633	73363633	+
CHG	Teosinte/Maize	9	73360287	73361137	9	73356517	73361516	Gene_up_5k	850	Zm00001d046230	9	73356517	73361517	73365345	73370345	+
CHG	Teosinte/Maize	9	108409742	108409886	9	108406087	108411086	Gene_up_5k	144	Zm00001d046852	9	108400269	108405269	108408793	108413793	-
CHG	Teosinte/Maize	9	108409742	108409886	9	108406087	108411086	Gene_up_5k	144	Zm00001d046853	9	108406087	108411087	108411581	108416581	+
CHG	Teosinte/Maize	9	108779826	108780570	9	108776160	108781159	Gene_up_5k	744	Zm00001d046881	9	108771140	108776140	108780215	108785215	+
CHG	Teosinte/Maize	9	108779826	108780570	9	108776160	108781159	Gene_up_5k	744	Zm00001d046882	9	108776160	108781160	108785943	108790943	+
CHG	Teosinte/Maize	9	113503850	113504462	9	113502413	113507412	Gene_up_5k	612	Zm00001d046968	9	113496318	113501318	113502412	113507412	-
CHG	Teosinte/Maize	9	113503850	113504462	9	113502413	113507412	Gene_up_5k	612	Zm00001d046969	9	113503717	113508717	113509208	113514208	+
CHG	Teosinte/Maize	9	119871494	119872108	9	119871723	119876722	Gene_up_5k	385	Zm00001d047142	9	119863347	119868347	119871722	119876722	-
CHG	Teosinte/Maize	9	120387691	120388573	9	120386890	120391889	Gene_up_5k	882	Zm00001d047161	9	120378552	120383552	120386889	120391889	-
CHG	Teosinte/Maize	9	122920818	122921012	9	122921000	122925999	Gene_up_5k	12	Zm00001d047224	9	122886336	122891336	122920999	122925999	-
CHG	Teosinte/Maize	9	128625909	128626696	9	128624074	128629073	Gene_up_5k	787	Zm00001d047392	9	128609108	128614108	128628845	128633845	-
CHG	Teosinte/Maize	9	128625909	128626696	9	128624074	128629073	Gene_up_5k	787	ENSRNA049478420	9	128624074	128629074	128629234	128634234	+
CHG	Teosinte/Maize	9	128626739	128627364	9	128624074	128629073	Gene_up_5k	625	Zm00001d047392	9	128609108	128614108	128628845	128633845	-
CHG	Teosinte/Maize	9	128626739	128627364	9	128624074	128629073	Gene_up_5k	625	ENSRNA049478420	9	128624074	128629074	128629234	128634234	+
CHG	Teosinte/Maize	9	130357601	130357965	9	130354616	130359615	Gene_up_5k	364	Zm00001d047445	9	130351914	130356914	130358624	130363624	+
CHG	Teosinte/Maize	9	130357601	130357965	9	130354616	130359615	Gene_up_5k	364	Zm00001d047446	9	130354616	130359616	130363873	130368873	+
CHG	Teosinte/Maize	9	132748200	132748405	9	132744798	132749797	Gene_up_5k	205	Zm00001d047498	9	132734902	132739902	132744797	132749797	-
CHG	Teosinte/Maize	9	132748200	132748405	9	132744798	132749797	Gene_up_5k	205	Zm00001d047499	9	132745078	132750078	132750482	132755482	-
CHG	Teosinte/Maize	9	144465055	144465234	9	144461715	144466714	Gene_up_5k	179	Zm00001d047890	9	144456112	144461112	144461714	144466714	-
CHG	Teosinte/Maize	9	144465055	144465234	9	144461715	144466714	Gene_up_5k	179	Zm00001d047892	9	144459039	144464039	144464638	144469638	-
CHG	Teosinte/Maize	9	148600742	148601158	9	148599597	148604596	Gene_up_5k	416	Zm00001d048039	9	148591233	148596233	148599596	148604596	-
CHG	Teosinte/Maize	9	148600742	148601158	9	148599597	148604596	Gene_up_5k	416	Zm00001d048040	9	148595630	148600630	148609977	148614977	-
CHG	Teosinte/Maize	9	153247857	153248203	9	153245495	153250494	Gene_up_5k	346	Zm00001d048252	9	153245495	153250495	153253737	153258737	+
CHG	Teosinte/Maize	10	4081385	4081976	10	4079616	4084615	Gene_up_5k	591	Zm00001d023042	10	4076615	4081615	4081949	4086949	+
CHG	Teosinte/Maize	10	4081385	4081976	10	4079616	4084615	Gene_up_5k	591	Zm00001d023361	10	4079616	4084616	4084912	4089912	+
CHG	Teosinte/Maize	10	7350562	7351392	10	7346043	7351042	Gene_up_5k	480	Zm00001d023494	10	7325123	7330123	7346042	7351042	-
CHG	Teosinte/Maize	10	7350562	7351392	10	7346043	7351042	Gene_up_5k	480	Zm00001d023495	10	7342502	7347502	7354331	7359331	+
CHG	Teosinte/Maize	10	31258922	31259484	10	31258555	31263554	Gene_up_5k	562	Zm00001d023952	10	31250015	31255015	31258554	31263554	-
CHG	Teosinte/Maize	10	32567663	32568024	10	32567310	32572309	Gene_up_5k	361	Zm00001d023968	10	32558929	32563929	32567309	32572309	-
CHG	Teosinte/Maize	10	53531512	53531835	10	53530372	53535371	Gene_up_5k	323	Zm00001d024179	10	53530372	53535372	53538235	53543235	+
CHG	Teosinte/Maize	10	54994623	54995189	10	54993993	54998992	Gene_up_5k	566	Zm00001d024195	10	54993993	54998993	54999382	55004382	+
CHG	Teosinte/Maize	10	54994623	54995189	10	54993993	54998992	Gene_up_5k	566	Zm00001d024196	10	54994901	54999901	55001252	55006252	-
CHG	Teosinte/Maize	10	54996849	54997466	10	54993993	54998992	Gene_up_5k	617	Zm00001d024195	10	54993993	54998993	54999382	55004382	+
CHG	Teosinte/Maize	10	54996849	54997466	10	54993993	54998992	Gene_up_5k	617	Zm00001d024196	10	54994901	54999901	55001252	55006252	-
CHG	Teosinte/Maize	10	54996849	54997466	10	54993993	54998992	Gene_up_5k	617	Zm00001d024197	10	54997372	55002372	55004094	55009094	-
CHG	Teosinte/Maize	10	58557397	58557860	10	58557439	58562438	Gene_up_5k	421	Zm00001d024234	10	58543375	58548375	58557438	58562438	-
CHG	Teosinte/Maize	10	68648778	68649057	10	68645435	68650434	Gene_up_5k	279	Zm00001d024394	10	68645435	68650435	68654502	68659502	+
CHG	Teosinte/Maize	10	68924949	68925469	10	68920831	68925830	Gene_up_5k	520	Zm00001d024397	10	68915396	68920396	68920830	68925830	-
CHG	Teosinte/Maize	10	68924949	68925469	10	68920831	68925830	Gene_up_5k	520	Zm00001d024398	10	68919044	68924044	68928079	68933079	+
CHG	Teosinte/Maize	10	70866325	70866956	10	70864052	70869051	Gene_up_5k	631	Zm00001d024440	10	70861179	70866179	70866636	70871636	+
CHG	Teosinte/Maize	10	70866325	70866956	10	70864052	70869051	Gene_up_5k	631	Zm00001d024441	10	70864052	70869052	70869823	70874823	+
CHG	Teosinte/Maize	10	70867397	70868139	10	70864052	70869051	Gene_up_5k	742	Zm00001d024440	10	70861179	70866179	70866636	70871636	+
CHG	Teosinte/Maize	10	70867397	70868139	10	70864052	70869051	Gene_up_5k	742	Zm00001d024441	10	70864052	70869052	70869823	70874823	+
CHG	Teosinte/Maize	10	78535589	78536054	10	78534229	78539228	Gene_up_5k	465	Zm00001d024567	10	78534229	78539229	78549047	78554047	+
CHG	Teosinte/Maize	10	81558089	81558680	10	81555360	81560359	Gene_up_5k	591	Zm00001d024641	10	81555360	81560360	81560430	81565430	+
CHG	Teosinte/Maize	10	84563122	84565789	10	84559655	84564654	Gene_up_5k	1532	Zm00001d024712	10	84549486	84554486	84559654	84564654	-
CHG	Teosinte/Maize	10	84563122	84565789	10	84559655	84564654	Gene_up_5k	1532	Zm00001d024713	10	84555055	84560055	84568649	84573649	-
CHG	Teosinte/Maize	10	88678351	88678815	10	88673768	88678767	Gene_up_5k	416	Zm00001d024798	10	88668507	88673507	88673767	88678767	-
CHG	Teosinte/Maize	10	100282841	100282903	10	100281819	100286818	Gene_up_5k	62	Zm00001d025025	10	100273428	100278428	100281818	100286818	-
CHG	Teosinte/Maize	10	102260707	102261146	10	102258677	102263676	Gene_up_5k	439	Zm00001d025063	10	102249458	102254458	102258676	102263676	-
CHG	Teosinte/Maize	10	106283327	106283697	10	106283528	106288527	Gene_up_5k	169	Zm00001d025140	10	106275712	106280712	106283527	106288527	-
CHG	Teosinte/Maize	10	125794241	125794660	10	125792973	125797972	Gene_up_5k	419	Zm00001d025670	10	125782665	125787665	125792972	125797972	-
CHG	Teosinte/Maize	10	126536199	126537024	10	126532243	126537242	Gene_up_5k	825	Zm00001d025695	10	126525158	126530158	126532242	126537242	-
CHG	Teosinte/Maize	10	126536199	126537024	10	126532243	126537242	Gene_up_5k	825	Zm00001d025696	10	126527005	126532005	126537113	126542113	+
CHG	Teosinte/Maize	10	140961141	140961593	10	140957663	140962662	Gene_up_5k	452	ENSRNA049474866	10	140952504	140957504	140957662	140962662	-
CHG	Teosinte/Maize	10	140961141	140961593	10	140957663	140962662	Gene_up_5k	452	ENSRNA049474882	10	140954501	140959501	140959659	140964659	-
CHG	Teosinte/Maize	10	143264152	143265692	10	143264924	143269923	Gene_up_5k	768	Zm00001d026304	10	143259003	143264003	143264923	143269923	-
CHG	Teosinte/Maize	10	143264152	143265692	10	143264924	143269923	Gene_up_5k	768	Zm00001d026305	10	143259094	143264094	143272292	143277292	+
CHG	Teosinte/Maize	10	143266997	143267494	10	143264924	143269923	Gene_up_5k	497	Zm00001d026304	10	143259003	143264003	143264923	143269923	-
CHG	Teosinte/Maize	10	143266997	143267494	10	143264924	143269923	Gene_up_5k	497	Zm00001d026305	10	143259094	143264094	143272292	143277292	+
CHG	Teosinte/Maize	10	143266997	143267494	10	143264924	143269923	Gene_up_5k	497	Zm00001d026306	10	143266399	143271399	143283473	143288473	-
CHG	Teosinte/Maize	1	178394	178712	1	177930	183339	Intergenic	318	NA	NA	NA	NA	NA	NA	NA
CHG	Teosinte/Maize	1	180290	182241	1	177930	183339	Intergenic	1951	NA	NA	NA	NA	NA	NA	NA
