Chr	Start	End	Comparison	JRIAL2A	JRIAL2B	JRIAL2C	JRIAL2D	JRIAL2E	JRIAL2F	JRIAL2G	JRIAL2H	JRIAL2I	JRIAL2J	JRIAL2K	JRIAL2L	JRIAL2M	JRIAL2N	JRIAL2O	JRIAL2P	JRIAL2Q	JRIAL2R	JRIAL2S	JRIAL2T	AMES-8235	PI-620767	PI-620773	PI-620774	PI-620784	PI-620785	PI-620797	PI-620819	PI-620821	PI-620834	PI-620842	PI-620846	PI-620856	PI-620859	PI-620860	PI-628503	PI-628514	A632	B37	B73	B97	CML322	HP301	IL14	LH123HT	LH82	Mo17	Oh43	P39	PHZ51	Tx303
4	214752385	214752750	Teosinte/Maize	0.663061337	0.628877551	0.094298083	0.700918971	0.560653409	0.671125077	0.751031486	0.710769451	0.708928571	0.617809524	0.661111111	0.363717291	0.720162819	0.650421305	0.660060927	0.6375	0.479180708	0.623611111	0.612092732	0.610006957	0.006578947	0	0.018518519	0.025641026	0	0	0	0.254160927	0.017777778	0	0.012820513	0.013157895	0.010416667	0.06638322	0.38547606	0.080127165	0.123268398	0	0.0125	0.011904762	0	0.158489209	0.195981658	0.030045351	0.006377551	0	0	0.005405405	0.003861004	0.278191455	0.001547988
4	214775609	214776331	Teosinte/Maize	0.701933019	0.642652446	0.725479856	0.798094132	0.703887432	0.754275184	0.761788217	0.692707341	0.767283951	0.707520941	0.553086822	0.700340094	0.788708823	0.73287037	0.817870756	0.808829365	0.773124937	0.5984375	0.845855996	0.701564254	0.030434783	0.011284722	0.064102564	NA	0.062865497	0.027666667	0	0.06748346	0.078571429	0.048785228	0.632323232	0.034047619	0.064227642	0.07824927	0.765176547	0.60632716	0.77	0.020982143	0.010416667	0.012431066	0.03255814	0.499256975	0.033378902	0.043335439	0.026835317	0.015306122	0.006978908	0.048611111	0.011363636	0.402849678	0.043349754
4	215320175	215320642	Teosinte/Maize	0.910714286	0.785584226	0.796209273	0.88994709	0.854429679	0.920528455	0.821759259	0.80303344	0.77359944	0.84334845	0.834895833	0.868686869	0.92478355	0.89017094	0.829726924	0.906798246	0.825007427	0.877705628	0.857915058	0.842063492	0.919354839	0.797685185	0.466666667	0.863636364	0.886666667	0.848039216	0.760714286	0.58974359	0.935897436	0.858974359	0.733333333	0.053571429	0.888461538	0.893467643	0.95	0.893939394	0.801190476	0.129411765	0.011616162	0.036414566	0.033972125	0.834333132	0.84787471	0.044458383	0.818402368	0.025193798	0.826470058	0.032758621	0.036237374	0.854722736	0.788490107
4	217421761	217422004	Teosinte/Maize	0.861111111	0.884070295	0.323809524	0.884615385	0.85047619	0.87037037	0.908730159	0.791666667	0.836267007	0.802469136	0.866300366	0.942708333	0.813461538	0.832539683	0.884072872	0.886023352	0.45	0.752173913	0.962222222	0.683333333	0	0.305555556	0	NA	0	0.485	0	0	0.8	0.016666667	0	0.757246377	0	0.011904762	0	0.023809524	0	0.005102041	0.009259259	0	0.00877193	0.005102041	0	0	0.014739229	0	0.02125	0	0.034090909	0	0.009090909
4	217438638	217438917	Teosinte/Maize	0.913461538	0.328392857	0.385833333	0.351547619	0.274242424	0	0.625	0.808333333	0.466666667	0.79047619	0.659803922	0.768518519	0.779166667	0.847619048	0.708683473	0.848809524	0.025641026	0.757955404	0.837301587	0.452380952	0	0	0	0.211805556	0	0.028571429	0	NA	0	0	0	0	0	0.027777778	0.045454545	0	0	0	0	0.008514493	0.012820513	0	0	0.018055556	0	0	0.825050505	0.025925926	0	0	0
4	217591362	217591618	Teosinte/Maize	0.831996435	0.876816239	0.343380952	0.842559524	0.467989418	0.420019157	0.888655462	0.896428571	0.860873016	0.792063492	0.86037415	0.773809524	0.789776553	0.8179319	0.926843989	0.925910895	0.249451659	0.574	0.586042098	0.284996947	0	0	0	0.166666667	0	NA	NA	0	0	0	0	0	0	0	0.05	0	0	0.01	0.023809524	0	0.029411765	0.091304348	0.014002127	0.026525775	0.013722478	0	0.006410256	0.0125	0.033333333	0.006410256	0.039428571
4	217592002	217592307	Teosinte/Maize	0.857142857	0.877777778	0.153819444	0.874669312	0	0.465530303	0.873563218	0.84457672	0.752	0.854477004	0.726190476	0.840686275	0.865789474	0.911616162	0.940552995	0.949242424	0.366666667	0.194444444	0.452136752	0.417183742	0.004878049	0	0.015625	0	0	0	0	0.028409091	0	0	0	0	0	0.004048583	0.083333333	NA	0.005847953	0	0	0	0	0.003846154	0	0	0	0	0.051587302	0	0	0	0.016374269
4	217656747	217656869	Landrace/Maize	0	0.376041667	0.444444444	0.144781145	0.571978022	0.39254386	0.838333333	0.068627451	0.0125	0.463386243	0.232486772	0.666666667	0.616534392	0.141475484	0.055555556	0.685185185	0.855208333	0.438988095	0.376587302	0.119131794	0.825974026	0.566666667	0.722222222	0.34	0.803030303	0.701831502	0.775	0.742261905	0.863636364	0.759803922	0.716666667	0.098809524	0.745555556	0.6875	0.762676367	0.862745098	0.809325397	0.055996473	0.007936508	0	0	0.767063492	0.813955026	0.708333333	0.05	0	0	0	0	0	0.803632278
4	218057079	218057542	Teosinte/Maize	0.733625731	0.9	0.839793019	0.881818182	0.81489899	0.788641975	0.958333333	0.773214286	0.852503053	0.854843604	0.843809524	0.810379435	0.896703297	0.810416667	0.868620731	0.902631579	0.913764881	0.840904067	0.859762529	0.75	0.75625	0.645238095	0.741995465	0.873563218	0.79625	0.796296296	0.806012914	0.908333333	0.602564103	0.751642036	0.841463415	0.896825397	0.766666667	0.8	1	0.904761905	0.711111111	0.131355932	0	0.00703602	0	0.789878757	0.036077759	0.818795788	0.023504274	0.016129032	0.828340526	0.000997009	0.958333333	0.017857143	0.761283743
4	218476873	218477820	Teosinte/Maize	0.395343915	0.833159129	0.892588043	0.342264402	0.282373114	0.827619048	0.436695624	0.368696581	0.277877008	0.825783839	0.833319882	0.771557411	0.89400616	0.849584278	0.481028694	0.835038699	0.860385366	0.927957589	0.853023529	0.842310283	0.054545455	0	0.40625	0	0.870689655	0	0.1953125	0.102040816	0.778508772	0.833333333	0.010752688	0.036585366	0.921875	0.610992908	0.098989899	NA	0.025641026	0.01799097	0.118984708	0	0.027207002	0.035294118	0.030699459	0.748508605	0.031273565	0.069779135	0.832671958	0.01340812	0.020354887	0.002463054	0.02688172
4	218946047	218946917	Teosinte/Maize	0.876437773	0.906626984	0.886918214	0.804061625	0.329281136	0.887698413	0.844167499	0.829710145	0.802898551	0.886482335	0.837859833	0.847484277	0.880314337	0.775910364	0.90547619	0.323	0.908716067	0.854631696	0.864492754	0.844907407	0.82745098	0.132183908	0.006097561	0.005	0	0.191666667	0.659722222	0.334108527	0.728571429	0.791666667	0.163797314	0.829931973	0.496130952	0.094202899	0.007638889	0	0.013492063	0.002777778	0.00547138	0.010408163	0	0.097505669	0.028042328	0.689551358	0.01254272	0.095712868	0.083870968	0.005224964	0.044132653	0.06122449	0.003787879
4	220275921	220276004	Teosinte/Maize	0	0	0	0	0.00462963	0	0	0	0.00617284	0.014109347	0	0	0	0.00617284	0.154431217	0	0	0	0	0.011111111	1	0.916666667	NA	NA	0.711111111	0.944444444	0.867647059	0.833333333	0.851851852	0.574074074	0.833333333	NA	0.791666667	0.481481481	0.833333333	NA	0.925925926	0.772222222	0.830401235	0.77010212	0.554850088	0.534490201	0.805555556	0.537143412	0.828637566	0.796626984	0.038461538	0.922727273	0.852645503	0	0.7972312
4	221209560	221210396	Teosinte/Maize	0.161015773	0.734500916	0.381985439	0.366887478	0.50443272	0.600091575	0.807157173	0.303822088	0.386094723	0.758971404	0.685681238	0.644420091	0.416585896	0.394499768	0.813249933	0.641920896	0.828635204	0.745141362	0.717332521	0.738233859	0.392391304	0.23255814	0.568019481	0.453042328	0.770178364	0.100649351	0.542664093	0.207692308	0.816666667	0.551481481	0.618018018	0.73119035	0.240828924	0.223833819	0.280494449	0.613675214	0.591904762	0.011299435	0	0.041666667	0.02514245	0	0.016839827	0.016906022	0.184496841	0.782950383	0	0.030291005	0.061763519	0.010204082	0.444463052
4	221540277	221540434	Teosinte/Maize	0.69047619	0.8	0.845	0.885185185	0.685185185	0.817563918	0.816496599	0.802380952	NA	0.641666667	0.875	0.885416667	0.9625	0.784656085	0.744642857	0.924771782	0.821221834	0.736111111	0.766666667	0.707762059	0	0	0.010416667	0	0	0	0.040612038	NA	0	0	NA	0	0.02	NA	0.020833333	NA	0	0	0.214285714	0.011775362	0.311111111	0.097680182	0	0.241788767	0	0.758597884	0	0.042424242	0.055555556	0	0.375
4	221546300	221546643	Teosinte/Maize	0.816666667	0.820089286	0.831742229	0.791185343	0.804058442	0.683076963	0.782298882	0.774634239	0.652529762	0.783051931	0.747805982	0.82994496	0.802821869	0.858517363	0.7816163	0.748118132	0.745247659	0.832003711	0.848390825	0.791093009	0	0	0	0.014705882	0.044444444	0.087962963	0	0.040123457	0.05	0.062745098	0.049019608	0.15	0	0.027777778	0	0.022727273	0	0	0	0.036363636	0.025	0.018518519	0.024242424	0	0.008264463	0.008403361	0.058823529	0	0.044245609	0.009259259	0.004201681
4	222493704	222494254	Teosinte/Maize	0.724171843	0.856090945	0.795349206	0.806412698	0.76968254	0.848845599	0.797299027	0.819264069	0.838324956	0.776791727	0.817844774	0.734777778	0.862766831	0.841693122	0.884486586	0.872807018	0.847593446	0.83655914	0.850238095	0.775250627	0	0.375	0.893939394	NA	0.90625	0.458333333	0.85	0.801282051	0.888888889	0.866666667	0.737037037	0.197777778	0.93	0.863690476	0.796296296	0.907407407	0.686996337	0.196248196	0.059356725	0.846285013	0	0.599910714	0.747001764	0.03590325	0.02031746	0.025637755	0.760858586	0.010338346	0.007575758	0.052631579	0.009631923
4	222788663	222789361	Teosinte/Maize	0.330519481	0.387059083	0.005337581	0.825531915	0	0.00245098	0.086904762	0.142276423	0.003731343	0.004166667	0.003623188	0	0.868055556	0.029257466	0	0	0	0.160147392	0	0.586065102	0.825510204	0.007936508	0.655069124	0.329967159	0.744901168	0.230839646	0.763038549	0.479166667	0.030555556	0.401515152	0.647101449	0	0.052	0.849738676	0.802564103	0.70653753	0.715979853	0.683029382	0.749142857	0.799904456	0.739801587	0.742806905	0.823595364	0	0.750510204	0.803138528	0	0.756842835	0.776	0	0.721631339
4	222964141	222965785	Teosinte/Maize	0.428518757	0.789150671	0.66469819	0.666975011	0.8542425	0.893536419	0.828973374	0.767682755	0.874633279	0.461275957	0.598987739	0.275412478	0.614803443	0.660569292	0.394160666	0.639916132	0.611391027	0.467363117	0.342022529	0.67451295	0.39969697	0.25872619	0.351519274	0.617161017	0.359500916	0.572820823	0.522344322	0.41147619	0.165432099	0.307352941	0.101886792	0.144260652	0.494017094	0.610220293	0.231014493	0.171682848	0.173058158	0.175394443	0.081296601	0.021130952	0.092758756	0.076429381	0.136556207	0.507346279	0.108313071	0.226771033	0.205558331	0.028175816	0.209958073	0.263650345	0.010381122
4	223205102	223205526	Teosinte/Maize	0.836917989	0.84619883	0.893991265	0.903422619	0.792270531	0.92045068	0.806862745	0.898809524	0.941208791	0.835934744	0.854166667	0.82037037	0.941397204	0.847738095	0.926666667	0.795108985	0.862456867	0.851025974	0.841827062	0.681818182	0.037037037	0.829166667	NA	0	0	0.761904762	0	NA	0.083333333	0	0	NA	0	0	NA	0	0	0	0	0	0	0	0	0	0.012566138	0	0	0.00877193	0	0.006493506	0
4	223531358	223532496	Teosinte/Maize	0.909666667	0.410935627	0.230511075	0.783693716	0.831181319	0.819471154	0.227784864	0.381845238	0.320715488	0.345542827	0.842361111	0.841229349	0.855340136	0.73389063	0.848527811	0.472255468	0.814285714	0.809548305	0.874439103	0.737681159	0.730286738	0.324833333	0.372142857	0.715432099	0	0.752131519	0	0.634435626	0	0	0.004975124	0.350077053	0.016666667	0.327678571	0	0.022435897	0.013150118	0.001287001	0	0.008818342	0.60063109	0.002575444	0.013631407	0.753344671	0.003	0.050925926	0.001618123	0.002136752	0.006944444	0.776571272	0.020345104
4	223531470	223532128	Teosinte/Landrace	0.896551724	0.383655395	0.246404725	0.792517007	0.873737374	0.833879781	0.197808012	0.426672891	0.347893218	0.334996738	0.83081761	0.841134752	0.866921769	0.746410256	0.854371585	0.328861212	0.739247312	0.790421724	0.865254237	0.764728682	0.732587065	0.308208955	0.162857143	0.680909091	0	0.826190476	0	0.604047619	0	0	0	0.357153032	0.02	0.370321637	0	0.027777778	0.014155983	0	0	0.00154321	0.700613276	0.005267953	0.001808318	0.78991342	0.001712329	0.071428571	0	0	0.012437811	0.792658832	0.028571429
4	223672252	223672483	Teosinte/Maize	0.656240981	0.90994709	0.874801587	0.763888889	0.297929293	0.860146996	0.744232804	0.249603175	0.884444444	0.589896664	0.786055796	0.883809524	0.898220298	0.808939394	0.851870748	0.382407407	0.927777778	0.88537851	0.847936508	0.867777778	NA	0	0	0	0	0	0	0	0	NA	0	0	0	0.018181818	NA	0	NA	0.771587302	0.748888889	0.705246914	0	0.00462963	0.781613757	0	0.775	0	0.011111111	0	0.734761905	0	0
4	224905112	224905338	Teosinte/Maize	0.798245614	0.934920635	0.962747036	0.906763285	0.910563114	0.92329932	0.921635611	0.938492063	0.938713219	0.876192648	0.883560091	0.862508627	0.936007591	0.860634921	0.961318972	0.9177246	0.97930839	0.942387639	0.92534036	0.573593074	0	0.248148148	0.018181818	0	0	0.111688312	0.85625	NA	NA	0	0.09375	0.041666667	0.027777778	0.055555556	NA	0.5	0.285714286	0.024	0.006666667	0	0.033008658	0.021296296	0.020210526	0.038791209	0.044444444	0	0.014492754	0.036111111	0	0	0.023076923
4	224905875	224906560	Teosinte/Maize	0.592038163	0.562449704	0.752349829	0.740767667	0.706712079	0.751891299	0.628804827	0.685352224	0.58104095	0.667221014	0.730815889	0.699973594	0.659034613	0.671241115	0.761180224	0.745993281	0.760828992	0.714927648	0.708213893	0.161192266	0.058823529	0.21330185	0.04	0.010416667	0	0.010526316	0.285714286	0.3	0	0.074074074	0.007575758	0	0.012345679	0	NA	NA	0.013157895	0.005833333	0.005405405	0.011309524	0.007459802	0.006200397	0.019128959	0.002951594	0.007519366	0.002380952	0.016942939	0.022381453	0.011065036	0	0.007515179
4	225130227	225130441	Teosinte/Maize	0	0	0.392528736	0	0	0	0	0	0.5	0.007518797	0	0	0	0	0.112261905	0	0	0	0.011764706	0	0	0.789473684	0	0.039130435	0	0	0.002380952	NA	0	0	0	0.014705882	0	0.164399093	0	0	0.449494949	0.811594203	0.731428571	0.907517233	0.808333333	0.006944444	0.873076923	0.896212121	0.941176471	0.929779438	0.023809524	0.016049383	0	0.010622711	0.003496503
4	225161565	225162883	Teosinte/Maize	0.79478458	0.854062736	0.860578062	0.835897436	0.869569734	0.813730589	0.861715797	0.877777778	0.898730159	0.781647099	0.857301587	0.835665982	0.918364846	0.860474358	0.433008658	0.723977892	0.773214286	0.862970925	0.87006183	0.80234375	0.036036036	0.500706311	0.819645793	0.670847851	0.821771772	0.829193981	0.676505313	0.876190476	0.439583333	0.84557955	0.821550672	0.833821296	0.737037037	0.777058081	0.856944444	0.897794118	0.399404762	0.003888889	0.004807692	0.013846421	0	0.753406272	0.01174812	0.005067568	0.008491965	0.015765766	0.80875666	0.784081167	0.757501421	0.826280913	0.751552707
4	226181085	226181843	Teosinte/Maize	0.655	0.828255313	0.55503663	0.765123457	0.642647059	0.714017438	0.843903319	0.822576531	0.789480519	0.740619048	0.849468713	0.796124031	0.866024549	0.840686275	0.83057482	0.779717813	0.739583333	0.814157069	0.774096756	0.717812963	0.848838918	0.766025641	0.804924242	0.3796875	0.849224806	0.738095238	0.795386905	0.712698413	0.828571429	0.836879433	0.841491325	0.771212121	0.0125	0.126642036	0.748062016	0.875	0.823899371	0.004166667	0.001538462	0.018543362	0	0.746906622	0.002985075	0.002012072	0.005128205	0.006060606	0.010820896	0.004360465	0.008130081	0	0.007647908
4	226181328	226181937	Landrace/Maize	0.669318182	0.872315593	0.715416667	0.774786325	0.730952381	0.825661376	0.864324746	0.836178862	0.845057087	0.738095238	0.890879742	0.888888889	0.864745196	0.864942529	0.850863868	0.79382896	0.711111111	0.790183793	0.883928571	0.773996156	0.832256236	0.789473684	0.793722944	0.351075269	0.833641975	0.763157895	0.812134503	0.74097035	0.86025641	0.824468085	0.85993136	0.804924242	0.012820513	0.147849462	0.783687943	0.87398374	0.837719298	0.086477987	0.001724138	0.054386261	0	0.809975674	0.027322404	0	0.006896552	0.006944444	0.001724138	0.001689189	0	0	0.001984127
4	226360992	226361402	Teosinte/Maize	0.561403509	0.630501443	0.680654762	0.735800866	0.741071429	0.735563973	0.772330447	0.691356108	0.877443609	0.645562771	0.704341737	0.720496032	0.772243108	0.710114128	0.879220779	0.811936738	0.778171466	0.768416306	0.815492725	0.801522783	NA	0.7	NA	0.833333333	0.75	0.76969697	0.791666667	NA	0.5	0.625	0.68030303	0	0.69047619	0.2	NA	NA	0.7	0.047061524	0.009803922	0	0.022727273	0.568924058	0.85479798	0.636478799	0.034920635	0.007936508	0.005263158	0	0.011363636	0.045454545	0.447619048
4	227429528	227429997	Teosinte/Landrace	0.384920635	0.848922902	0.352592593	0.060119048	0.539920635	0.083531746	0.898611111	0.352029221	0.12962963	0.120153061	0.956140351	0.39382716	0.04029304	0.141666667	0.909325397	0.796008403	0.009615385	0.893055556	0.687840136	0.108695652	0.933333333	0.897916667	0.828703704	0.966666667	0.507246377	1	0.888095238	0.972222222	0.928844246	0.867328042	0.912280702	0.133333333	0.824380952	0.929710145	0.916666667	0.83974359	0.838636364	0.881730769	0.900273903	0.929978735	0.894927536	0.902168803	0.811791383	0.814984619	0.858418367	0.944444444	0.73028083	0.92642982	0.732312925	0.068181818	0.851872795
4	229329052	229329448	Teosinte/Maize	0.764699793	0.876062925	0.830769231	0.512571429	0.412840041	0.664756026	0.878333333	0.65412415	0.444142857	0.374074074	0.449949753	0.345833333	0.853324675	0.136181973	0.587419165	0.981792717	0.260289116	0.879613095	0.634415584	0.183333333	0.111111111	0.791666667	0.227272727	NA	0.25	0.360714286	0.104166667	0.05625	0.142857143	0.033333333	0.075757576	0.211538462	0.136363636	0.041666667	0.046875	0.125	0.37037037	0.028571429	0.200095038	0.210567211	0.06140873	0.025297619	0.037046485	0.068480726	0.016964286	0.03422619	0.614611975	0.269255051	0.106	0.078916494	0.01019536
4	230684817	230685452	Teosinte/Maize	0.028146853	0.074977324	0.023842593	0.221358129	0.032045455	0.044225146	0.054139664	0.006113256	0.325610501	0.462535635	0.005714286	0.289469182	0.084228734	0.08843254	0.814236111	0.613414903	0.011838624	0.074181548	0.518577613	0.012846069	1	0.429487179	0.712121212	0.431666667	0.166666667	0.561728395	0.75	0.680555556	0.843888889	0.228070175	0.897435897	0	0.802	0.34025974	0.541666667	1	0.909090909	0.790633375	0.817349575	0.798529412	0.782946815	0.760729244	0.757235142	0.04200542	0.786650338	0.869169267	0.089473684	0.014492754	0.027353267	0.854287919	0.728388278
4	230908290	230908634	Teosinte/Maize	0.508091787	0.862055933	0.929401154	0.869444444	0.913333333	0.829639937	0.851414769	0.369444444	0.5462774	0.838198758	0.918784114	0.83024186	0.832105279	0.825	0.917579522	0.893424036	0.846768707	0.726190476	0.883686489	0.862681159	NA	0.076923077	0	0	NA	0.068181818	0	0.125	0	0	0.5	0.25	0.166666667	0	0.25	0.666666667	0.125	0.007246377	0.015151515	0	0.039808018	0.020408163	0.042995169	0.051242236	0.011645963	0.037784679	0.110507246	0.015384615	0.049689441	0.026446281	0.366666667
4	231576164	231576419	Teosinte/Maize	0.566365079	0.004115226	0.369387755	0.545108225	0.890002442	0.010582011	0.011744428	0.075396825	0.026041667	0.509213251	0.440111111	0.299120083	0.52868254	0.035846561	0	0.003333333	0	0	0	0	NA	0	0	0.958333333	0.738095238	1	0.451754386	0.5	0.958333333	0	0.611111111	NA	0.628205128	NA	0.826923077	0.936363636	1	0.905378066	0.877238095	0.895098039	0.740717949	0.041666667	0.910239094	0.879301587	0.011316872	0.003703704	0.92015873	0.815518371	0.901619048	0	0.845598846
4	232023971	232024096	Teosinte/Maize	0.953846154	0.924450549	0.952777778	0.569480519	0.860416667	0.894805195	0.947142857	0.925555556	0.894480519	0.849603175	0.918803419	0.937728938	0.961538462	0.938486513	0.993006993	0.874305556	0.933974359	0.95	0.972893773	0.950549451	0	0.666666667	0.944444444	1	0.866666667	0.875	1	NA	NA	1	0.933333333	1	NA	1	0.4	0.407407407	NA	0.853703704	0.950549451	0.814348233	0.006993007	0.701125137	0.032478632	0.735347985	0.008547009	0.898962149	0.181135531	0.033333333	0.953846154	0	0.19017094
4	232198969	232199072	Teosinte/Maize	0.824444444	0.853333333	0.897727273	0.82254902	0.847222222	0.933184524	0.929591837	0.872619048	0.883053221	0.710784314	0.929761905	0.929411765	0.816991342	0.934340659	0.950925926	0.882352941	0.902777778	0.874159664	0.893977591	0.890625	0.833333333	0.786419753	0.9	0.272727273	0.785185185	0.983333333	0.916666667	NA	0.296296296	0.102941176	0.85	0.972222222	0.851851852	0	0.555555556	0.69047619	0.901960784	0.803548086	0.786349206	0.03125	0	0.774427424	0.889635854	0.788165266	0	0	0	0.055555556	0.031512605	0	0
4	232721600	232722228	Teosinte/Maize	0.796466119	0.696042725	0.916710121	0.928298611	0.700982143	0.795313434	0.793506229	0.610109599	0.708265601	0.796333239	0.904736137	0.73816866	0.868939394	0.747247027	0.665986395	0.780932503	0.858548964	0.855235586	0.909224676	0.58267662	0.5	0.296296296	0.4	0.825814536	0.111111111	0.338333333	NA	0.8	0.833333333	0.5	0.257575758	0.948412698	NA	0.858974359	NA	0.810606061	0.074074074	0.083480989	0.003546099	0	0.833838904	0.075952381	0.014003004	0.692412117	0.904497354	0.798387901	0.038211058	0.285714286	0.042468416	0.724961624	0.045614035
4	233683102	233683415	Teosinte/Maize	0.875	0.027601411	0.448170194	1	0.775833333	0.871031746	0.898913952	0.692857143	0.821111111	0.717083333	0.900396825	0.814035088	0.94515873	0.856111111	0.910185185	0.86735589	0.951515152	0.872826909	0.917989418	0.833333333	NA	NA	0.5	0.928571429	0.833333333	NA	NA	0.475	0.272727273	0.5	0.964285714	NA	0.333333333	0	NA	NA	NA	0.032467532	0.005555556	0.896296296	0.058280278	0.788988095	0.480018262	0.831254724	0.025056689	0	0.127301587	0	0.803333333	0.926666667	0.360014006
4	237086439	237087227	Teosinte/Maize	0.004464286	0	0.001111111	0.002040816	0.0025	0.017931192	0.023992674	0.013304674	0.007936508	0.006379345	0.009746261	0.008474576	0.017434211	0.00881777	0.002132196	0.021527778	0.007685185	0.040656566	0.033333333	0.007142857	0.038461538	0.295833333	0.364583333	0	0	0	0	0	0.017857143	0	0	0.409090909	0	0.011494253	0.21875	0	0	0.863029938	0.009090909	0.931087662	0.776635564	0.005769231	0.004934211	0.854365426	0.856741071	0.012471655	0.878867792	0.925642251	0.026229508	0.87765377	0.553759019
4	238221471	238221793	Teosinte/Maize	0.762952381	0.8253367	0.636088435	0.847710623	0.860902256	0.810009435	0.815661376	0.829501134	0.934094715	0.856481481	0.824648962	0.828846154	0.911006069	0.872907648	0.793328964	0.869791667	0.98	0.84954955	0.911551876	0.845021426	0.799500962	0.843504734	0.79047619	0.835135135	0.943518519	0.894252874	0.864496207	0.848484848	0.96875	0.848168498	0.833791209	0.932731158	0.890873016	0.796733822	0.761904762	0.7875	0.768939394	0.708333333	0.109355922	0.006993007	0.304842854	0.876159021	0.562034094	0.348447646	0.033147821	0.788461538	0.179761905	0.469871795	0.820512821	0.347941878	0.783083181
4	238496599	238496837	Teosinte/Maize	0.232631258	0.152480159	0.191666667	0.280701754	0.021929825	0.183699634	0.833333333	0.74739229	0.531093544	0.624166667	0.426666667	0.391666667	0.86968254	0.745171717	0.912400794	0.865384615	0.892504409	0.853571429	0.649900794	0.852930403	0.904166667	0.441666667	0.666666667	0.674120083	0.513888889	0.166666667	0.897530864	0.25	0.571428571	0.225	1	0.496153846	0.894736842	0.903846154	0	0.333333333	0.641025641	0.086243386	0.061428571	0.067399267	0.045238095	0.005	0.107161711	0.036492063	0.017307692	0.012820513	0	0	0.862571429	0	0.190101697
4	238497283	238497554	Teosinte/Maize	0.479691091	0.410985517	0.28556585	0.780538186	0.321657509	0.139063714	0.422928409	0.88728666	0.680184116	0.142346638	0.59389881	0.334050672	0.949414442	0.783106469	0.956370584	0.933923916	0.839320548	0.952910053	0.645831946	0.590625	0.976190476	0.407407407	NA	0	0.4	0.833333333	0.833333333	NA	0.950980392	0.503448276	0.857057823	0.598717949	0.929411765	0.944444444	1	0.433333333	0.820512821	0	0.027914614	NA	0.004310345	0	0.004545455	0.007578628	0.005747126	0	0.138943554	0.011904762	0.941666667	0	0.111111111
4	238705228	238706702	Teosinte/Maize	0.56277585	0.270999001	0.274592563	0.821404205	0.846666667	0.492856317	0.794140212	0.72461715	0.640549002	0.473699291	0.628371478	0.40775741	0.869104801	0.228929705	0.513509274	0.437272727	0.216515892	0.931245615	0.876713402	0.130023229	0.316975309	0.36567718	0.051020408	0.025974026	0.255974843	0.204286759	0.18115942	0.465	0.629483283	0.106944444	0.044855967	0.215408805	0.520833333	0.204232804	0.137777778	0.580601093	0.094004065	0.050039511	0.000819001	0.023956496	0.02290404	0.130838575	0.002484192	0.032359585	0.040278913	0.071636086	0.034972678	0.113565891	0.004937888	0.086111111	0.039811474
4	238707301	238707818	Teosinte/Maize	0.754297329	0.9059614	0.499500768	0.898550725	0.903846154	0.94489431	0.941119691	0.933690476	0.85492278	0.664880952	0.914950665	0.524874687	0.598062016	0.630854463	0.530297619	0.694663901	0.337179487	0.893730159	0.933002646	0.385964912	0.321428571	0.632795699	0.161111111	0.013333333	0.389880952	0.381818182	0	0.48245614	0.621080139	0.166666667	0	0.210784314	0.656862745	0.329606625	0.097222222	0.672580645	0	0.019230769	0.027027027	0	0.04973545	0.06052421	0.0464378	0.00755814	0.027045455	0.05952381	0.853395062	0.931428571	0.012820513	0.041666667	0.073035032
4	240089802	240090130	Teosinte/Landrace	0.852800625	0.8625	0.814437626	0.684859637	0.821355512	0.873484848	0.883730159	0.794707254	0.828715729	0.848509144	0.749917898	0.814005131	0.736535301	0.740853399	0.862320379	0.878114478	0.817634698	0.859827383	0.759633033	NA	0.673214286	0.543386243	0	0.339215686	0.925081699	0.486716792	0.089657738	0.016964286	0.353011204	0.351537221	0	0.028125	1	0.493589744	0.429906205	0	0.857954545	0.019230769	0.00973669	0.005347594	NA	0	0.169861608	0.003571429	0.005263158	0.002777778	0	NA	0	0	0.006859903
4	240125808	240126197	Teosinte/Maize	0.86954023	0.822348485	0.667094017	0.955904762	0.916666667	0.782809524	0.895197044	0.813541667	0.941849817	0.892857143	0.838232074	0.854917184	0.633333333	0.872333333	0.84569161	0.85625	0.904673721	0.844333333	0.889365079	0.877839782	0.942307692	0.15	0.828240741	0.810606061	0.887020503	0.926118326	0.875	0.884722222	0.874914966	0.980769231	0	0.906666667	0.873324515	0.979166667	0.297619048	0.85	0.866666667	0	0	0.020833333	0	0.896449342	0.013708514	0.027272727	0.020089286	0.00952381	0.008391608	0.010185185	0	0	0.746661672
4	240944139	240944642	Teosinte/Maize	0.766937251	0.80346064	0.8275452	0.813149049	0.700174216	0.788847942	0.74225726	0.749673317	0.83945381	0.765339298	0.746075389	0.840983946	0.770878112	0.815087992	0.851223896	0.795421938	0.800841652	0.845605129	0.826529482	0.824821923	0.346491228	0.273333333	0.8625	0.41547619	0.576990774	0.889302249	0.270238095	0.430241286	0.847701149	0.05	0.25	NA	0.096153846	0.899324324	0	0	0.975	0.013961039	0.049560974	0.008333333	NA	0.474673516	0.327558209	0.45516019	0.087504364	0.552380952	0.018518519	0.146832612	0.759449405	0.728559928	0.516576781
