Context	Comparsion	Chr_D	Start_D	end_D	Chr_F	Start_F	end_F	Feature	Overlap(bp)	Gene_ID	Chr	up_5k	Start	End	down_5k	Strand
CHG	Teosinte/Maize	1	190931136	190931813	1	190930338	190935337	Gene_up_5K	677	Zm00001d031457	1	190905668	190910668	190943061	190948061	+
CHG	Teosinte/Maize	1	190931136	190931813	1	190930338	190935337	Gene_up_5K	677	Zm00001d031458	1	190922319	190927319	190930337	190935337	-
CHG	Teosinte/Maize	1	201355047	201356057	1	201354204	201359203	Gene_up_5K	1010	Zm00001d031772	1	201347938	201352938	201354203	201359203	-
CHG	Teosinte/Maize	1	206649535	206650092	1	206646968	206651967	Gene_up_5K	557	Zm00001d031915	1	206646968	206651968	206653716	206658716	+
CHG	Teosinte/Maize	1	214773128	214773538	1	214771924	214776923	Gene_up_5K	410	Zm00001d032159	1	214766189	214771189	214771923	214776923	-
CHG	Teosinte/Maize	1	215404290	215404460	1	215403794	215408793	Gene_up_5K	170	Zm00001d032168	1	215391120	215396120	215403793	215408793	-
CHG	Teosinte/Maize	1	215607395	215607887	1	215603782	215608781	Gene_up_5K	492	Zm00001d032176	1	215598021	215603021	215603781	215608781	-
CHG	Teosinte/Maize	1	224576841	224576963	1	224575609	224580608	Gene_up_5K	122	Zm00001d032378	1	224567120	224572120	224573679	224578679	-
CHG	Teosinte/Maize	1	224576841	224576963	1	224575609	224580608	Gene_up_5K	122	Zm00001d032379	1	224575609	224580609	224585370	224590370	+
CHG	Teosinte/Maize	1	231200153	231200389	1	231196138	231201137	Gene_up_5K	236	Zm00001d032581	1	231176605	231181605	231196137	231201137	-
CHG	Teosinte/Maize	1	231200153	231200389	1	231196138	231201137	Gene_up_5K	236	Zm00001d032582	1	231192140	231197140	231210494	231215494	-
CHG	Teosinte/Maize	1	231200153	231200389	1	231196138	231201137	Gene_up_5K	236	Zm00001d032583	1	231194003	231199003	231199076	231204076	+
CHG	Teosinte/Maize	1	231200153	231200389	1	231196138	231201137	Gene_up_5K	236	Zm00001d032584	1	231195272	231200272	231203229	231208229	+
CHG	Teosinte/Maize	1	233047234	233048089	1	233044382	233049381	Gene_up_5K	855	Zm00001d032645	1	233044382	233049382	233049455	233054455	+
CHG	Teosinte/Maize	1	234079709	234080098	1	234078060	234083059	Gene_up_5K	389	Zm00001d032681	1	234061734	234066734	234078059	234083059	-
CHG	Teosinte/Maize	1	235475325	235475924	1	235474761	235479760	Gene_up_5K	599	Zm00001d032707	1	235467063	235472063	235474760	235479760	-
CHG	Teosinte/Maize	1	237904135	237904738	1	237900827	237905826	Gene_up_5K	603	Zm00001d032777	1	237895368	237900368	237900826	237905826	-
CHG	Teosinte/Maize	1	238134803	238135618	1	238132999	238137998	Gene_up_5K	815	Zm00001d032786	1	238126763	238131763	238132998	238137998	-
CHG	Teosinte/Maize	1	238903876	238905526	1	238900615	238905614	Gene_up_5K	1650	Zm00001d032807	1	238891507	238896507	238900794	238905794	-
CHG	Teosinte/Maize	1	238903876	238905526	1	238900615	238905614	Gene_up_5K	1650	Zm00001d032808	1	238897410	238902410	238906981	238911981	-
CHG	Teosinte/Maize	1	238903876	238905526	1	238900615	238905614	Gene_up_5K	1650	Zm00001d032809	1	238900615	238905615	238906310	238911310	+
CHG	Teosinte/Maize	1	245196536	245197527	1	245195981	245200980	Gene_up_5K	991	Zm00001d032976	1	245190219	245195219	245195980	245200980	-
CHG	Teosinte/Maize	1	253560307	253561518	1	253560159	253565158	Gene_up_5K	1211	Zm00001d033200	1	253554425	253559425	253560158	253565158	-
CHG	Teosinte/Maize	1	254525373	254525683	1	254523189	254528188	Gene_up_5K	310	Zm00001d033217	1	254523189	254528189	254543237	254548237	+
CHG	Teosinte/Maize	1	259924750	259924998	1	259923165	259928164	Gene_up_5K	248	Zm00001d033351	1	259917088	259922088	259923164	259928164	-
CHG	Teosinte/Maize	1	261823982	261824606	1	261821066	261826065	Gene_up_5K	624	Zm00001d033397	1	261805539	261810539	261821065	261826065	-
CHG	Teosinte/Maize	1	261823982	261824606	1	261821066	261826065	Gene_up_5K	624	Zm00001d033399	1	261823712	261828712	261829370	261834370	+
CHG	Teosinte/Maize	1	272621336	272621508	1	272618996	272623995	Gene_up_5K	172	Zm00001d033742	1	272618996	272623996	272631500	272636500	+
CHG	Teosinte/Maize	1	277599534	277600036	1	277596212	277601211	Gene_up_5K	502	Zm00001d033890	1	277596212	277601212	277604035	277609035	+
CHG	Teosinte/Maize	1	291771954	291772467	1	291770485	291775484	Gene_up_5K	513	Zm00001d034390	1	291764708	291769708	291770484	291775484	-
CHG	Teosinte/Maize	1	303248596	303249612	1	303245422	303250421	Gene_up_5K	1016	Zm00001d034829	1	303238570	303243570	303245421	303250421	-
CHG	Teosinte/Maize	1	303248596	303249612	1	303245422	303250421	Gene_up_5K	1016	Zm00001d034830	1	303243068	303248068	303250558	303255558	-
CHG	Teosinte/Maize	2	5880667	5880780	2	5878135	5883134	Gene_up_5K	113	Zm00001d002095	2	5868612	5873612	5878134	5883134	-
CHG	Teosinte/Maize	2	7382215	7382660	2	7380036	7385035	Gene_up_5K	445	Zm00001d002179	2	7373668	7378668	7380035	7385035	-
CHG	Teosinte/Maize	2	7383503	7384582	2	7380036	7385035	Gene_up_5K	1079	Zm00001d002179	2	7373668	7378668	7380035	7385035	-
CHG	Teosinte/Maize	2	8230484	8230931	2	8227966	8232965	Gene_up_5K	447	Zm00001d002202	2	8227966	8232966	8234474	8239474	+
CHG	Teosinte/Maize	2	13290950	13291513	2	13288117	13293116	Gene_up_5K	563	Zm00001d002458	2	13284459	13289459	13291427	13296427	+
CHG	Teosinte/Maize	2	13290950	13291513	2	13288117	13293116	Gene_up_5K	563	Zm00001d002459	2	13286956	13291956	13292029	13297029	+
CHG	Teosinte/Maize	2	13290950	13291513	2	13288117	13293116	Gene_up_5K	563	ENSRNA049444131	2	13286956	13291956	13292029	13297029	+
CHG	Teosinte/Maize	2	13290950	13291513	2	13288117	13293116	Gene_up_5K	563	Zm00001d002461	2	13288117	13293117	13293434	13298434	+
CHG	Teosinte/Maize	2	13290950	13291513	2	13288117	13293116	Gene_up_5K	563	Zm00001d002462	2	13288936	13293936	13307750	13312750	+
CHG	Teosinte/Maize	2	14006642	14007165	2	14005848	14010847	Gene_up_5K	523	Zm00001d002495	2	14005848	14010848	14011777	14016777	+
CHG	Teosinte/Maize	2	17681578	17681818	2	17678040	17683039	Gene_up_5K	240	Zm00001d002639	2	17678040	17683040	17689113	17694113	+
CHG	Teosinte/Maize	2	21195786	21195881	2	21191426	21196425	Gene_up_5K	95	Zm00001d002740	2	21185588	21190588	21191425	21196425	-
CHG	Teosinte/Maize	2	21195786	21195881	2	21191426	21196425	Gene_up_5K	95	Zm00001d002741	2	21190675	21195675	21197462	21202462	+
CHG	Teosinte/Maize	2	21195786	21195881	2	21191426	21196425	Gene_up_5K	95	Zm00001d002742	2	21193460	21198460	21202631	21207631	-
CHG	Teosinte/Maize	2	28229999	28230250	2	28226243	28231242	Gene_up_5K	251	Zm00001d002962	2	28199145	28204145	28226242	28231242	-
CHG	Teosinte/Maize	2	31080819	31081008	2	31079436	31084435	Gene_up_5K	189	Zm00001d003068	2	31079436	31084436	31085836	31090836	+
CHG	Teosinte/Maize	2	37356033	37358279	2	37353483	37358482	Gene_up_5K	2246	Zm00001d003239	2	37353483	37358483	37359061	37364061	+
CHG	Teosinte/Maize	2	56079791	56080376	2	56077381	56082380	Gene_up_5K	585	Zm00001d003713	2	56077381	56082381	56097514	56102514	+
CHG	Teosinte/Maize	2	59494618	59494874	2	59492027	59497026	Gene_up_5K	256	Zm00001d003792	2	59486682	59491682	59492026	59497026	-
CHG	Teosinte/Maize	2	59494618	59494874	2	59492027	59497026	Gene_up_5K	256	Zm00001d003793	2	59487106	59492106	59495512	59500512	+
CHG	Teosinte/Maize	2	79799308	79799437	2	79799043	79804042	Gene_up_5K	129	Zm00001d004055	2	79789500	79794500	79799042	79804042	-
CHG	Teosinte/Maize	2	85303629	85303930	2	85298935	85303934	Gene_up_5K	301	Zm00001d004128	2	85290503	85295503	85298934	85303934	-
CHG	Teosinte/Maize	2	92181154	92181319	2	92176649	92181648	Gene_up_5K	165	Zm00001d000863	2	92176649	92181649	92181888	92186888	+
CHG	Teosinte/Maize	2	93283649	93285073	2	93283218	93288217	Gene_up_5K	1424	Zm00001d004225	2	93283218	93288218	93291668	93296668	+
CHG	Teosinte/Maize	2	93285110	93285427	2	93283218	93288217	Gene_up_5K	317	Zm00001d004225	2	93283218	93288218	93291668	93296668	+
CHG	Teosinte/Maize	2	96711785	96711937	2	96711508	96716507	Gene_up_5K	152	Zm00001d004252	2	96706037	96711037	96711507	96716507	-
CHG	Teosinte/Maize	2	110419699	110419953	2	110417212	110422211	Gene_up_5K	254	Zm00001d004416	2	110378916	110383916	110417211	110422211	-
CHG	Teosinte/Maize	2	120693980	120694066	2	120689974	120694973	Gene_up_5K	86	Zm00001d004592	2	120689974	120694974	120714494	120719494	+
CHG	Teosinte/Maize	2	133576313	133576723	2	133573506	133578505	Gene_up_5K	410	Zm00001d004718	2	133573506	133578506	133580227	133585227	+
CHG	Teosinte/Maize	2	135104605	135105298	2	135102481	135107480	Gene_up_5K	693	Zm00001d004739	2	135102481	135107481	135114390	135119390	+
CHG	Teosinte/Maize	2	135723600	135723976	2	135719418	135724417	Gene_up_5K	376	Zm00001d004746	2	135719418	135724418	135726737	135731737	+
CHG	Teosinte/Maize	2	135723600	135723976	2	135719418	135724417	Gene_up_5K	376	Zm00001d004747	2	135723851	135728851	135744016	135749016	-
CHG	Teosinte/Maize	2	141040002	141040881	2	141035998	141040997	Gene_up_5K	879	Zm00001d004818	2	141020001	141025001	141035997	141040997	-
CHG	Teosinte/Maize	2	141040002	141040881	2	141035998	141040997	Gene_up_5K	879	Zm00001d004819	2	141039586	141044586	141048265	141053265	-
CHG	Teosinte/Maize	2	141948892	141949017	2	141944591	141949590	Gene_up_5K	125	ENSRNA049470085	2	141939146	141944146	141944590	141949590	-
CHG	Teosinte/Maize	2	161485854	161486354	2	161482307	161487306	Gene_up_5K	500	Zm00001d005155	2	161482307	161487307	161487985	161492985	+
CHG	Teosinte/Maize	2	161485854	161486354	2	161482307	161487306	Gene_up_5K	500	Zm00001d005156	2	161482565	161487565	161499622	161504622	-
CHG	Teosinte/Maize	2	161561313	161561530	2	161560047	161565046	Gene_up_5K	217	Zm00001d000954	2	161560047	161565047	161565431	161570431	+
CHG	Teosinte/Maize	2	170424734	170425295	2	170420943	170425942	Gene_up_5K	561	Zm00001d005348	2	170420943	170425943	170436807	170441807	+
CHG	Teosinte/Maize	2	174940449	174940789	2	174938009	174943008	Gene_up_5K	340	Zm00001d005458	2	174933654	174938654	174942588	174947588	+
CHG	Teosinte/Maize	2	174940449	174940789	2	174938009	174943008	Gene_up_5K	340	Zm00001d005459	2	174938009	174943009	174945711	174950711	+
CHG	Teosinte/Maize	2	195247472	195247894	2	195246455	195251454	Gene_up_5K	422	Zm00001d006011	2	195226015	195231015	195246454	195251454	-
CHG	Teosinte/Maize	2	195247472	195247894	2	195246455	195251454	Gene_up_5K	422	Zm00001d006012	2	195242171	195247171	195248198	195253198	+
CHG	Teosinte/Maize	2	217688636	217689189	2	217685956	217690955	Gene_up_5K	553	Zm00001d006839	2	217676488	217681488	217687032	217692032	+
CHG	Teosinte/Maize	2	217688636	217689189	2	217685956	217690955	Gene_up_5K	553	Zm00001d006840	2	217685956	217690956	217691225	217696225	+
CHG	Teosinte/Maize	2	217688636	217689189	2	217685956	217690955	Gene_up_5K	553	Zm00001d006841	2	217686873	217691873	217694797	217699797	-
CHG	Teosinte/Maize	2	217962916	217963579	2	217960389	217965388	Gene_up_5K	663	Zm00001d006854	2	217957433	217962433	217965476	217970476	-
CHG	Teosinte/Maize	2	217962916	217963579	2	217960389	217965388	Gene_up_5K	663	Zm00001d006855	2	217960389	217965389	217972562	217977562	+
CHG	Teosinte/Maize	2	218043849	218043944	2	218042533	218047532	Gene_up_5K	95	Zm00001d006861	2	218036355	218041355	218048937	218053937	-
CHG	Teosinte/Maize	2	218043849	218043944	2	218042533	218047532	Gene_up_5K	95	ENSRNA049466048	2	218037390	218042390	218042532	218047532	-
CHG	Teosinte/Maize	2	218754943	218756881	2	218752271	218757270	Gene_up_5K	1938	Zm00001d006895	2	218747233	218752233	218756069	218761069	+
CHG	Teosinte/Maize	2	218754943	218756881	2	218752271	218757270	Gene_up_5K	1938	Zm00001d006896	2	218752271	218757271	218760786	218765786	+
CHG	Teosinte/Maize	2	220033375	220033837	2	220029372	220034371	Gene_up_5K	462	Zm00001d006951	2	220012428	220017428	220029371	220034371	-
CHG	Teosinte/Maize	2	220033375	220033837	2	220029372	220034371	Gene_up_5K	462	Zm00001d006952	2	220030678	220035678	220035751	220040751	-
CHG	Teosinte/Maize	2	220033375	220033837	2	220029372	220034371	Gene_up_5K	462	ENSRNA049442590	2	220030678	220035678	220035751	220040751	-
CHG	Teosinte/Maize	2	220033375	220033837	2	220029372	220034371	Gene_up_5K	462	Zm00001d006953	2	220031150	220036150	220036223	220041223	-
CHG	Teosinte/Maize	2	220033375	220033837	2	220029372	220034371	Gene_up_5K	462	ENSRNA049442601	2	220031150	220036150	220036223	220041223	-
CHG	Teosinte/Maize	2	220033375	220033837	2	220029372	220034371	Gene_up_5K	462	Zm00001d006954	2	220031622	220036622	220036695	220041695	-
CHG	Teosinte/Maize	2	220033375	220033837	2	220029372	220034371	Gene_up_5K	462	ENSRNA049442624	2	220031622	220036622	220036695	220041695	-
CHG	Teosinte/Maize	2	220033375	220033837	2	220029372	220034371	Gene_up_5K	462	Zm00001d006955	2	220032094	220037094	220037167	220042167	-
CHG	Teosinte/Maize	2	220033375	220033837	2	220029372	220034371	Gene_up_5K	462	ENSRNA049442640	2	220032094	220037094	220037167	220042167	-
CHG	Teosinte/Maize	2	220033375	220033837	2	220029372	220034371	Gene_up_5K	462	Zm00001d006956	2	220032566	220037566	220037639	220042639	-
CHG	Teosinte/Maize	2	220033375	220033837	2	220029372	220034371	Gene_up_5K	462	ENSRNA049442661	2	220032566	220037566	220037639	220042639	-
CHG	Teosinte/Maize	2	220033375	220033837	2	220029372	220034371	Gene_up_5K	462	ENSRNA049442682	2	220033038	220038038	220038111	220043111	-
CHG	Teosinte/Maize	2	220033375	220033837	2	220029372	220034371	Gene_up_5K	462	Zm00001d006957	2	220033038	220038038	220038111	220043111	-
CHG	Teosinte/Maize	2	220033375	220033837	2	220029372	220034371	Gene_up_5K	462	Zm00001d006958	2	220033510	220038510	220038583	220043583	-
CHG	Teosinte/Maize	2	220033375	220033837	2	220029372	220034371	Gene_up_5K	462	ENSRNA049442701	2	220033510	220038510	220038583	220043583	-
CHG	Teosinte/Maize	2	224484677	224485150	2	224482620	224487619	Gene_up_5K	473	Zm00001d007199	2	224477011	224482011	224482619	224487619	-
CHG	Teosinte/Maize	2	224484677	224485150	2	224482620	224487619	Gene_up_5K	473	Zm00001d007200	2	224479114	224484114	224490009	224495009	+
CHG	Teosinte/Maize	2	224670006	224670158	2	224669475	224674474	Gene_up_5K	152	Zm00001d007205	2	224661711	224666711	224669775	224674775	+
CHG	Teosinte/Maize	2	224670006	224670158	2	224669475	224674474	Gene_up_5K	152	Zm00001d007206	2	224664226	224669226	224669474	224674474	-
CHG	Teosinte/Maize	2	225282608	225282881	2	225281465	225286464	Gene_up_5K	273	Zm00001d007231	2	225274855	225279855	225281464	225286464	-
CHG	Teosinte/Maize	2	234889408	234890324	2	234886642	234891641	Gene_up_5K	916	Zm00001d007559	2	234881402	234886402	234888855	234893855	-
CHG	Teosinte/Maize	2	234889408	234890324	2	234886642	234891641	Gene_up_5K	916	Zm00001d007560	2	234886642	234891642	234895555	234900555	+
CHG	Teosinte/Maize	2	235019720	235019870	2	235019676	235024675	Gene_up_5K	150	Zm00001d007567	2	235013108	235018108	235019675	235024675	-
CHG	Teosinte/Maize	2	236272455	236273243	2	236270547	236275546	Gene_up_5K	788	Zm00001d001053	2	236267994	236272994	236273756	236278756	+
CHG	Teosinte/Maize	2	236272455	236273243	2	236270547	236275546	Gene_up_5K	788	Zm00001d001054	2	236270547	236275547	236276017	236281017	+
CHG	Teosinte/Maize	2	236272455	236273243	2	236270547	236275546	Gene_up_5K	788	Zm00001d001055	2	236270547	236275547	236281376	236286376	+
CHG	Teosinte/Maize	2	236272455	236273243	2	236270547	236275546	Gene_up_5K	788	Zm00001d001056	2	236270557	236275557	236281327	236286327	+
CHG	Teosinte/Maize	2	237419703	237420061	2	237416455	237421454	Gene_up_5K	358	Zm00001d007687	2	237416455	237421455	237422773	237427773	+
CHG	Teosinte/Maize	2	237419703	237420061	2	237416455	237421454	Gene_up_5K	358	Zm00001d007688	2	237419162	237424162	237429239	237434239	+
CHG	Teosinte/Maize	3	189647	190241	3	186993	191992	Gene_up_5K	594	Zm00001d039233	3	186993	191993	192232	197232	+
CHG	Teosinte/Maize	3	17375735	17376155	3	17373339	17378338	Gene_up_5K	420	Zm00001d039875	3	17364870	17369870	17370960	17375960	+
CHG	Teosinte/Maize	3	17375735	17376155	3	17373339	17378338	Gene_up_5K	420	Zm00001d039876	3	17368736	17373736	17374811	17379811	+
CHG	Teosinte/Maize	3	17375735	17376155	3	17373339	17378338	Gene_up_5K	420	Zm00001d039877	3	17373339	17378339	17378419	17383419	+
CHG	Teosinte/Maize	3	17375735	17376155	3	17373339	17378338	Gene_up_5K	420	ENSRNA049441566	3	17373339	17378339	17378419	17383419	+
CHG	Teosinte/Maize	3	17375735	17376155	3	17373339	17378338	Gene_up_5K	420	Zm00001d039878	3	17374356	17379356	17380994	17385994	+
CHG	Teosinte/Maize	3	21862314	21862635	3	21860295	21865294	Gene_up_5K	321	Zm00001d039988	3	21860295	21865295	21866122	21871122	+
CHG	Teosinte/Maize	3	40955448	40956133	3	40952086	40957085	Gene_up_5K	685	Zm00001d040386	3	40952086	40957086	40961328	40966328	+
CHG	Teosinte/Maize	3	47353622	47354101	3	47350718	47355717	Gene_up_5K	479	Zm00001d040505	3	47337388	47342388	47350717	47355717	-
CHG	Teosinte/Maize	3	55091170	55091516	3	55088175	55093174	Gene_up_5K	346	Zm00001d040629	3	55070888	55075888	55088174	55093174	-
CHG	Teosinte/Maize	3	55091170	55091516	3	55088175	55093174	Gene_up_5K	346	Zm00001d040630	3	55083527	55088527	55091474	55096474	+
CHG	Teosinte/Maize	3	57174636	57175392	3	57170975	57175974	Gene_up_5K	756	Zm00001d040671	3	57170975	57175975	57178104	57183104	+
CHG	Teosinte/Maize	3	57174636	57175392	3	57170975	57175974	Gene_up_5K	756	Zm00001d040672	3	57174173	57179173	57201044	57206044	-
CHG	Teosinte/Maize	3	57202628	57206079	3	57201045	57206044	Gene_up_5K	3416	Zm00001d040672	3	57174173	57179173	57201044	57206044	-
CHG	Teosinte/Maize	3	57202628	57206079	3	57201045	57206044	Gene_up_5K	3416	Zm00001d040673	3	57198920	57203920	57204860	57209860	-
CHG	Teosinte/Maize	3	57202628	57206079	3	57201045	57206044	Gene_up_5K	3416	Zm00001d040674	3	57201032	57206032	57206889	57211889	-
CHG	Teosinte/Maize	3	58713034	58713606	3	58709535	58714534	Gene_up_5K	572	Zm00001d040694	3	58709535	58714535	58717748	58722748	+
CHG	Teosinte/Maize	3	58713034	58713606	3	58709535	58714534	Gene_up_5K	572	Zm00001d040695	3	58712714	58717714	58721522	58726522	-
CHG	Teosinte/Maize	3	71571244	71571611	3	71566869	71571868	Gene_up_5K	367	Zm00001d040850	3	71566869	71571869	71601459	71606459	+
CHG	Teosinte/Maize	3	78978561	78978808	3	78976850	78981849	Gene_up_5K	247	Zm00001d040916	3	78970746	78975746	78976849	78981849	-
CHG	Teosinte/Maize	3	78978561	78978808	3	78976850	78981849	Gene_up_5K	247	Zm00001d040917	3	78973686	78978686	78978764	78983764	+
CHG	Teosinte/Maize	3	83499026	83499211	3	83498516	83503515	Gene_up_5K	185	Zm00001d040960	3	83466507	83471507	83498515	83503515	-
CHG	Teosinte/Maize	3	87052129	87052805	3	87052487	87057486	Gene_up_5K	318	Zm00001d040974	3	87042940	87047940	87052486	87057486	-
CHG	Teosinte/Maize	3	87055047	87056193	3	87052487	87057486	Gene_up_5K	1146	Zm00001d040974	3	87042940	87047940	87052486	87057486	-
CHG	Teosinte/Maize	3	93367037	93368052	3	93365356	93370355	Gene_up_5K	1015	Zm00001d041054	3	93365356	93370356	93370934	93375934	+
CHG	Teosinte/Maize	3	96371213	96371378	3	96369135	96374134	Gene_up_5K	165	Zm00001d041086	3	96369135	96374135	96377733	96382733	+
CHG	Teosinte/Maize	3	99558266	99558816	3	99553872	99558871	Gene_up_5K	550	Zm00001d041134	3	99553872	99558872	99558942	99563942	+
CHG	Teosinte/Maize	3	99558266	99558816	3	99553872	99558871	Gene_up_5K	550	Zm00001d041135	3	99554401	99559401	99559856	99564856	-
CHG	Teosinte/Maize	3	137088921	137089099	3	137086203	137091202	Gene_up_5K	178	Zm00001d041775	3	137086203	137091203	137104652	137109652	+
CHG	Teosinte/Maize	3	144223123	144223297	3	144222526	144227525	Gene_up_5K	174	Zm00001d041934	3	144216392	144221392	144222525	144227525	-
CHG	Teosinte/Maize	3	147536114	147536514	3	147533859	147538858	Gene_up_5K	400	Zm00001d042017	3	147525941	147530941	147533858	147538858	-
CHG	Teosinte/Maize	3	147536114	147536514	3	147533859	147538858	Gene_up_5K	400	Zm00001d042018	3	147528330	147533330	147549725	147554725	+
CHG	Teosinte/Maize	3	147843656	147844107	3	147843512	147848511	Gene_up_5K	451	Zm00001d042029	3	147837999	147842999	147843511	147848511	-
CHG	Teosinte/Maize	3	154262344	154262685	3	154260406	154265405	Gene_up_5K	341	Zm00001d042158	3	154260406	154265406	154271792	154276792	+
CHG	Teosinte/Maize	3	155180789	155181417	3	155178118	155183117	Gene_up_5K	628	Zm00001d042177	3	155170477	155175477	155178117	155183117	-
CHG	Teosinte/Maize	3	155180789	155181417	3	155178118	155183117	Gene_up_5K	628	Zm00001d042178	3	155173699	155178699	155179705	155184705	-
CHG	Teosinte/Maize	3	155180789	155181417	3	155178118	155183117	Gene_up_5K	628	Zm00001d042179	3	155180326	155185326	155186615	155191615	+
CHG	Teosinte/Maize	3	155995126	155996937	3	155992813	155997812	Gene_up_5K	1811	Zm00001d042199	3	155992813	155997813	155998139	156003139	+
CHG	Teosinte/Maize	3	155995126	155996937	3	155992813	155997812	Gene_up_5K	1811	Zm00001d042200	3	155993348	155998348	155999178	156004178	+
CHG	Teosinte/Maize	3	156231372	156231748	3	156228952	156233951	Gene_up_5K	376	Zm00001d000632	3	156228952	156233952	156234804	156239804	+
CHG	Teosinte/Maize	3	158448370	158448464	3	158447665	158452664	Gene_up_5K	94	Zm00001d042272	3	158428826	158433826	158447664	158452664	-
CHG	Teosinte/Maize	3	162370029	162370293	3	162368555	162373554	Gene_up_5K	264	Zm00001d042346	3	162346604	162351604	162368554	162373554	-
CHG	Teosinte/Maize	3	162370029	162370293	3	162368555	162373554	Gene_up_5K	264	Zm00001d042347	3	162364545	162369545	162373955	162378955	-
CHG	Teosinte/Maize	3	162370664	162371783	3	162368555	162373554	Gene_up_5K	1119	Zm00001d042346	3	162346604	162351604	162368554	162373554	-
CHG	Teosinte/Maize	3	162370664	162371783	3	162368555	162373554	Gene_up_5K	1119	Zm00001d042347	3	162364545	162369545	162373955	162378955	-
CHG	Teosinte/Maize	3	172128578	172128860	3	172127800	172132799	Gene_up_5K	282	Zm00001d042563	3	172122089	172127089	172127799	172132799	-
CHG	Teosinte/Maize	3	181432830	181433088	3	181430953	181435952	Gene_up_5K	258	Zm00001d042833	3	181421991	181426991	181430952	181435952	-
CHG	Teosinte/Maize	3	184827281	184827384	3	184822836	184827835	Gene_up_5K	103	Zm00001d042958	3	184822836	184827836	184829334	184834334	+
CHG	Teosinte/Maize	3	185388158	185388786	3	185384040	185389039	Gene_up_5K	628	Zm00001d042970	3	185384040	185389040	185390300	185395300	+
CHG	Teosinte/Maize	3	189270327	189271764	3	189271054	189276053	Gene_up_5K	710	Zm00001d000673	3	189263741	189268741	189271053	189276053	-
CHG	Teosinte/Maize	3	189270327	189271764	3	189271054	189276053	Gene_up_5K	710	Zm00001d000674	3	189264866	189269866	189271392	189276392	-
CHG	Teosinte/Maize	3	189775993	189776182	3	189775445	189780444	Gene_up_5K	189	Zm00001d043125	3	189769392	189774392	189775444	189780444	-
CHG	Teosinte/Maize	3	193985022	193985262	3	193981847	193986846	Gene_up_5K	240	Zm00001d043273	3	193981847	193986847	193987695	193992695	+
CHG	Teosinte/Maize	3	195290306	195290777	3	195287878	195292877	Gene_up_5K	471	Zm00001d000679	3	195287878	195292878	195293576	195298576	+
CHG	Teosinte/Maize	3	199379636	199379706	3	199376419	199381418	Gene_up_5K	70	Zm00001d043424	3	199370493	199375493	199376418	199381418	-
CHG	Teosinte/Maize	3	206990068	206990422	3	206986601	206991600	Gene_up_5K	354	Zm00001d043674	3	206986601	206991601	206992551	206997551	+
CHG	Teosinte/Maize	3	212852405	212853161	3	212848189	212853188	Gene_up_5K	756	Zm00001d043882	3	212848189	212853189	212853896	212858896	+
CHG	Teosinte/Maize	3	217300888	217301230	3	217300143	217305142	Gene_up_5K	342	Zm00001d044035	3	217291337	217296337	217300142	217305142	-
CHG	Teosinte/Maize	3	217850174	217850720	3	217845686	217850685	Gene_up_5K	511	Zm00001d044050	3	217845686	217850686	217852266	217857266	+
CHG	Teosinte/Maize	3	218042776	218043334	3	218039053	218044052	Gene_up_5K	558	Zm00001d044056	3	218039053	218044053	218050489	218055489	+
CHG	Teosinte/Maize	3	227581795	227582531	3	227578900	227583899	Gene_up_5K	736	Zm00001d044423	3	227578900	227583900	227584274	227589274	+
CHG	Teosinte/Maize	3	227583327	227583474	3	227578900	227583899	Gene_up_5K	147	Zm00001d044423	3	227578900	227583900	227584274	227589274	+
CHG	Teosinte/Maize	4	4480144	4480413	4	4476405	4481404	Gene_up_5K	269	Zm00001d048732	4	4464601	4469601	4475393	4480393	+
CHG	Teosinte/Maize	4	4480144	4480413	4	4476405	4481404	Gene_up_5K	269	Zm00001d048733	4	4471331	4476331	4476404	4481404	-
CHG	Teosinte/Maize	4	4480144	4480413	4	4476405	4481404	Gene_up_5K	269	ENSRNA049444341	4	4471331	4476331	4476404	4481404	-
CHG	Teosinte/Maize	4	4480144	4480413	4	4476405	4481404	Gene_up_5K	269	Zm00001d048734	4	4471477	4476477	4484516	4489516	+
CHG	Teosinte/Maize	4	5455203	5455565	4	5451163	5456162	Gene_up_5K	362	Zm00001d026730	4	5449486	5454486	5455100	5460100	-
CHG	Teosinte/Maize	4	5455203	5455565	4	5451163	5456162	Gene_up_5K	362	Zm00001d026731	4	5451163	5456163	5456646	5461646	+
CHG	Teosinte/Maize	4	5911284	5911562	4	5907544	5912543	Gene_up_5K	278	Zm00001d048813	4	5904078	5909078	5909878	5914878	+
CHG	Teosinte/Maize	4	5911284	5911562	4	5907544	5912543	Gene_up_5K	278	Zm00001d048814	4	5907544	5912544	5913628	5918628	+
CHG	Teosinte/Maize	4	8382575	8383092	4	8382417	8387416	Gene_up_5K	517	Zm00001d026743	4	8377207	8382207	8382416	8387416	-
CHG	Teosinte/Maize	4	23993609	23993993	4	23993240	23998239	Gene_up_5K	384	Zm00001d049273	4	23993240	23998240	24004490	24009490	+
CHG	Teosinte/Maize	4	39122482	39123205	4	39122831	39127830	Gene_up_5K	374	Zm00001d049664	4	39116323	39121323	39122830	39127830	-
CHG	Teosinte/Maize	4	40985359	40985996	4	40984563	40989562	Gene_up_5K	637	Zm00001d049708	4	40971511	40976511	40984562	40989562	-
