Type	chr	start	stop	q-value	mean_methylation_difference	#CpGs	p(MWU)	p(2D KS)	POP A	POP B	Compare
CG	5	40645979	40646180	2.80E-15	-0.479649	11	4.30E-14	2.50E-21	0.13687	0.61652	Teosinte/Maize
CG	5	54058001	54058172	9.00E-18	-0.54241	8	4.20E-14	8.00E-24	0.0059878	0.5484	Teosinte/Maize
CG	5	61554588	61554750	2.90E-16	-0.497379	10	4.80E-14	2.60E-22	0.21168	0.70906	Teosinte/Maize
CG	5	62948945	62949219	3.90E-34	-0.466871	22	4.90E-14	3.40E-40	0.13501	0.60188	Teosinte/Maize
CG	5	63149682	63150399	3.40E-56	-0.789587	16	4.20E-14	3.00E-62	0.092894	0.88248	Teosinte/Maize
CG	5	65054279	65054489	1.70E-30	-0.707869	12	4.50E-14	1.50E-36	0.011716	0.71959	Teosinte/Maize
CG	5	65186726	65186962	1.40E-27	-0.517284	19	5.00E-14	1.30E-33	0.16378	0.68107	Teosinte/Maize
CG	5	66849244	66849597	6.50E-35	-0.519687	16	4.80E-14	5.80E-41	0.23109	0.75078	Teosinte/Maize
CG	5	67004264	67004519	7.30E-11	-0.408516	8	4.60E-14	6.50E-17	0.50709	0.9156	Teosinte/Maize
CG	5	68510092	68510347	7.80E-24	-0.516857	15	4.80E-14	6.90E-30	0.14472	0.66157	Teosinte/Maize
CG	5	68747459	68747535	1.10E-08	-0.437544	8	4.60E-14	9.80E-15	0.11635	0.5539	Teosinte/Maize
CG	5	69319589	69319811	5.10E-13	-0.402728	12	4.30E-14	4.50E-19	0.39249	0.79521	Teosinte/Maize
CG	5	71064290	71064721	1.70E-19	-0.464816	14	4.20E-14	1.50E-25	0.18886	0.65367	Teosinte/Maize
CG	5	71949143	71949352	9.80E-07	-0.467039	8	4.80E-14	8.70E-13	0.11791	0.58495	Teosinte/Maize
CG	5	76226644	76226896	1.90E-37	-0.691788	14	4.90E-14	1.70E-43	0.11571	0.8075	Teosinte/Maize
CG	5	82998427	82998586	1.20E-06	-0.432063	8	2.00E-13	1.10E-12	0.13024	0.5623	Teosinte/Maize
CG	5	83446838	83447688	1.80E-05	-0.423339	8	5.50E-12	1.60E-11	0.13438	0.55772	Teosinte/Maize
CG	5	84425651	84426166	2.00E-07	-0.413632	8	4.40E-14	1.80E-13	0.18618	0.59981	Teosinte/Maize
CG	5	85737615	85737976	9.30E-29	-0.640561	12	3.80E-14	8.20E-35	0.059996	0.70056	Teosinte/Maize
CG	5	89090975	89091187	8.30E-13	-0.44415	11	4.50E-14	7.40E-19	0.16504	0.60919	Teosinte/Maize
CG	5	97094667	97094819	4.40E-09	-0.40718	9	4.50E-14	3.90E-15	0.28012	0.6873	Teosinte/Maize
CG	5	98834807	98835022	2.70E-25	-0.448999	17	4.90E-14	2.40E-31	0.39053	0.83953	Teosinte/Maize
CG	5	101867124	101868151	1.80E-41	-0.420716	37	4.80E-14	1.60E-47	0.39719	0.8179	Teosinte/Maize
CG	5	102911817	102912317	3.80E-22	-0.451105	17	4.30E-14	3.40E-28	0.14333	0.59444	Teosinte/Maize
CG	5	103969592	103969917	1.00E-44	-0.631688	19	3.70E-14	9.00E-51	0.19666	0.82834	Teosinte/Maize
CG	5	104176057	104176491	2.10E-12	-0.495745	9	4.70E-14	1.90E-18	0.18369	0.67943	Teosinte/Maize
CG	5	107118518	107119037	1.80E-45	-0.40302	30	4.10E-14	1.60E-51	0.41972	0.82274	Teosinte/Maize
CG	5	114167755	114168929	4.70E-87	-0.720434	29	4.20E-14	4.20E-93	0.0088305	0.72926	Teosinte/Maize
CG	5	115177914	115178411	1.70E-19	-0.420321	20	4.30E-14	1.50E-25	0.1342	0.55452	Teosinte/Maize
CG	5	118049634	118049801	7.10E-13	-0.52295	8	4.30E-14	6.30E-19	0.16295	0.6859	Teosinte/Maize
CG	5	120487096	120487322	2.90E-24	-0.744258	9	4.50E-14	2.50E-30	0.11199	0.85624	Teosinte/Maize
CG	5	121146897	121147321	8.00E-33	-0.731131	10	3.90E-14	7.10E-39	0.0094149	0.74055	Teosinte/Maize
CG	5	121433471	121433932	8.40E-45	-0.583294	18	4.10E-14	7.50E-51	0.29514	0.87844	Teosinte/Maize
CG	5	123664950	123665267	5.20E-12	-0.419012	13	4.50E-14	4.60E-18	0.14612	0.56514	Teosinte/Maize
CG	5	123670047	123670696	1.70E-28	-0.581029	13	4.20E-14	1.50E-34	0.2918	0.87283	Teosinte/Maize
CG	5	126397369	126397658	1.20E-09	-0.418802	8	4.60E-14	1.10E-15	0.50506	0.92386	Teosinte/Maize
CG	5	127909149	127909640	2.70E-32	-0.55137	13	4.20E-14	2.40E-38	0.36566	0.91703	Teosinte/Maize
CG	5	128733514	128733682	6.90E-23	-0.575441	14	4.60E-14	6.10E-29	0.064074	0.63951	Teosinte/Maize
CG	5	129692216	129692497	1.10E-24	-0.431245	19	3.80E-14	9.60E-31	0.064053	0.4953	Teosinte/Maize
CG	5	130812544	130812989	7.50E-55	-0.895614	12	5.80E-14	6.60E-61	0.0042896	0.8999	Teosinte/Maize
CG	5	131468936	131469151	6.60E-12	-0.565426	8	4.30E-14	5.80E-18	0.015515	0.58094	Teosinte/Maize
CG	5	150350268	150350401	4.90E-06	-0.47908	8	2.70E-09	4.40E-12	0.016006	0.49509	Teosinte/Maize
CG	5	151196562	151197721	3.30E-31	-0.438278	23	4.00E-14	3.00E-37	0.48138	0.91966	Teosinte/Maize
CG	5	153027136	153027705	2.20E-15	-0.471165	13	4.00E-14	2.00E-21	0.1351	0.60627	Teosinte/Maize
CG	5	161327522	161327760	6.90E-11	-0.450888	9	4.10E-14	6.10E-17	0.39273	0.84362	Teosinte/Maize
CG	5	165949298	165949478	2.90E-22	-0.59179	10	4.30E-14	2.60E-28	0.10649	0.69828	Teosinte/Maize
CG	5	169534779	169535056	3.20E-13	-0.45599	9	4.20E-14	2.90E-19	0.22082	0.67681	Teosinte/Maize
CG	5	172501735	172501956	1.70E-09	-0.445316	9	4.40E-14	1.50E-15	0.095562	0.54088	Teosinte/Maize
CG	5	180067650	180067869	1.20E-33	-0.601568	12	4.40E-14	1.10E-39	0.24507	0.84664	Teosinte/Maize
CG	5	185200594	185200821	5.60E-16	-0.455278	12	4.60E-14	4.90E-22	0.21352	0.6688	Teosinte/Maize
CG	5	185205822	185206142	7.50E-26	-0.787927	8	4.00E-14	6.60E-32	0.048211	0.83614	Teosinte/Maize
CG	5	197941141	197941444	6.70E-11	-0.402366	10	4.50E-14	6.00E-17	0.3013	0.70367	Teosinte/Maize
CG	5	198245371	198245923	9.90E-29	-0.596471	12	4.60E-14	8.80E-35	0.136	0.73247	Teosinte/Maize
CG	5	201220831	201221001	3.50E-19	-0.478829	10	4.40E-14	3.10E-25	0.22954	0.70836	Teosinte/Maize
CG	5	205089135	205089442	6.60E-22	-0.508431	13	4.00E-14	5.90E-28	0.045621	0.55405	Teosinte/Maize
CG	5	205090056	205091249	3.10E-90	-0.81223	23	5.90E-14	2.80E-96	4.32E-02	0.85543	Teosinte/Maize
CG	5	209721719	209722040	4.80E-16	-0.417509	11	4.10E-14	4.20E-22	0.23777	0.65528	Teosinte/Maize
CG	5	211163749	211164114	1.50E-12	-0.428717	11	4.50E-14	1.30E-18	0.1784	0.60712	Teosinte/Maize
CG	5	215035660	215035927	6.90E-11	-0.451793	9	4.40E-14	6.10E-17	0.057447	0.50924	Teosinte/Maize
CG	5	220386178	220386415	6.20E-07	-0.411235	8	2.60E-12	5.50E-13	0.2032	0.61444	Teosinte/Maize
CG	5	220932346	220932735	1.70E-23	-0.417626	19	4.60E-14	1.50E-29	0.20773	0.62536	Teosinte/Maize
CG	5	221802333	221802602	8.60E-64	-0.72416	20	3.30E-14	7.60E-70	0.0097472	0.73391	Teosinte/Maize
CG	5	223001901	223002311	3.30E-25	-0.461019	17	4.60E-14	2.90E-31	0.23988	0.7009	Teosinte/Maize
CG	6	3098546	3099632	1.20E-19	-0.404373	17	4.30E-14	1.10E-25	0.37454	0.77891	Teosinte/Maize
CG	6	4942712	4942906	3.90E-10	-0.401311	10	3.80E-12	3.50E-16	0.19294	0.59425	Teosinte/Maize
CG	6	15662376	15662561	1.20E-07	-0.438186	11	4.70E-14	1.10E-13	0.13045	0.56863	Teosinte/Maize
CG	6	16238166	16238380	5.50E-11	-0.481481	10	4.60E-14	4.90E-17	0.077076	0.55856	Teosinte/Maize
CG	6	28272421	28273031	1.30E-34	-0.455584	17	5.00E-14	1.10E-40	0.094725	0.55031	Teosinte/Maize
CG	6	41491094	41491595	3.60E-27	-0.492639	17	4.40E-14	3.20E-33	0.11527	0.60791	Teosinte/Maize
CG	6	42923722	42923969	1.10E-25	-0.642161	11	4.10E-14	1.00E-31	0.1103	0.75247	Teosinte/Maize
CG	6	45864768	45865183	2.20E-23	-0.561753	16	4.00E-14	1.90E-29	0.049268	0.61102	Teosinte/Maize
CG	6	46329361	46329717	2.70E-31	-0.44129	20	4.60E-14	2.40E-37	0.38019	0.82148	Teosinte/Maize
CG	6	51594401	51594990	4.00E-23	-0.435226	20	4.50E-14	3.60E-29	0.4382	0.87342	Teosinte/Maize
CG	6	54833397	54833597	1.00E-28	-0.61607	11	4.80E-14	9.20E-35	0.29223	0.9083	Teosinte/Maize
CG	6	58308013	58308480	8.70E-16	-0.422819	12	4.00E-14	7.70E-22	0.33413	0.75695	Teosinte/Maize
CG	6	60019836	60020485	5.10E-50	-0.499451	30	4.80E-14	4.60E-56	0.15082	0.65027	Teosinte/Maize
CG	6	61832812	61833035	6.10E-12	-0.459818	11	4.30E-14	5.50E-18	0.032114	0.49193	Teosinte/Maize
CG	6	67404751	67404979	4.30E-18	-0.497664	12	4.60E-14	3.90E-24	0.22246	0.72012	Teosinte/Maize
CG	6	72523745	72523937	5.40E-24	-0.615742	11	4.10E-14	4.80E-30	0.13078	0.74652	Teosinte/Maize
CG	6	85389407	85389828	2.00E-22	-0.598233	11	4.30E-14	1.80E-28	0.10513	0.70336	Teosinte/Maize
CG	6	87792955	87793246	7.90E-65	-0.679678	20	5.30E-14	7.10E-71	0.10729	0.78697	Teosinte/Maize
CG	6	102132946	102133082	1.40E-16	-0.5962	8	4.40E-14	1.30E-22	0.1366	0.7328	Teosinte/Maize
CG	6	104419656	104419946	2.60E-19	-0.455416	14	5.00E-14	2.30E-25	0.30889	0.76431	Teosinte/Maize
CG	6	113254595	113254976	1.60E-10	-0.49457	9	4.50E-14	1.50E-16	0.23523	0.7298	Teosinte/Maize
CG	6	118538302	118538452	2.10E-16	-0.595411	8	4.70E-14	1.80E-22	0.18052	0.77593	Teosinte/Maize
CG	6	120195951	120196513	5.50E-50	-0.527961	30	5.80E-14	4.90E-56	0.092563	0.62052	Teosinte/Maize
CG	6	128805735	128806574	3.70E-111	-0.608799	41	5.10E-14	3.20E-117	0.20807	0.81687	Teosinte/Maize
CG	6	132797423	132797950	2.90E-23	-0.427797	21	4.10E-14	2.60E-29	0.19186	0.61965	Teosinte/Maize
CG	6	143834574	143834948	5.80E-42	-0.778667	12	4.50E-14	5.20E-48	0.10186	0.88053	Teosinte/Maize
CG	6	147952017	147952191	1.70E-06	-0.413202	9	4.90E-14	1.50E-12	0.14549	0.55869	Teosinte/Maize
CG	6	160394073	160394198	5.50E-06	-0.432117	8	4.60E-06	4.90E-12	0.041843	0.47396	Teosinte/Maize
CG	6	161551004	161551516	4.80E-29	-0.401648	28	4.40E-14	4.30E-35	0.21127	0.61292	Teosinte/Maize
CG	6	167325784	167326148	3.30E-09	-0.442115	8	4.60E-14	2.90E-15	0.2602	0.70232	Teosinte/Maize
CG	6	172092344	172093114	1.10E-31	-0.411683	27	4.80E-14	9.40E-38	0.27131	0.68299	Teosinte/Maize
CG	7	1461494	1461622	2.20E-11	-0.473825	10	4.40E-14	2.00E-17	0.017184	0.49101	Teosinte/Maize
CG	7	5366713	5367202	1.80E-38	-0.471518	22	4.60E-14	1.60E-44	0.31091	0.78243	Teosinte/Maize
CG	7	8970948	8971246	1.10E-13	-0.464708	9	4.70E-14	9.90E-20	0.43351	0.89822	Teosinte/Maize
CG	7	9875312	9875461	1.50E-09	-0.4797	8	4.60E-14	1.40E-15	0.19132	0.67102	Teosinte/Maize
CG	7	17217388	17217627	2.40E-32	-0.614217	13	4.10E-14	2.20E-38	0.1002	0.71442	Teosinte/Maize
CG	7	28786312	28786600	6.30E-26	-0.614158	13	3.90E-14	5.60E-32	0.096021	0.71018	Teosinte/Maize
CG	7	39159926	39160469	1.80E-08	-0.42866	10	3.40E-12	1.60E-14	0.48705	0.91571	Teosinte/Maize
CG	7	39734254	39734508	2.10E-36	-0.506699	19	3.80E-14	1.90E-42	0.079575	0.58627	Teosinte/Maize
CG	7	45819096	45819750	7.80E-36	-0.707776	14	4.10E-14	6.90E-42	0.012457	0.72023	Teosinte/Maize
CG	7	46761863	46762353	1.70E-16	-0.581474	11	4.50E-14	1.50E-22	0.095585	0.67706	Teosinte/Maize
CG	7	49117973	49118133	1.90E-16	-0.590302	8	4.30E-14	1.70E-22	0.13062	0.72092	Teosinte/Maize
CG	7	49266434	49266613	2.70E-21	-0.716252	8	4.30E-14	2.40E-27	0.024576	0.74083	Teosinte/Maize
CG	7	49660931	49661555	3.40E-164	-0.78842	48	4.40E-14	3.00E-170	0.11282	0.90124	Teosinte/Maize
CG	7	50910130	50910643	2.20E-18	-0.495229	12	3.90E-14	2.00E-24	0.42508	0.92031	Teosinte/Maize
CG	7	64303691	64304474	8.20E-107	-0.544741	44	6.60E-14	7.30E-113	0.36188	0.90662	Teosinte/Maize
CG	7	70602258	70602615	3.40E-32	-0.728131	10	5.00E-14	3.00E-38	0.12459	0.85272	Teosinte/Maize
CG	7	72473894	72474077	1.00E-40	-0.849525	10	4.50E-14	8.90E-47	0.069716	0.91924	Teosinte/Maize
CG	7	73815122	73815281	1.70E-10	-0.497267	10	4.20E-14	1.50E-16	0.28401	0.78127	Teosinte/Maize
CG	7	75979918	75980866	1.10E-97	-0.49753	58	2.90E-14	9.50E-104	0.34814	0.84567	Teosinte/Maize
CG	7	83123009	83123525	9.20E-38	-0.557546	18	5.20E-14	8.20E-44	0.2934	0.85095	Teosinte/Maize
CG	7	83239745	83240186	7.80E-56	-0.593226	21	4.30E-14	7.00E-62	0.25426	0.84749	Teosinte/Maize
CG	7	83557318	83557493	1.10E-19	-0.408598	17	4.70E-14	9.40E-26	0.3416	0.7502	Teosinte/Maize
CG	7	84825397	84825920	1.90E-22	-0.657181	10	4.10E-14	1.70E-28	0.05803	0.71521	Teosinte/Maize
CG	7	87913217	87913837	1.90E-18	-0.536502	13	4.50E-14	1.70E-24	0.068764	0.60527	Teosinte/Maize
CG	7	96521091	96522006	2.70E-41	-0.444187	25	5.00E-14	2.40E-47	0.4082	0.85239	Teosinte/Maize
CG	7	98804456	98804846	2.60E-37	-0.502619	17	4.80E-14	2.30E-43	0.33575	0.83836	Teosinte/Maize
CG	7	103465842	103466071	7.70E-14	-0.60321	8	4.60E-14	6.80E-20	0.099502	0.70271	Teosinte/Maize
CG	7	115059589	115060568	5.60E-75	-0.450865	53	5.10E-14	5.00E-81	0.31738	0.76825	Teosinte/Maize
CG	7	122608462	122608978	4.00E-11	-0.402508	12	4.70E-14	3.50E-17	0.35085	0.75336	Teosinte/Maize
CG	7	123023227	123023314	3.10E-40	-0.915484	9	4.00E-14	2.70E-46	0.0082187	0.9237	Teosinte/Maize
CG	7	123062198	123062559	6.70E-55	-0.823073	13	5.40E-14	5.90E-61	0.012743	0.83582	Teosinte/Maize
CG	7	129500639	129500851	2.80E-19	-0.513002	11	4.00E-14	2.50E-25	0.095026	0.60803	Teosinte/Maize
CG	7	130463478	130463858	1.80E-07	-0.435319	11	4.50E-11	1.60E-13	0.036243	0.47156	Teosinte/Maize
CG	7	130464175	130464342	1.90E-11	-0.586406	8	4.50E-14	1.70E-17	0.042337	0.62874	Teosinte/Maize
CG	7	144088875	144089184	1.60E-14	-0.41566	13	4.40E-14	1.40E-20	0.18347	0.59913	Teosinte/Maize
CG	7	147595861	147596263	9.20E-23	-0.511137	14	5.00E-14	8.10E-29	0.31899	0.83013	Teosinte/Maize
CG	7	155446976	155448001	2.00E-111	-0.666901	43	6.50E-14	1.80E-117	0.061456	0.72836	Teosinte/Maize
CG	7	155508725	155509148	1.80E-44	-0.513915	20	4.00E-14	1.60E-50	0.36465	0.87857	Teosinte/Maize
CG	7	155899732	155900006	2.40E-10	-0.445996	11	5.20E-14	2.10E-16	0.041639	0.48764	Teosinte/Maize
CG	7	161767255	161767769	2.10E-32	-0.495848	17	4.10E-14	1.90E-38	0.35899	0.85484	Teosinte/Maize
CG	8	1586440	1586953	2.70E-18	-0.415802	20	4.00E-14	2.40E-24	0.13496	0.55076	Teosinte/Maize
CG	8	8473935	8474235	1.30E-24	-0.506619	16	4.30E-14	1.20E-30	0.16565	0.67227	Teosinte/Maize
CG	8	12173433	12173494	2.30E-05	-0.410026	8	4.10E-14	2.00E-11	0.31531	0.72534	Teosinte/Maize
CG	8	15278106	15279990	7.40E-75	-0.457524	72	3.90E-14	6.60E-81	0.010439	0.46796	Teosinte/Maize
CG	8	15280329	15280580	1.10E-13	-0.481218	15	2.80E-13	1.00E-19	0.0082555	0.48947	Teosinte/Maize
CG	8	30166903	30167346	2.60E-16	-0.409971	14	4.00E-14	2.30E-22	0.1717	0.58167	Teosinte/Maize
CG	8	30783853	30783971	1.20E-12	-0.571145	8	4.60E-14	1.10E-18	0.0094077	0.58055	Teosinte/Maize
CG	8	37777034	37777208	5.20E-30	-0.742812	9	3.80E-14	4.60E-36	0.14912	0.89193	Teosinte/Maize
CG	8	40627987	40628301	5.60E-24	-0.72204	10	4.50E-14	4.90E-30	0.0063205	0.72836	Teosinte/Maize
CG	8	47411596	47411908	1.70E-21	-0.501497	14	4.20E-14	1.50E-27	0.13507	0.63656	Teosinte/Maize
CG	8	47907433	47908726	3.00E-159	-0.715649	44	6.20E-14	2.70E-165	0.18164	0.89729	Teosinte/Maize
CG	8	48142717	48143513	1.90E-54	-0.523327	24	5.50E-14	1.70E-60	0.31529	0.83862	Teosinte/Maize
CG	8	48670317	48670522	6.30E-12	-0.452438	9	4.10E-14	5.60E-18	0.32724	0.77968	Teosinte/Maize
CG	8	49764557	49764659	2.20E-15	-0.41429	12	4.50E-14	1.90E-21	0.24722	0.66151	Teosinte/Maize
CG	8	50618139	50618719	9.80E-44	-0.556268	18	3.30E-14	8.70E-50	0.25105	0.80731	Teosinte/Maize
CG	8	51430833	51431394	9.00E-31	-0.489192	21	4.90E-14	8.00E-37	0.16579	0.65498	Teosinte/Maize
CG	8	72862720	72862984	6.80E-24	-0.725032	10	4.30E-14	6.00E-30	0.0060117	0.73104	Teosinte/Maize
CG	8	73350469	73350694	1.30E-11	-0.461739	9	4.10E-14	1.20E-17	0.18768	0.64942	Teosinte/Maize
CG	8	73468304	73468839	1.60E-31	-0.539758	18	4.60E-14	1.40E-37	0.061553	0.60131	Teosinte/Maize
CG	8	81398646	81399151	5.00E-32	-0.820666	9	3.70E-14	4.40E-38	0.0124	0.83307	Teosinte/Maize
CG	8	91901671	91902117	4.00E-19	-0.449943	15	5.00E-14	3.60E-25	0.46009	0.91003	Teosinte/Maize
CG	8	98476563	98476667	6.00E-06	-0.431475	9	7.30E-05	5.30E-12	0.028152	0.45963	Teosinte/Maize
CG	8	100398632	100399139	2.70E-30	-0.439457	26	4.90E-14	2.40E-36	0.16241	0.60187	Teosinte/Maize
CG	8	102629678	102629884	2.50E-17	-0.410893	16	4.70E-14	2.20E-23	0.28677	0.69766	Teosinte/Maize
CG	8	105194264	105194693	1.70E-22	-0.67615	9	5.00E-14	1.50E-28	0.08553	0.76168	Teosinte/Maize
CG	8	109545058	109545340	1.40E-29	-0.499779	15	4.40E-14	1.30E-35	0.34402	0.8438	Teosinte/Maize
CG	8	117496271	117496591	1.50E-32	-0.408679	22	3.70E-14	1.40E-38	0.027074	0.43575	Teosinte/Maize
CG	8	128894199	128894564	3.70E-16	-0.42782	14	4.20E-14	3.30E-22	0.14251	0.57033	Teosinte/Maize
CG	8	134840623	134840807	7.40E-07	-0.413225	8	4.10E-14	6.60E-13	0.083242	0.49647	Teosinte/Maize
CG	8	142042524	142042745	3.80E-08	-0.408631	10	4.50E-14	3.40E-14	0.22642	0.63505	Teosinte/Maize
CG	8	148838316	148838574	2.60E-15	-0.423815	16	4.50E-14	2.30E-21	0.096603	0.52042	Teosinte/Maize
CG	8	158906435	158906580	1.00E-27	-0.563338	12	4.30E-14	8.90E-34	0.18071	0.74405	Teosinte/Maize
CG	8	159831171	159831334	3.60E-12	-0.435736	10	4.10E-14	3.20E-18	0.31507	0.7508	Teosinte/Maize
CG	8	161664251	161664473	6.70E-43	-0.758268	14	5.30E-14	6.00E-49	0.077065	0.83533	Teosinte/Maize
CG	8	162231356	162231530	4.10E-39	-0.858945	9	4.10E-14	3.60E-45	0.068483	0.92743	Teosinte/Maize
CG	8	168886945	168887415	3.40E-25	-0.476075	15	4.30E-14	3.00E-31	0.44378	0.91986	Teosinte/Maize
CG	9	1604392	1604831	4.10E-55	-0.609644	22	4.00E-14	3.60E-61	0.33368	0.94332	Teosinte/Maize
CG	9	13119465	13119747	9.00E-24	-0.552002	11	4.40E-14	8.00E-30	0.11085	0.66285	Teosinte/Maize
CG	9	21878232	21878932	8.00E-32	-0.488491	26	4.10E-14	7.10E-38	0.073997	0.56249	Teosinte/Maize
CG	9	24927647	24927908	5.00E-34	-0.670015	15	4.80E-14	4.50E-40	0.066315	0.73633	Teosinte/Maize
CG	9	36011438	36012356	6.40E-75	-0.645964	29	4.80E-14	5.60E-81	0.1655	0.81146	Teosinte/Maize
CG	9	36015260	36015471	7.20E-25	-0.70054	9	3.80E-14	6.40E-31	0.18503	0.88557	Teosinte/Maize
CG	9	36015885	36016486	4.50E-17	-0.590537	8	4.30E-14	4.00E-23	0.2198	0.81034	Teosinte/Maize
CG	9	36017714	36018447	1.70E-12	-0.408819	11	4.70E-14	1.50E-18	0.45653	0.86535	Teosinte/Maize
CG	9	40007811	40008366	2.60E-14	-0.427283	17	4.20E-14	2.30E-20	0.092515	0.5198	Teosinte/Maize
CG	9	47563402	47563531	1.50E-02	-0.405741	8	2.20E-02	1.30E-08	5.00E-08	0.40574	Teosinte/Maize
CG	9	52566238	52566843	1.30E-31	-0.445774	29	4.50E-14	1.10E-37	0.13079	0.57657	Teosinte/Maize
CG	9	54563162	54563694	1.80E-133	-0.677767	36	5.70E-14	1.60E-139	0.21999	0.89776	Teosinte/Maize
CG	9	55118990	55119475	6.70E-44	-0.505331	26	3.50E-14	6.00E-50	0.37511	0.88044	Teosinte/Maize
CG	9	55971734	55972659	1.80E-148	-0.68834	47	6.80E-14	1.60E-154	0.20946	0.8978	Teosinte/Maize
CG	9	56042408	56042703	1.20E-39	-0.599217	17	4.80E-14	1.10E-45	0.14941	0.74863	Teosinte/Maize
CG	9	56043013	56043288	1.00E-48	-0.604644	21	5.50E-14	9.20E-55	0.16909	0.77373	Teosinte/Maize
CG	9	60527838	60528610	2.00E-179	-0.744368	48	5.30E-14	1.80E-185	0.15969	0.90405	Teosinte/Maize
CG	9	60535670	60535898	2.60E-35	-0.728127	11	4.30E-14	2.30E-41	0.11608	0.8442	Teosinte/Maize
CG	9	60807035	60807393	2.60E-13	-0.428772	12	4.20E-14	2.30E-19	0.47219	0.90097	Teosinte/Maize
CG	9	60991057	60991200	4.10E-07	-0.461434	8	4.60E-14	3.70E-13	0.44045	0.90188	Teosinte/Maize
CG	9	60991971	60992123	1.80E-21	-0.68363	9	4.60E-14	1.60E-27	0.042115	0.72575	Teosinte/Maize
CG	9	78334667	78334965	9.30E-17	-0.599452	9	4.50E-14	8.30E-23	0.035452	0.6349	Teosinte/Maize
CG	9	99667605	99667949	4.30E-28	-0.453768	20	5.00E-14	3.80E-34	0.11729	0.57106	Teosinte/Maize
CG	9	103876921	103877206	1.90E-12	-0.48938	9	4.50E-14	1.70E-18	0.41746	0.90684	Teosinte/Maize
CG	9	110202115	110202979	5.50E-56	-0.415419	61	4.90E-14	4.80E-62	0.049143	0.46456	Teosinte/Maize
CG	9	113503840	113504235	7.50E-23	-0.49987	13	4.50E-14	6.70E-29	0.29591	0.79578	Teosinte/Maize
CG	9	119362624	119363158	1.80E-22	-0.487494	17	4.10E-14	1.60E-28	0.39485	0.88234	Teosinte/Maize
CG	9	122920684	122921200	7.90E-37	-0.649399	16	4.40E-14	7.00E-43	0.093746	0.74315	Teosinte/Maize
CG	9	125665066	125665585	3.00E-72	-0.728823	25	3.50E-14	2.70E-78	0.033946	0.76277	Teosinte/Maize
CG	9	127690362	127691345	6.50E-31	-0.591673	14	4.00E-14	5.70E-37	0.22318	0.81485	Teosinte/Maize
CG	9	128760058	128760217	9.70E-40	-0.829816	10	4.90E-14	8.60E-46	0.091045	0.92086	Teosinte/Maize
CG	9	130699398	130699685	1.40E-19	-0.640184	9	4.40E-14	1.20E-25	0.080576	0.72076	Teosinte/Maize
CG	9	132770144	132770399	8.70E-20	-0.469185	13	5.00E-14	7.70E-26	0.19605	0.66523	Teosinte/Maize
CG	9	133463197	133463607	1.20E-23	-0.438691	13	4.30E-14	1.00E-29	0.29235	0.73104	Teosinte/Maize
CG	9	134026597	134027006	2.60E-15	-0.406789	14	4.30E-14	2.30E-21	0.27985	0.68664	Teosinte/Maize
CG	9	134121820	134122010	6.40E-43	-0.872156	11	3.60E-14	5.70E-49	0.049429	0.92158	Teosinte/Maize
CG	9	135201614	135201780	1.90E-19	-0.675847	8	4.60E-14	1.70E-25	0.04746	0.72331	Teosinte/Maize
CG	9	138290706	138292225	1.80E-55	-0.412992	45	4.90E-14	1.60E-61	0.30062	0.71362	Teosinte/Maize
CG	9	140497986	140498114	4.90E-19	-0.663373	8	4.60E-14	4.30E-25	0.0087674	0.67214	Teosinte/Maize
CG	9	144840970	144841190	6.70E-11	-0.465515	8	4.60E-14	6.00E-17	0.19766	0.66318	Teosinte/Maize
CG	9	146611202	146611336	9.20E-14	-0.588372	9	4.10E-14	8.20E-20	0.012385	0.60076	Teosinte/Maize
CG	9	146611769	146611896	3.30E-14	-0.5882	8	8.50E-14	2.90E-20	0.0025813	0.59078	Teosinte/Maize
CG	9	149326398	149326941	9.00E-28	-0.536014	15	3.80E-14	8.00E-34	0.012946	0.54896	Teosinte/Maize
CG	9	150751864	150752649	3.10E-22	-0.41081	19	4.10E-14	2.70E-28	0.24598	0.65679	Teosinte/Maize
CG	9	155234157	155234747	7.40E-22	-0.621174	12	4.70E-14	6.50E-28	0.039545	0.66072	Teosinte/Maize
CG	9	158551237	158551408	2.60E-16	-0.575636	8	4.10E-14	2.30E-22	0.1319	0.70754	Teosinte/Maize
CG	10	133868	134187	8.40E-11	-0.50974	8	4.60E-14	7.40E-17	0.18157	6.91E-01	Teosinte/Maize
CG	10	3653326	3653466	4.10E-09	-0.502572	8	6.60E-14	3.60E-15	0.066726	0.5693	Teosinte/Maize
CG	10	4291858	4292030	1.20E-07	-0.425152	8	4.60E-14	1.10E-13	0.26011	0.68526	Teosinte/Maize
CG	10	5235722	5235941	4.40E-05	-0.400751	8	7.30E-14	3.90E-11	0.2676	0.66835	Teosinte/Maize
CG	10	8727006	8728127	3.00E-30	-0.421695	27	4.90E-14	2.70E-36	0.12623	0.54793	Teosinte/Maize
CG	10	21378065	21378792	1.40E-27	-0.454594	19	4.40E-14	1.30E-33	0.31983	0.77442	Teosinte/Maize
CG	10	32587816	32587938	5.70E-17	-0.589088	8	4.20E-14	5.10E-23	0.17987	0.76895	Teosinte/Maize
CG	10	33621749	33621901	6.00E-28	-0.712953	10	5.00E-14	5.40E-34	0.20042	0.91337	Teosinte/Maize
