Type,chr,start,stop,q-value,mean_methylation_difference,#CpGs,p(MWU),p(2D KS),POP A,POP B,Compare
CHG,7,177486131,177486316,2.80E-24,-0.531051,15,4.50E-14,3.20E-30,0.18512,0.71617,Teosinte/Landrace
CHG,7,177486738,177486925,9.40E-15,-0.496275,10,4.60E-14,1.10E-20,0.055435,0.55171,Teosinte/Landrace
CHG,7,180071380,180071549,5.10E-30,-0.436591,20,4.80E-14,5.80E-36,0.2395,0.67609,Teosinte/Landrace
CHG,8,6512964,6513173,7.60E-45,0.558328,16,3.10E-14,8.70E-51,0.79229,0.23396,Teosinte/Landrace
CHG,8,6513623,6513942,5.10E-65,0.426234,25,3.20E-14,5.80E-71,0.48377,0.057532,Teosinte/Landrace
CHG,8,14278945,14279231,3.40E-32,0.751088,8,4.70E-14,3.90E-38,0.81191,0.060823,Teosinte/Landrace
CHG,8,14281791,14282030,1.20E-91,0.792525,20,6.10E-14,1.30E-97,0.84832,0.055798,Teosinte/Landrace
CHG,8,14283380,14283472,9.00E-35,0.776306,8,4.60E-14,1.00E-40,0.81534,0.039031,Teosinte/Landrace
CHG,8,23570732,23571095,1.50E-08,0.491727,8,4.40E-14,1.70E-14,0.83194,0.34021,Teosinte/Landrace
CHG,8,23586047,23586929,1.80E-56,0.491461,33,5.70E-14,2.10E-62,0.77174,0.28027,Teosinte/Landrace
CHG,8,28697598,28697999,1.50E-13,0.463809,9,5.10E-14,1.70E-19,0.62379,0.15998,Teosinte/Landrace
CHG,8,29000241,29000855,9.00E-69,0.791123,16,3.50E-14,1.00E-74,0.85776,0.066636,Teosinte/Landrace
CHG,8,30793380,30793862,5.30E-44,-0.418747,24,4.00E-14,6.10E-50,0.054645,0.47339,Teosinte/Landrace
CHG,8,31656855,31657407,2.80E-133,0.755161,29,1.90E-14,3.20E-139,0.76581,0.010648,Teosinte/Landrace
CHG,8,32872150,32872376,2.10E-41,0.613825,10,5.20E-14,2.40E-47,0.61549,0.001669,Teosinte/Landrace
CHG,8,32880483,32880747,4.20E-85,0.558572,19,4.50E-14,4.80E-91,0.56635,0.0077748,Teosinte/Landrace
CHG,8,47907815,47908676,9.80E-72,-0.538711,29,5.60E-14,1.10E-77,0.0098336,0.54854,Teosinte/Landrace
CHG,8,47994831,47995374,7.70E-57,0.510654,16,3.40E-14,8.80E-63,0.54629,0.035636,Teosinte/Landrace
CHG,8,48892957,48893534,3.90E-71,0.727463,16,3.30E-14,4.50E-77,0.76697,0.039512,Teosinte/Landrace
CHG,8,48893986,48894223,8.40E-36,0.567555,8,4.20E-14,9.60E-42,0.58402,0.016464,Teosinte/Landrace
CHG,8,48909869,48910014,1.20E-55,0.808222,11,3.10E-14,1.40E-61,0.81351,0.0052877,Teosinte/Landrace
CHG,8,48910567,48911263,2.10E-69,0.44563,21,4.80E-14,2.30E-75,0.49797,0.052336,Teosinte/Landrace
CHG,8,51173532,51173736,2.90E-20,-0.53071,8,4.60E-14,3.30E-26,0.16764,0.69835,Teosinte/Landrace
CHG,8,52366707,52366882,1.90E-10,0.437508,8,4.30E-14,2.10E-16,0.78911,0.3516,Teosinte/Landrace
CHG,8,61603922,61604214,1.40E-23,0.410956,19,3.60E-14,1.60E-29,0.58248,0.17153,Teosinte/Landrace
CHG,8,67462669,67463236,7.00E-149,0.732609,32,7.30E-14,8.00E-155,0.74037,0.0077653,Teosinte/Landrace
CHG,8,67539371,67541677,3.90E-239,0.653109,66,#NAME?,4.50E-245,0.69975,0.046641,Teosinte/Landrace
CHG,8,74204922,74205398,6.70E-41,0.499511,11,4.20E-14,7.60E-47,0.50577,0.0062608,Teosinte/Landrace
CHG,8,81174899,81175462,2.60E-63,0.573967,22,4.00E-14,3.00E-69,0.79881,0.22485,Teosinte/Landrace
CHG,8,89452043,89453071,9.70E-40,-0.433547,30,3.40E-14,1.10E-45,0.36712,0.80066,Teosinte/Landrace
CHG,8,98058261,98058424,4.50E-38,0.848086,8,4.80E-14,5.10E-44,0.85333,0.0052487,Teosinte/Landrace
CHG,8,98953575,98953851,9.30E-31,0.646898,8,4.80E-14,1.10E-36,0.71519,0.068288,Teosinte/Landrace
CHG,8,99100353,99100512,1.40E-26,0.685116,8,4.40E-14,1.60E-32,0.92437,0.23925,Teosinte/Landrace
CHG,8,100003249,100003381,1.40E-27,0.716219,8,4.80E-14,1.60E-33,0.83728,0.12106,Teosinte/Landrace
CHG,8,108611088,108611575,3.20E-17,0.408887,16,3.80E-14,3.70E-23,0.78814,0.37925,Teosinte/Landrace
CHG,8,125257887,125258678,1.90E-46,-0.403913,36,3.50E-14,2.20E-52,0.30256,0.70647,Teosinte/Landrace
CHG,8,140859882,140860045,8.30E-27,0.620037,9,4.20E-14,9.40E-33,0.74809,0.12806,Teosinte/Landrace
CHG,8,147108090,147108293,3.90E-17,-0.512163,8,4.20E-14,4.50E-23,0.085771,0.59793,Teosinte/Landrace
CHG,8,147353508,147353867,8.70E-52,-0.658715,15,3.00E-14,9.80E-58,0.068389,0.7271,Teosinte/Landrace
CHG,8,149257494,149257759,5.10E-43,-0.452772,29,3.00E-14,5.90E-49,0.47973,0.93251,Teosinte/Landrace
CHG,8,149258309,149258574,2.30E-11,-0.461233,9,3.70E-14,2.70E-17,0.46604,0.92728,Teosinte/Landrace
CHG,8,149262996,149263502,1.60E-47,-0.511766,19,3.70E-14,1.80E-53,0.42944,0.94121,Teosinte/Landrace
CHG,8,149265029,149265170,2.40E-08,-0.441706,8,4.20E-14,2.70E-14,0.45596,0.89766,Teosinte/Landrace
CHG,8,153964207,153964334,2.20E-15,0.447465,10,4.30E-14,2.50E-21,0.81255,0.36508,Teosinte/Landrace
CHG,8,156693524,156693841,3.90E-38,0.544947,11,3.90E-14,4.40E-44,0.54785,0.0028982,Teosinte/Landrace
CHG,8,160892362,160892510,6.30E-36,0.567841,9,4.60E-14,7.10E-42,0.57195,0.0041091,Teosinte/Landrace
CHG,8,163128877,163129190,3.00E-17,0.431578,9,3.80E-14,3.40E-23,0.58965,0.15807,Teosinte/Landrace
CHG,8,171858336,171858468,2.20E-19,0.527713,9,4.60E-14,2.50E-25,0.85292,0.32521,Teosinte/Landrace
CHG,9,1780048,1780149,1.70E-25,0.437606,8,4.40E-14,2.00E-31,0.44315,0.0055402,Teosinte/Landrace
CHG,9,1840287,1840498,5.90E-62,0.640728,14,5.70E-14,6.70E-68,0.65675,0.016025,Teosinte/Landrace
CHG,9,7163938,7164439,9.70E-34,0.574175,9,3.90E-14,1.10E-39,0.66947,0.095296,Teosinte/Landrace
CHG,9,14267156,14267783,8.30E-40,0.450173,28,4.20E-14,9.40E-46,0.58401,0.13384,Teosinte/Landrace
CHG,9,14533836,14535187,3.90E-140,0.64582,36,1.80E-14,4.40E-146,0.7199,0.074082,Teosinte/Landrace
CHG,9,16491377,16492014,3.90E-174,0.633468,40,7.30E-14,4.40E-180,0.63855,0.005082,Teosinte/Landrace
CHG,9,17292556,17293196,2.50E-89,0.797947,18,6.00E-14,2.80E-95,0.80488,0.00693,Teosinte/Landrace
CHG,9,17829544,17830066,1.40E-19,0.512776,11,4.60E-14,1.60E-25,0.827,0.31422,Teosinte/Landrace
CHG,9,17847866,17848352,1.10E-34,0.502655,23,4.20E-14,1.20E-40,0.81044,0.30779,Teosinte/Landrace
CHG,9,21223164,21223392,2.40E-12,0.406676,11,4.20E-14,2.70E-18,0.5518,0.14513,Teosinte/Landrace
CHG,9,21252968,21253362,1.70E-27,0.499061,13,3.70E-14,1.90E-33,0.85986,0.3608,Teosinte/Landrace
CHG,9,24909664,24910031,1.50E-32,0.789267,8,3.70E-14,1.70E-38,0.8658,0.076536,Teosinte/Landrace
CHG,9,36520531,36521580,8.20E-173,0.832613,36,7.30E-14,9.30E-179,0.87413,0.041518,Teosinte/Landrace
CHG,9,37431092,37431643,5.30E-33,0.421183,18,4.70E-14,6.10E-39,0.83756,0.41638,Teosinte/Landrace
CHG,9,39962045,39962190,4.70E-30,0.735929,8,3.90E-14,5.40E-36,0.77094,0.035008,Teosinte/Landrace
CHG,9,50247337,50247689,5.30E-22,-0.404795,16,4.50E-14,6.10E-28,0.08761,0.49241,Teosinte/Landrace
CHG,9,53773682,53773868,1.10E-37,0.609428,10,4.50E-14,1.30E-43,0.61601,0.0065781,Teosinte/Landrace
CHG,9,54269912,54270395,9.40E-98,0.586248,22,7.10E-14,1.10E-103,0.59909,0.012843,Teosinte/Landrace
CHG,9,55971924,55972346,4.90E-27,-0.595125,9,4.70E-14,5.60E-33,0.13449,0.72961,Teosinte/Landrace
CHG,9,59971563,59971770,4.40E-26,0.507383,12,4.70E-14,5.00E-32,0.8892,0.38182,Teosinte/Landrace
CHG,9,61837692,61837924,1.90E-10,0.442033,9,4.70E-14,2.20E-16,0.71564,0.27361,Teosinte/Landrace
CHG,9,68779722,68780070,4.30E-43,0.717676,9,4.30E-14,4.90E-49,0.73892,0.021241,Teosinte/Landrace
CHG,9,72645008,72645375,1.00E-33,0.600066,12,4.20E-14,1.20E-39,0.74946,0.14939,Teosinte/Landrace
CHG,9,78196272,78196609,3.60E-05,-0.402192,8,3.90E-14,4.10E-11,0.30059,0.70278,Teosinte/Landrace
CHG,9,79172915,79173233,1.20E-08,-0.434629,8,4.10E-14,1.30E-14,0.41888,0.85351,Teosinte/Landrace
CHG,9,85831042,85831174,1.30E-36,0.525723,12,4.10E-14,1.50E-42,0.75383,0.22811,Teosinte/Landrace
CHG,9,87511045,87511234,2.00E-48,0.412515,11,4.80E-14,2.20E-54,0.42194,0.0094285,Teosinte/Landrace
CHG,9,104245035,104245792,2.30E-110,0.56915,42,4.10E-14,2.60E-116,0.69534,0.12618,Teosinte/Landrace
CHG,9,108982377,108982497,1.30E-45,0.651003,11,5.00E-14,1.40E-51,0.66431,0.013305,Teosinte/Landrace
CHG,9,109014261,109014530,2.10E-42,0.517147,12,3.10E-14,2.40E-48,0.54429,0.027143,Teosinte/Landrace
CHG,9,111695368,111696038,7.20E-53,0.53523,21,4.60E-14,8.20E-59,0.63583,0.1006,Teosinte/Landrace
CHG,9,114950003,114950617,4.60E-16,-0.428443,11,4.40E-14,5.20E-22,0.44426,0.87271,Teosinte/Landrace
CHG,9,117386343,117386559,5.10E-16,0.430823,11,3.80E-14,5.80E-22,0.72616,0.29533,Teosinte/Landrace
CHG,9,120515143,120515328,2.10E-40,0.57519,13,4.70E-14,2.40E-46,0.60366,0.028471,Teosinte/Landrace
CHG,9,120515819,120516189,1.70E-36,0.527145,19,4.30E-14,1.90E-42,0.80167,0.27453,Teosinte/Landrace
CHG,9,130698894,130699054,4.40E-32,-0.78049,8,4.40E-14,5.00E-38,0.071136,0.85163,Teosinte/Landrace
CHG,9,130699675,130700089,9.80E-55,-0.840967,12,5.10E-14,1.10E-60,0.065725,0.90669,Teosinte/Landrace
CHG,9,133662151,133662459,1.50E-89,0.549904,21,6.90E-14,1.70E-95,0.5583,0.0083942,Teosinte/Landrace
CHG,9,133669768,133670182,4.00E-85,0.625837,21,6.40E-14,4.60E-91,0.65137,0.025529,Teosinte/Landrace
CHG,9,144418107,144418736,3.00E-41,0.476804,18,5.10E-14,3.40E-47,0.52281,0.046006,Teosinte/Landrace
CHG,9,144437376,144437544,8.20E-16,0.508277,8,4.50E-14,9.40E-22,0.6626,0.15432,Teosinte/Landrace
CHG,9,144440146,144440507,2.80E-17,0.431179,11,5.10E-14,3.10E-23,0.64102,0.20985,Teosinte/Landrace
CHG,9,147414007,147414387,1.50E-35,-0.406745,21,4.20E-14,1.70E-41,0.30376,0.7105,Teosinte/Landrace
CHG,9,148600911,148601212,3.30E-43,-0.641368,17,4.40E-14,3.80E-49,0.063582,0.70495,Teosinte/Landrace
CHG,9,148911305,148911611,9.80E-12,0.495518,8,4.10E-14,1.10E-17,0.74265,0.24713,Teosinte/Landrace
CHG,9,149326498,149326809,1.50E-48,-0.601019,12,3.90E-14,1.80E-54,0.0062034,0.60722,Teosinte/Landrace
CHG,9,155230646,155234651,0,-0.869469,228,0,0,0.016294,0.88576,Teosinte/Landrace
CHG,10,2745984,2746190,2.80E-40,0.596185,11,5.00E-14,3.20E-46,0.74133,0.14515,Teosinte/Landrace
CHG,10,4041807,4042259,2.30E-41,0.436077,22,4.90E-14,2.60E-47,0.73026,0.29418,Teosinte/Landrace
CHG,10,7350817,7351437,6.90E-60,0.593604,21,5.40E-14,7.80E-66,0.89151,0.29791,Teosinte/Landrace
CHG,10,18516382,18516699,4.40E-45,0.49836,19,3.70E-14,5.00E-51,0.50684,0.0084775,Teosinte/Landrace
CHG,10,21378333,21378745,1.10E-69,-0.569091,33,5.80E-14,1.30E-75,0.25853,0.82762,Teosinte/Landrace
CHG,10,29851204,29851539,1.50E-14,-0.422625,12,4.60E-14,1.70E-20,0.07129,0.49392,Teosinte/Landrace
CHG,10,32816319,32816657,1.60E-28,0.593619,14,5.10E-14,1.90E-34,0.75781,0.16419,Teosinte/Landrace
CHG,10,34063544,34063860,2.80E-46,-0.683263,14,4.20E-14,3.20E-52,0.024134,0.7074,Teosinte/Landrace
CHG,10,35357668,35357824,4.60E-41,0.837633,8,4.80E-14,5.20E-47,0.84113,0.0035003,Teosinte/Landrace
CHG,10,36112447,36112591,2.60E-25,0.575153,8,4.50E-14,2.90E-31,0.85082,0.27567,Teosinte/Landrace
CHG,10,39779629,39780149,5.30E-36,-0.406878,22,4.40E-14,6.10E-42,0.0075777,0.41446,Teosinte/Landrace
CHG,10,43719116,43719796,1.50E-60,0.501633,31,3.50E-14,1.70E-66,0.87315,0.37152,Teosinte/Landrace
CHG,10,43763567,43764013,4.60E-67,0.540681,22,5.30E-14,5.20E-73,0.54566,0.0049812,Teosinte/Landrace
CHG,10,43764333,43764538,3.90E-24,0.491845,10,4.20E-14,4.40E-30,0.54103,0.049189,Teosinte/Landrace
CHG,10,45770737,45771362,3.50E-25,0.478243,19,4.10E-14,4.00E-31,0.80642,0.32818,Teosinte/Landrace
CHG,10,45784026,45784579,8.60E-15,0.41155,17,4.80E-14,9.80E-21,0.74075,0.32919,Teosinte/Landrace
CHG,10,51537554,51538526,1.30E-148,0.695769,43,5.50E-14,1.50E-154,0.80895,0.11318,Teosinte/Landrace
CHG,10,52261667,52261870,2.30E-41,0.857246,8,4.40E-14,2.60E-47,0.88827,0.031027,Teosinte/Landrace
CHG,10,64829794,64830310,2.70E-34,0.42528,17,3.70E-14,3.00E-40,0.52969,0.10441,Teosinte/Landrace
CHG,10,66573540,66573896,1.30E-25,-0.479876,18,4.10E-14,1.40E-31,0.24019,0.72006,Teosinte/Landrace
CHG,10,68648849,68649016,8.40E-15,0.530936,8,4.00E-14,9.50E-21,0.78007,0.24913,Teosinte/Landrace
CHG,10,74045915,74046451,2.40E-40,0.48866,19,4.10E-14,2.70E-46,0.73641,0.24775,Teosinte/Landrace
CHG,10,78080131,78080305,1.80E-24,-0.465401,12,4.70E-14,2.00E-30,0.34338,0.80878,Teosinte/Landrace
CHG,10,78334331,78334864,7.70E-40,-0.489004,19,4.20E-14,8.70E-46,0.16708,0.65608,Teosinte/Landrace
CHG,10,80322607,80323080,5.60E-19,0.465817,11,4.40E-14,6.30E-25,0.83217,0.36636,Teosinte/Landrace
CHG,10,86731175,86731336,1.20E-09,0.452701,10,4.20E-14,1.30E-15,0.73879,0.28609,Teosinte/Landrace
CHG,10,100224386,100224632,4.10E-25,0.404991,17,4.90E-14,4.60E-31,0.55334,0.14835,Teosinte/Landrace
CHG,10,101502108,101502265,1.20E-34,0.750856,8,5.10E-14,1.40E-40,0.76951,0.018649,Teosinte/Landrace
CHG,10,102055309,102055595,5.90E-57,0.654141,14,4.80E-14,6.70E-63,0.65865,0.0045046,Teosinte/Landrace
CHG,10,102323894,102324043,1.90E-20,-0.440386,9,4.30E-14,2.10E-26,0.44289,0.88327,Teosinte/Landrace
CHG,10,105266615,105267130,3.00E-84,0.747736,18,2.90E-14,3.50E-90,0.75398,0.0062424,Teosinte/Landrace
CHG,10,106763530,106763737,1.50E-10,-0.456277,9,4.10E-14,1.70E-16,0.27285,0.72913,Teosinte/Landrace
CHG,10,110438156,110438601,9.50E-32,-0.401496,17,3.80E-14,1.10E-37,0.068122,0.46962,Teosinte/Landrace
CHG,10,122249541,122250194,1.40E-101,0.532894,27,4.40E-14,1.60E-107,0.54738,0.014482,Teosinte/Landrace
CHG,10,142374087,142374217,3.00E-14,-0.448671,9,4.70E-14,3.40E-20,0.074002,0.52267,Teosinte/Landrace
CHG,10,147478990,147479228,7.00E-53,0.569217,23,4.10E-14,7.90E-59,0.83402,0.26481,Teosinte/Landrace
CHG,10,148278861,148278979,1.30E-11,0.4194,9,4.20E-14,1.40E-17,0.73363,0.31423,Teosinte/Landrace
CHG,10,148279348,148279488,1.00E-18,0.413607,14,4.20E-14,1.20E-24,0.64852,0.23491,Teosinte/Landrace
CHG,1,209391,209724,5.60E-20,0.459465,11,4.10E-14,5.70E-26,0.50729,0.047828,Landrace/Maize
CHG,1,23270723,23271520,6.20E-25,0.42657,24,4.60E-14,6.30E-31,0.71817,0.2916,Landrace/Maize
CHG,1,23699357,23699992,1.10E-18,-0.43867,18,4.00E-14,1.10E-24,0.062104,0.50077,Landrace/Maize
CHG,1,34440810,34441037,2.40E-08,0.520741,8,4.50E-14,2.50E-14,0.7497,0.22896,Landrace/Maize
CHG,1,87096442,87096570,3.40E-14,0.502759,11,4.40E-14,3.50E-20,0.6666,0.16384,Landrace/Maize
CHG,1,99225950,99226167,3.60E-05,-0.400929,9,4.70E-14,3.70E-11,0.090794,0.49172,Landrace/Maize
CHG,1,106083194,106083506,5.50E-23,-0.523247,12,5.10E-14,5.60E-29,0.050779,0.57403,Landrace/Maize
CHG,1,111880309,111880812,1.30E-08,0.425797,12,4.60E-14,1.30E-14,0.58068,0.15488,Landrace/Maize
CHG,1,123675452,123675894,5.30E-17,0.401123,14,4.70E-14,5.40E-23,0.62063,0.2195,Landrace/Maize
CHG,1,124798253,124798594,5.70E-16,-0.404337,18,4.30E-14,5.80E-22,0.12599,0.53033,Landrace/Maize
CHG,1,135668323,135669042,1.40E-72,0.492652,39,5.50E-14,1.50E-78,0.53473,0.042082,Landrace/Maize
CHG,1,158665040,158665656,2.90E-53,0.697442,17,4.00E-14,3.00E-59,0.77756,0.080118,Landrace/Maize
CHG,1,169226880,169226984,1.90E-06,0.477461,8,4.20E-14,1.90E-12,0.88068,0.40322,Landrace/Maize
CHG,1,180687663,180688061,1.60E-33,0.531076,18,4.80E-14,1.60E-39,0.67721,0.14614,Landrace/Maize
CHG,1,183531139,183532414,2.60E-62,0.415578,65,3.60E-14,2.70E-68,0.79851,0.38293,Landrace/Maize
CHG,1,211147679,211147947,3.80E-46,0.429476,30,5.10E-14,3.80E-52,0.56725,0.13778,Landrace/Maize
CHG,1,215404335,215404485,7.40E-14,0.472771,10,3.70E-14,7.50E-20,0.63053,0.15776,Landrace/Maize
CHG,1,215415062,215415235,1.00E-08,0.449851,9,4.60E-14,1.00E-14,0.83007,0.38022,Landrace/Maize
CHG,1,215415736,215416066,6.50E-22,0.484806,19,4.30E-14,6.60E-28,0.7001,0.21529,Landrace/Maize
CHG,1,259329666,259330068,3.20E-41,0.489309,24,5.60E-14,3.20E-47,0.70614,0.21683,Landrace/Maize
CHG,1,260487940,260488250,3.40E-09,-0.428082,8,4.50E-14,3.50E-15,0.21348,0.64156,Landrace/Maize
CHG,1,265252475,265252796,2.00E-18,0.492075,11,4.00E-14,2.00E-24,0.69092,0.19885,Landrace/Maize
CHG,2,8255727,8255805,2.10E-09,-0.442522,9,4.30E-14,2.10E-15,0.2086,0.65113,Landrace/Maize
CHG,2,11809015,11809292,9.70E-58,0.426753,30,3.10E-14,9.90E-64,0.46507,0.038322,Landrace/Maize
CHG,2,48106911,48107557,1.50E-37,0.542427,19,4.50E-14,1.50E-43,0.7261,0.18367,Landrace/Maize
CHG,2,48107983,48108533,1.10E-28,0.445747,20,4.10E-14,1.10E-34,0.77009,0.32434,Landrace/Maize
CHG,2,73895802,73895945,1.90E-17,0.617011,8,4.50E-14,1.90E-23,0.80762,0.19061,Landrace/Maize
CHG,2,87778554,87779116,1.30E-41,0.685258,15,5.00E-14,1.30E-47,0.76052,0.075262,Landrace/Maize
CHG,2,89196094,89196258,8.80E-19,0.516891,10,4.20E-14,9.00E-25,0.70943,0.19254,Landrace/Maize
CHG,2,101769282,101769527,8.70E-14,0.448045,9,4.50E-14,8.90E-20,0.45235,0.0043013,Landrace/Maize
CHG,2,103115706,103115961,3.20E-22,0.424191,14,4.70E-14,3.30E-28,0.43016,0.0059709,Landrace/Maize
CHG,2,104049655,104049911,2.00E-15,0.483442,12,4.10E-14,2.10E-21,0.76031,0.27687,Landrace/Maize
CHG,2,110318205,110318487,5.30E-11,0.46959,8,4.40E-14,5.40E-17,0.56667,0.097078,Landrace/Maize
CHG,2,114956826,114957461,4.70E-12,0.429354,10,4.60E-14,4.70E-18,0.54769,0.11834,Landrace/Maize
CHG,2,117110292,117110624,3.00E-24,0.517727,19,4.20E-14,3.00E-30,0.78108,0.26335,Landrace/Maize
CHG,2,125611629,125611912,1.90E-16,-0.423391,19,4.60E-14,2.00E-22,0.095165,0.51856,Landrace/Maize
CHG,2,127764663,127764850,8.60E-13,0.479836,10,4.30E-14,8.80E-19,0.7092,0.22937,Landrace/Maize
CHG,2,135104801,135105275,6.70E-23,0.435306,15,4.30E-14,6.80E-29,0.44541,0.010106,Landrace/Maize
CHG,2,139515383,139515702,2.10E-40,0.616124,14,4.60E-14,2.10E-46,0.70009,0.083961,Landrace/Maize
CHG,2,139519476,139519716,5.80E-31,0.534017,16,5.00E-14,5.90E-37,0.6624,0.12838,Landrace/Maize
CHG,2,143409975,143410185,1.20E-09,0.5131,8,4.10E-14,1.20E-15,0.67305,0.15995,Landrace/Maize
CHG,2,144886688,144887586,3.20E-51,0.491468,36,3.90E-14,3.20E-57,0.71212,0.22065,Landrace/Maize
CHG,2,145976144,145976340,5.00E-10,0.417574,10,4.20E-14,5.10E-16,0.61703,0.19946,Landrace/Maize
CHG,2,173440709,173440969,4.10E-19,0.542886,12,4.10E-14,4.20E-25,0.62775,0.084865,Landrace/Maize
CHG,2,177640610,177640769,1.10E-17,0.407798,13,4.60E-14,1.10E-23,0.47243,0.06463,Landrace/Maize
CHG,2,178919838,178920028,4.40E-18,0.401104,13,4.60E-14,4.40E-24,0.45081,0.04971,Landrace/Maize
CHG,2,187315026,187315288,9.00E-12,0.457434,10,4.40E-14,9.10E-18,0.59464,0.1372,Landrace/Maize
CHG,2,217688636,217689141,2.20E-10,0.453418,11,4.30E-14,2.20E-16,0.77094,0.31752,Landrace/Maize
CHG,2,218606319,218606532,1.10E-06,0.435533,10,4.50E-14,1.10E-12,0.72136,0.28583,Landrace/Maize
CHG,2,222144315,222144589,2.80E-13,0.4744,13,3.90E-14,2.80E-19,0.87672,0.40232,Landrace/Maize
CHG,2,222182173,222182298,1.80E-15,0.587951,8,4.30E-14,1.90E-21,0.76035,0.1724,Landrace/Maize
CHG,2,234009886,234010230,1.40E-18,0.510243,14,4.60E-14,1.40E-24,0.84036,0.33012,Landrace/Maize
CHG,2,234010848,234011046,2.30E-11,0.420381,9,5.50E-14,2.40E-17,0.67766,0.25728,Landrace/Maize
CHG,2,236272543,236272725,2.10E-13,0.407181,10,4.30E-14,2.20E-19,0.58754,0.18036,Landrace/Maize
CHG,2,237903597,237904133,4.70E-59,0.420114,30,4.60E-14,4.80E-65,0.53748,0.11736,Landrace/Maize
CHG,2,243876205,243876500,5.20E-28,-0.472656,16,4.10E-14,5.20E-34,0.18733,0.65998,Landrace/Maize
CHG,3,6185036,6185342,4.30E-08,0.461718,9,4.60E-14,4.40E-14,0.51648,0.054767,Landrace/Maize
CHG,3,12025249,12026291,1.00E-40,0.4215,32,4.80E-14,1.10E-46,0.64595,0.22445,Landrace/Maize
CHG,3,50814836,50815190,3.30E-14,0.491511,12,4.60E-14,3.40E-20,0.80147,0.30996,Landrace/Maize
CHG,3,57176814,57177066,6.00E-15,0.447955,12,4.10E-14,6.10E-21,0.68524,0.23729,Landrace/Maize
CHG,3,57177752,57178098,4.10E-11,0.492348,9,4.00E-14,4.20E-17,0.58042,0.088076,Landrace/Maize
CHG,3,81214554,81214822,4.80E-18,0.439873,16,3.90E-14,4.90E-24,0.72817,0.2883,Landrace/Maize
CHG,3,87052121,87052252,2.80E-11,0.420285,9,4.40E-14,2.80E-17,0.63289,0.2126,Landrace/Maize
CHG,3,88994996,88996460,1.40E-77,0.417806,69,1.70E-14,1.40E-83,0.66805,0.25024,Landrace/Maize
CHG,3,111640803,111641410,1.70E-46,0.53316,27,4.60E-14,1.70E-52,0.77873,0.24557,Landrace/Maize
CHG,3,141033089,141033333,1.60E-15,0.458824,15,4.40E-14,1.70E-21,0.54624,0.087412,Landrace/Maize
CHG,3,141033711,141034135,7.50E-08,0.445588,8,2.80E-09,7.60E-14,0.55511,0.10953,Landrace/Maize
CHG,3,142242474,142242771,4.00E-16,0.505169,13,4.10E-14,4.10E-22,0.88387,0.3787,Landrace/Maize
CHG,3,189131042,189131346,6.60E-23,0.437062,15,4.20E-14,6.70E-29,0.57654,0.13948,Landrace/Maize
CHG,3,197908577,197909825,1.80E-56,0.533025,39,3.70E-14,1.90E-62,0.64444,0.11141,Landrace/Maize
CHG,3,218374410,218374748,7.30E-30,0.67057,9,4.40E-14,7.50E-36,0.74287,0.072298,Landrace/Maize
CHG,4,8382097,8382623,2.50E-12,0.407433,12,4.20E-14,2.50E-18,0.4815,0.074071,Landrace/Maize
CHG,4,21427374,21427499,3.00E-13,0.612582,8,4.30E-14,3.10E-19,0.90815,0.29556,Landrace/Maize
CHG,4,40262727,40263132,2.50E-36,0.506339,22,4.00E-14,2.50E-42,0.51598,0.0096408,Landrace/Maize
CHG,4,42909337,42909993,3.90E-58,0.65423,22,4.40E-14,4.00E-64,0.78136,0.12713,Landrace/Maize
CHG,4,46655647,46655814,3.70E-17,0.585581,8,4.30E-14,3.80E-23,0.71283,0.12725,Landrace/Maize
CHG,4,97214038,97214582,4.90E-38,-0.435646,21,3.60E-14,4.90E-44,0.18926,0.6249,Landrace/Maize
CHG,4,111365497,111365746,8.00E-25,0.45877,15,4.90E-14,8.20E-31,0.58733,0.12856,Landrace/Maize
CHG,4,115211396,115211653,1.20E-29,-0.450458,19,3.90E-14,1.30E-35,0.27915,0.72961,Landrace/Maize
CHG,4,115252761,115253678,1.20E-58,-0.443225,42,4.30E-14,1.20E-64,0.28291,0.72613,Landrace/Maize
CHG,4,115375210,115375415,1.30E-23,-0.443066,15,4.90E-14,1.30E-29,0.30196,0.74503,Landrace/Maize
CHG,4,118840221,118840414,1.20E-74,0.46778,32,3.10E-14,1.20E-80,0.79344,0.32566,Landrace/Maize
CHG,4,118997342,118997738,2.60E-07,0.427538,10,4.30E-14,2.70E-13,0.83537,0.40783,Landrace/Maize
CHG,4,119744215,119744782,1.30E-32,0.468311,20,4.80E-14,1.30E-38,0.49814,0.029831,Landrace/Maize
CHG,4,125768930,125769271,1.70E-21,0.44049,13,4.90E-14,1.70E-27,0.53396,0.09347,Landrace/Maize
CHG,4,148723487,148723675,3.80E-08,0.447459,9,4.20E-14,3.80E-14,0.68751,0.24005,Landrace/Maize
CHG,4,156140627,156141297,5.50E-73,0.513448,33,3.10E-14,5.60E-79,0.52655,0.013101,Landrace/Maize
CHG,4,160310773,160311026,1.60E-40,-0.59699,17,4.00E-14,1.60E-46,0.20873,0.80572,Landrace/Maize
CHG,4,160311579,160311964,6.70E-33,-0.431506,18,4.60E-14,6.80E-39,0.22256,0.65407,Landrace/Maize
CHG,4,160312990,160313145,1.70E-18,-0.49362,11,4.50E-14,1.70E-24,0.33441,0.82803,Landrace/Maize
