DMR_Chr	DMR_S	DMR_E	m(P1-P2)	Sweep_Chr	Sweep_S	Sweep__E	XPCLR	DMR_Type
2	101526882	101528878	0.62583	2	100930001	102100000	142.7613287	CHG_TEO_MZ_Hypo_DMR.sweep
2	101579042	101580380	0.71533	2	100930001	102100000	142.7613287	CHG_TEO_MZ_Hypo_DMR.sweep
2	101768785	101770182	0.652306	2	100930001	102100000	142.7613287	CHG_TEO_MZ_Hypo_DMR.sweep
2	103115343	103116232	0.574874	2	103110001	104100000	121.2852417	CHG_TEO_MZ_Hypo_DMR.sweep
2	103863424	103864016	0.56074	2	103110001	104100000	121.2852417	CHG_TEO_MZ_Hypo_DMR.sweep
2	104049115	104049347	0.45823	2	103110001	104100000	121.2852417	CHG_TEO_MZ_Hypo_DMR.sweep
2	104049655	104049990	0.52658	2	103110001	104100000	121.2852417	CHG_TEO_MZ_Hypo_DMR.sweep
2	106770304	106770691	0.4779	2	106505001	106775000	68.80406269	CHG_TEO_MZ_Hypo_DMR.sweep
2	109887902	109888188	0.47117	2	109815001	110485000	166.6444464	CHG_TEO_MZ_Hypo_DMR.sweep
2	110108036	110108413	0.53762	2	109815001	110485000	166.6444464	CHG_TEO_MZ_Hypo_DMR.sweep
2	110120376	110120862	0.57546	2	109815001	110485000	166.6444464	CHG_TEO_MZ_Hypo_DMR.sweep
2	110124786	110125124	0.50643	2	109815001	110485000	166.6444464	CHG_TEO_MZ_Hypo_DMR.sweep
2	110419699	110419953	0.53439	2	109815001	110485000	166.6444464	CHG_TEO_MZ_Hypo_DMR.sweep
2	110448395	110448885	0.41441	2	109815001	110485000	166.6444464	CHG_TEO_MZ_Hypo_DMR.sweep
2	118781095	118781812	0.7114886	2	118200001	119625000	190.9261675	CHG_TEO_MZ_Hypo_DMR.sweep
2	121938872	121939495	0.78157	2	121930001	122160000	79.09048912	CHG_TEO_MZ_Hypo_DMR.sweep
2	132182155	132182527	0.45079	2	132140001	132375000	123.5159672	CHG_TEO_MZ_Hypo_DMR.sweep
2	132225912	132226313	0.46255	2	132140001	132375000	123.5159672	CHG_TEO_MZ_Hypo_DMR.sweep
2	132237243	132238599	0.45383	2	132140001	132375000	123.5159672	CHG_TEO_MZ_Hypo_DMR.sweep
2	132238721	132239956	0.63191	2	132140001	132375000	123.5159672	CHG_TEO_MZ_Hypo_DMR.sweep
2	132241238	132241641	0.56827	2	132140001	132375000	123.5159672	CHG_TEO_MZ_Hypo_DMR.sweep
2	135104605	135105298	0.701884	2	135105001	135480000	89.45701892	CHG_TEO_MZ_Hypo_DMR.sweep
2	135458565	135458933	0.5091	2	135105001	135480000	89.45701892	CHG_TEO_MZ_Hypo_DMR.sweep
2	139204487	139205125	0.5746	2	139080001	139210000	103.1095157	CHG_TEO_MZ_Hypo_DMR.sweep
2	166057405	166058500	0.66529	2	165945001	166175000	117.5484918	CHG_TEO_MZ_Hypo_DMR.sweep
2	166114533	166116411	0.42339	2	165945001	166175000	117.5484918	CHG_TEO_MZ_Hypo_DMR.sweep
2	196401509	196401743	0.41995	2	196155001	196490000	146.4314165	CHG_TEO_MZ_Hypo_DMR.sweep
2	217962916	217963579	0.60802	2	217850001	217985000	107.9457269	CHG_TEO_MZ_Hypo_DMR.sweep
2	236611299	236612077	0.587	2	236550001	236690000	66.8277316	CHG_TEO_MZ_Hypo_DMR.sweep
3	189647	190241	0.40104	3	5001	255000	126.6069872	CHG_TEO_MZ_Hypo_DMR.sweep
3	12024542	12026247	0.52364	3	11925001	12030000	73.92356957	CHG_TEO_MZ_Hypo_DMR.sweep
3	57176705	57177190	0.58094	3	57130001	57335000	68.06770037	CHG_TEO_MZ_Hypo_DMR.sweep
3	57177586	57178100	0.66053	3	57130001	57335000	68.06770037	CHG_TEO_MZ_Hypo_DMR.sweep
3	57202628	57206079	0.40972	3	57130001	57335000	68.06770037	CHG_TEO_MZ_Hypo_DMR.sweep
3	71415256	71415764	0.6896804	3	70160001	73195000	184.0125358	CHG_TEO_MZ_Hypo_DMR.sweep
3	71416104	71416810	0.722971	3	70160001	73195000	184.0125358	CHG_TEO_MZ_Hypo_DMR.sweep
3	71472177	71474414	0.609069	3	70160001	73195000	184.0125358	CHG_TEO_MZ_Hypo_DMR.sweep
3	71475008	71476222	0.55552	3	70160001	73195000	184.0125358	CHG_TEO_MZ_Hypo_DMR.sweep
3	71571244	71571611	0.734263	3	70160001	73195000	184.0125358	CHG_TEO_MZ_Hypo_DMR.sweep
3	71902006	71902732	0.439281	3	70160001	73195000	184.0125358	CHG_TEO_MZ_Hypo_DMR.sweep
3	72185437	72186061	0.40279	3	70160001	73195000	184.0125358	CHG_TEO_MZ_Hypo_DMR.sweep
3	73140889	73141769	0.54285	3	70160001	73195000	184.0125358	CHG_TEO_MZ_Hypo_DMR.sweep
3	73142034	73143356	0.697654	3	70160001	73195000	184.0125358	CHG_TEO_MZ_Hypo_DMR.sweep
3	73281471	73282653	0.693283	3	73260001	79785000	173.1603758	CHG_TEO_MZ_Hypo_DMR.sweep
3	75342881	75343269	0.57775	3	73260001	79785000	173.1603758	CHG_TEO_MZ_Hypo_DMR.sweep
3	75356781	75358182	0.476885	3	73260001	79785000	173.1603758	CHG_TEO_MZ_Hypo_DMR.sweep
3	75457502	75457933	0.50129	3	73260001	79785000	173.1603758	CHG_TEO_MZ_Hypo_DMR.sweep
3	75458657	75458999	0.55929	3	73260001	79785000	173.1603758	CHG_TEO_MZ_Hypo_DMR.sweep
3	75668896	75669623	0.577303	3	73260001	79785000	173.1603758	CHG_TEO_MZ_Hypo_DMR.sweep
3	77713799	77714063	0.43494	3	73260001	79785000	173.1603758	CHG_TEO_MZ_Hypo_DMR.sweep
3	78897951	78898876	0.717944	3	73260001	79785000	173.1603758	CHG_TEO_MZ_Hypo_DMR.sweep
3	79155400	79155828	0.44753	3	73260001	79785000	173.1603758	CHG_TEO_MZ_Hypo_DMR.sweep
3	79156118	79157975	0.46917	3	73260001	79785000	173.1603758	CHG_TEO_MZ_Hypo_DMR.sweep
3	79160259	79161890	0.45137	3	73260001	79785000	173.1603758	CHG_TEO_MZ_Hypo_DMR.sweep
3	79224202	79225067	0.40397	3	73260001	79785000	173.1603758	CHG_TEO_MZ_Hypo_DMR.sweep
3	80032634	80033709	0.684712	3	79840001	80405000	120.6627541	CHG_TEO_MZ_Hypo_DMR.sweep
3	88995606	88995952	0.47334	3	87905001	89280000	101.4818129	CHG_TEO_MZ_Hypo_DMR.sweep
3	89204115	89204436	0.644479	3	87905001	89280000	101.4818129	CHG_TEO_MZ_Hypo_DMR.sweep
3	92478097	92478799	0.673039	3	91980001	92560000	98.04362902	CHG_TEO_MZ_Hypo_DMR.sweep
3	92536401	92536868	0.5775	3	91980001	92560000	98.04362902	CHG_TEO_MZ_Hypo_DMR.sweep
3	93325340	93325595	0.44143	3	93310001	93530000	107.902188	CHG_TEO_MZ_Hypo_DMR.sweep
3	93367037	93368052	0.53645	3	93310001	93530000	107.902188	CHG_TEO_MZ_Hypo_DMR.sweep
3	96311119	96311844	0.43795	3	96040001	97565000	173.806976	CHG_TEO_MZ_Hypo_DMR.sweep
3	96371213	96371378	0.65162	3	96040001	97565000	173.806976	CHG_TEO_MZ_Hypo_DMR.sweep
3	97014876	97016014	0.71961	3	96040001	97565000	173.806976	CHG_TEO_MZ_Hypo_DMR.sweep
3	120957627	120957733	0.50587	3	120945001	121130000	90.32033194	CHG_TEO_MZ_Hypo_DMR.sweep
3	133588042	133588316	0.55918	3	133580001	133755000	60.94898717	CHG_TEO_MZ_Hypo_DMR.sweep
3	133746282	133746507	0.62493	3	133580001	133755000	60.94898717	CHG_TEO_MZ_Hypo_DMR.sweep
3	145482397	145482764	0.4792	3	144975001	145520000	112.6818956	CHG_TEO_MZ_Hypo_DMR.sweep
3	194365430	194366137	0.65532	3	194185001	194645000	264.0809823	CHG_TEO_MZ_Hypo_DMR.sweep
3	194393330	194394208	0.66114	3	194185001	194645000	264.0809823	CHG_TEO_MZ_Hypo_DMR.sweep
3	208023994	208024238	0.55318	3	208020001	208075000	65.70782608	CHG_TEO_MZ_Hypo_DMR.sweep
3	226739480	226739957	0.61601	3	226680001	226820000	99.63792163	CHG_TEO_MZ_Hypo_DMR.sweep
3	226740475	226741321	0.66662	3	226680001	226820000	99.63792163	CHG_TEO_MZ_Hypo_DMR.sweep
4	34335217	34335589	0.50078	4	34250001	34695000	83.42330393	CHG_TEO_MZ_Hypo_DMR.sweep
4	39428127	39428724	0.718265	4	39260001	39480000	79.10381892	CHG_TEO_MZ_Hypo_DMR.sweep
4	41802514	41803142	0.780338	4	41535001	41965000	83.30752113	CHG_TEO_MZ_Hypo_DMR.sweep
4	42365535	42366011	0.55649	4	42255001	42440000	75.69220214	CHG_TEO_MZ_Hypo_DMR.sweep
4	42909635	42909951	0.40367	4	42575001	42910000	67.68693161	CHG_TEO_MZ_Hypo_DMR.sweep
4	50008784	50009075	0.548771	4	49840001	50580000	99.47952407	CHG_TEO_MZ_Hypo_DMR.sweep
4	50025786	50026032	0.52891	4	49840001	50580000	99.47952407	CHG_TEO_MZ_Hypo_DMR.sweep
4	50026332	50026592	0.656792	4	49840001	50580000	99.47952407	CHG_TEO_MZ_Hypo_DMR.sweep
4	50027145	50028073	0.58446	4	49840001	50580000	99.47952407	CHG_TEO_MZ_Hypo_DMR.sweep
4	50212186	50213709	0.48467	4	49840001	50580000	99.47952407	CHG_TEO_MZ_Hypo_DMR.sweep
4	50467313	50467580	0.548139	4	49840001	50580000	99.47952407	CHG_TEO_MZ_Hypo_DMR.sweep
4	50576265	50576672	0.670082	4	49840001	50580000	99.47952407	CHG_TEO_MZ_Hypo_DMR.sweep
4	56885470	56886389	0.41523	4	56765001	57070000	72.4511678	CHG_TEO_MZ_Hypo_DMR.sweep
4	60824044	60824514	0.8041581	4	60695001	60850000	116.8142997	CHG_TEO_MZ_Hypo_DMR.sweep
4	61665167	61666103	0.58111	4	61060001	62430000	186.842663	CHG_TEO_MZ_Hypo_DMR.sweep
4	69433720	69434324	0.4926	4	69400001	69470000	91.77334768	CHG_TEO_MZ_Hypo_DMR.sweep
4	74960867	74961306	0.613379	4	74880001	75580000	130.4473614	CHG_TEO_MZ_Hypo_DMR.sweep
4	75973778	75973987	0.52288	4	75965001	76320000	80.87908138	CHG_TEO_MZ_Hypo_DMR.sweep
4	82717456	82717890	0.53169	4	82640001	82815000	82.45490176	CHG_TEO_MZ_Hypo_DMR.sweep
4	83510048	83510237	0.590786	4	83220001	83955000	101.3416636	CHG_TEO_MZ_Hypo_DMR.sweep
4	85558972	85559467	0.51034	4	85385001	85580000	86.77104088	CHG_TEO_MZ_Hypo_DMR.sweep
4	87430054	87430892	0.50802	4	87290001	87660000	105.0926868	CHG_TEO_MZ_Hypo_DMR.sweep
4	89813643	89814162	0.44246	4	88610001	91075000	117.8394042	CHG_TEO_MZ_Hypo_DMR.sweep
4	89906061	89907668	0.71811	4	88610001	91075000	117.8394042	CHG_TEO_MZ_Hypo_DMR.sweep
4	90604841	90606142	0.44347	4	88610001	91075000	117.8394042	CHG_TEO_MZ_Hypo_DMR.sweep
4	92833036	92833794	0.44495	4	91715001	92845000	130.9796512	CHG_TEO_MZ_Hypo_DMR.sweep
4	93176152	93176674	0.712741	4	93165001	93260000	63.65640791	CHG_TEO_MZ_Hypo_DMR.sweep
4	93538319	93539080	0.64963	4	93405001	93625000	61.92833344	CHG_TEO_MZ_Hypo_DMR.sweep
4	93701690	93702148	0.65452	4	93685001	93850000	82.56006231	CHG_TEO_MZ_Hypo_DMR.sweep
4	94141943	94142700	0.73368	4	94135001	94190000	72.13164736	CHG_TEO_MZ_Hypo_DMR.sweep
4	98757216	98759608	0.45359	4	97645001	100290000	157.0532889	CHG_TEO_MZ_Hypo_DMR.sweep
4	99232415	99232837	0.67516	4	97645001	100290000	157.0532889	CHG_TEO_MZ_Hypo_DMR.sweep
4	100150785	100151075	0.62554	4	97645001	100290000	157.0532889	CHG_TEO_MZ_Hypo_DMR.sweep
4	100151522	100152809	0.714647	4	97645001	100290000	157.0532889	CHG_TEO_MZ_Hypo_DMR.sweep
4	101078908	101079444	0.58499	4	100410001	101180000	143.8117678	CHG_TEO_MZ_Hypo_DMR.sweep
4	101146976	101148144	0.840237	4	100410001	101180000	143.8117678	CHG_TEO_MZ_Hypo_DMR.sweep
4	101157498	101157732	0.750389	4	100410001	101180000	143.8117678	CHG_TEO_MZ_Hypo_DMR.sweep
4	102386321	102386662	0.496809	4	102115001	103130000	157.7559549	CHG_TEO_MZ_Hypo_DMR.sweep
4	102884128	102884785	0.543349	4	102115001	103130000	157.7559549	CHG_TEO_MZ_Hypo_DMR.sweep
4	103196955	103198894	0.53042	4	103195001	104635000	167.3981375	CHG_TEO_MZ_Hypo_DMR.sweep
4	103433429	103434806	0.442192	4	103195001	104635000	167.3981375	CHG_TEO_MZ_Hypo_DMR.sweep
4	103849209	103849535	0.47551	4	103195001	104635000	167.3981375	CHG_TEO_MZ_Hypo_DMR.sweep
4	106782210	106783169	0.50504	4	106605001	106830000	144.1143549	CHG_TEO_MZ_Hypo_DMR.sweep
4	111365220	111367022	0.652143	4	110600001	112610000	174.0385224	CHG_TEO_MZ_Hypo_DMR.sweep
4	111972408	111972620	0.73208	4	110600001	112610000	174.0385224	CHG_TEO_MZ_Hypo_DMR.sweep
4	111973347	111974532	0.55519	4	110600001	112610000	174.0385224	CHG_TEO_MZ_Hypo_DMR.sweep
4	111979558	111979943	0.76783	4	110600001	112610000	174.0385224	CHG_TEO_MZ_Hypo_DMR.sweep
4	111980609	111981505	0.54901	4	110600001	112610000	174.0385224	CHG_TEO_MZ_Hypo_DMR.sweep
4	112073498	112073923	0.6748592	4	110600001	112610000	174.0385224	CHG_TEO_MZ_Hypo_DMR.sweep
4	112074405	112074913	0.42223	4	110600001	112610000	174.0385224	CHG_TEO_MZ_Hypo_DMR.sweep
4	112126488	112127286	0.7051897	4	110600001	112610000	174.0385224	CHG_TEO_MZ_Hypo_DMR.sweep
4	112578882	112579405	0.781194	4	110600001	112610000	174.0385224	CHG_TEO_MZ_Hypo_DMR.sweep
4	113078266	113078903	0.64291	4	112660001	113445000	120.604842	CHG_TEO_MZ_Hypo_DMR.sweep
4	113719803	113720378	0.40022	4	113595001	114310000	107.4728946	CHG_TEO_MZ_Hypo_DMR.sweep
4	117190642	117190868	0.43917	4	116945001	117410000	81.96142812	CHG_TEO_MZ_Hypo_DMR.sweep
4	117197109	117197914	0.515486	4	116945001	117410000	81.96142812	CHG_TEO_MZ_Hypo_DMR.sweep
4	117917514	117918865	0.4890207	4	117600001	118360000	150.425658	CHG_TEO_MZ_Hypo_DMR.sweep
4	118081779	118081983	0.471605	4	117600001	118360000	150.425658	CHG_TEO_MZ_Hypo_DMR.sweep
4	118650082	118650663	0.7532984	4	118510001	118680000	62.23599597	CHG_TEO_MZ_Hypo_DMR.sweep
4	119069613	119070566	0.464	4	118910001	119440000	113.4247643	CHG_TEO_MZ_Hypo_DMR.sweep
4	119354108	119354511	0.45632	4	118910001	119440000	113.4247643	CHG_TEO_MZ_Hypo_DMR.sweep
4	119846379	119846984	0.8194322	4	119790001	120435000	94.4493842	CHG_TEO_MZ_Hypo_DMR.sweep
4	120144911	120145148	0.728426	4	119790001	120435000	94.4493842	CHG_TEO_MZ_Hypo_DMR.sweep
4	121060609	121061974	0.4116	4	120545001	121900000	108.061251	CHG_TEO_MZ_Hypo_DMR.sweep
4	121187225	121187587	0.60362	4	120545001	121900000	108.061251	CHG_TEO_MZ_Hypo_DMR.sweep
4	132095030	132095351	0.44203	4	131745001	132105000	76.33798411	CHG_TEO_MZ_Hypo_DMR.sweep
4	162133679	162134204	0.7181315	4	162085001	162145000	61.63031067	CHG_TEO_MZ_Hypo_DMR.sweep
4	176962580	176963211	0.54252	4	176885001	176965000	68.50510917	CHG_TEO_MZ_Hypo_DMR.sweep
4	177637386	177637895	0.898552	4	177555001	177965000	90.2894031	CHG_TEO_MZ_Hypo_DMR.sweep
4	177638219	177639094	0.8884531	4	177555001	177965000	90.2894031	CHG_TEO_MZ_Hypo_DMR.sweep
4	179430238	179430615	0.51415	4	179235001	179455000	110.7109864	CHG_TEO_MZ_Hypo_DMR.sweep
4	212289361	212289785	0.43006	4	212210001	212405000	68.97733848	CHG_TEO_MZ_Hypo_DMR.sweep
4	212291787	212292209	0.46799	4	212210001	212405000	68.97733848	CHG_TEO_MZ_Hypo_DMR.sweep
4	232198969	232199072	0.59341	4	232150001	232260000	129.6855937	CHG_TEO_MZ_Hypo_DMR.sweep
5	29774703	29775037	0.51083	5	29570001	30150000	89.95985599	CHG_TEO_MZ_Hypo_DMR.sweep
5	29974555	29975209	0.458982	5	29570001	30150000	89.95985599	CHG_TEO_MZ_Hypo_DMR.sweep
5	30108954	30109976	0.43425	5	29570001	30150000	89.95985599	CHG_TEO_MZ_Hypo_DMR.sweep
5	30126453	30127266	0.45809	5	29570001	30150000	89.95985599	CHG_TEO_MZ_Hypo_DMR.sweep
5	40519202	40520346	0.49876	5	40520001	40585000	64.67475267	CHG_TEO_MZ_Hypo_DMR.sweep
5	45878392	45881187	0.40926	5	44995001	46515000	122.3253008	CHG_TEO_MZ_Hypo_DMR.sweep
5	47589742	47590370	0.49013	5	47580001	48290000	110.5745085	CHG_TEO_MZ_Hypo_DMR.sweep
5	47956646	47957635	0.4495	5	47580001	48290000	110.5745085	CHG_TEO_MZ_Hypo_DMR.sweep
5	54302856	54302927	0.559749	5	54080001	54405000	71.35221334	CHG_TEO_MZ_Hypo_DMR.sweep
5	71715033	71715197	0.487408	5	71605001	71815000	82.96765536	CHG_TEO_MZ_Hypo_DMR.sweep
5	76284245	76284769	0.7394542	5	75750001	76325000	84.46732335	CHG_TEO_MZ_Hypo_DMR.sweep
5	76285186	76285714	0.792646	5	75750001	76325000	84.46732335	CHG_TEO_MZ_Hypo_DMR.sweep
5	79872032	79872348	0.444348	5	79815001	79880000	69.80590718	CHG_TEO_MZ_Hypo_DMR.sweep
5	81109398	81110013	0.55648	5	80955001	81425000	93.42820121	CHG_TEO_MZ_Hypo_DMR.sweep
5	99113882	99114314	0.840647	5	98945001	99925000	108.4076382	CHG_TEO_MZ_Hypo_DMR.sweep
5	99339832	99340140	0.5483248	5	98945001	99925000	108.4076382	CHG_TEO_MZ_Hypo_DMR.sweep
5	99775647	99776088	0.425199	5	98945001	99925000	108.4076382	CHG_TEO_MZ_Hypo_DMR.sweep
5	99807433	99808048	0.4712972	5	98945001	99925000	108.4076382	CHG_TEO_MZ_Hypo_DMR.sweep
5	101559856	101561057	0.488049	5	101380001	101560000	71.32855097	CHG_TEO_MZ_Hypo_DMR.sweep
5	104478980	104479476	0.59023	5	104190001	105055000	81.0385394	CHG_TEO_MZ_Hypo_DMR.sweep
5	104484582	104485708	0.712796	5	104190001	105055000	81.0385394	CHG_TEO_MZ_Hypo_DMR.sweep
5	107489723	107490638	0.40383	5	107115001	108365000	101.9503339	CHG_TEO_MZ_Hypo_DMR.sweep
5	107851685	107852139	0.52449	5	107115001	108365000	101.9503339	CHG_TEO_MZ_Hypo_DMR.sweep
5	108290104	108291512	0.60091	5	107115001	108365000	101.9503339	CHG_TEO_MZ_Hypo_DMR.sweep
5	108619845	108620207	0.755005	5	108600001	113150000	150.6254562	CHG_TEO_MZ_Hypo_DMR.sweep
5	108620868	108622597	0.712482	5	108600001	113150000	150.6254562	CHG_TEO_MZ_Hypo_DMR.sweep
5	108626661	108628511	0.597916	5	108600001	113150000	150.6254562	CHG_TEO_MZ_Hypo_DMR.sweep
5	108641999	108643557	0.53707	5	108600001	113150000	150.6254562	CHG_TEO_MZ_Hypo_DMR.sweep
5	108644590	108644876	0.5814338	5	108600001	113150000	150.6254562	CHG_TEO_MZ_Hypo_DMR.sweep
5	108946391	108946688	0.54161	5	108600001	113150000	150.6254562	CHG_TEO_MZ_Hypo_DMR.sweep
5	109288689	109289126	0.43616	5	108600001	113150000	150.6254562	CHG_TEO_MZ_Hypo_DMR.sweep
5	109303782	109304447	0.852978	5	108600001	113150000	150.6254562	CHG_TEO_MZ_Hypo_DMR.sweep
5	109711114	109711604	0.57052	5	108600001	113150000	150.6254562	CHG_TEO_MZ_Hypo_DMR.sweep
5	110911258	110914081	0.63668	5	108600001	113150000	150.6254562	CHG_TEO_MZ_Hypo_DMR.sweep
5	112264500	112264786	0.4266209	5	108600001	113150000	150.6254562	CHG_TEO_MZ_Hypo_DMR.sweep
5	114207244	114208296	0.51074	5	114155001	114810000	167.137598	CHG_TEO_MZ_Hypo_DMR.sweep
5	118697534	118698819	0.473195	5	118605001	119175000	117.6675007	CHG_TEO_MZ_Hypo_DMR.sweep
5	119743224	119743851	0.41208	5	119595001	120215000	129.7133181	CHG_TEO_MZ_Hypo_DMR.sweep
5	120979770	120980043	0.49442	5	120720001	121060000	85.42443509	CHG_TEO_MZ_Hypo_DMR.sweep
5	122216120	122217439	0.408242	5	122020001	122245000	124.1230149	CHG_TEO_MZ_Hypo_DMR.sweep
5	123320788	123321941	0.749368	5	122640001	123565000	121.9122337	CHG_TEO_MZ_Hypo_DMR.sweep
5	124890820	124891745	0.4370956	5	124885001	125240000	148.7492402	CHG_TEO_MZ_Hypo_DMR.sweep
5	125454283	125455581	0.670093	5	125335001	125600000	119.3647809	CHG_TEO_MZ_Hypo_DMR.sweep
5	126272555	126274460	0.42085	5	125665001	126385000	110.8472946	CHG_TEO_MZ_Hypo_DMR.sweep
5	127123191	127123342	0.51823	5	126500001	127305000	103.3208682	CHG_TEO_MZ_Hypo_DMR.sweep
5	129482941	129483269	0.51361	5	128360001	129495000	97.15392199	CHG_TEO_MZ_Hypo_DMR.sweep
5	132120789	132121452	0.52757	5	132090001	132265000	102.3856272	CHG_TEO_MZ_Hypo_DMR.sweep
5	141699863	141700214	0.5637943	5	141275001	141720000	112.2684448	CHG_TEO_MZ_Hypo_DMR.sweep
5	151775488	151776010	0.60916	5	151755001	152495000	128.2714916	CHG_TEO_MZ_Hypo_DMR.sweep
5	152263769	152264006	0.621606	5	151755001	152495000	128.2714916	CHG_TEO_MZ_Hypo_DMR.sweep
5	152299196	152299410	0.43743	5	151755001	152495000	128.2714916	CHG_TEO_MZ_Hypo_DMR.sweep
5	152299710	152300100	0.60081	5	151755001	152495000	128.2714916	CHG_TEO_MZ_Hypo_DMR.sweep
5	152440358	152441216	0.47005	5	151755001	152495000	128.2714916	CHG_TEO_MZ_Hypo_DMR.sweep
5	152442154	152442450	0.40155	5	151755001	152495000	128.2714916	CHG_TEO_MZ_Hypo_DMR.sweep
5	152447799	152448471	0.42943	5	151755001	152495000	128.2714916	CHG_TEO_MZ_Hypo_DMR.sweep
5	156315556	156315802	0.5555856	5	156295001	156435000	65.55997195	CHG_TEO_MZ_Hypo_DMR.sweep
5	156316296	156316801	0.4496	5	156295001	156435000	65.55997195	CHG_TEO_MZ_Hypo_DMR.sweep
5	160391618	160392361	0.5126221	5	160390001	160725000	90.12289268	CHG_TEO_MZ_Hypo_DMR.sweep
5	189750134	189751646	0.65983	5	189535001	190015000	97.44630263	CHG_TEO_MZ_Hypo_DMR.sweep
6	860787	862040	0.51005	6	850001	1005000	72.92365029	CHG_TEO_MZ_Hypo_DMR.sweep
6	863468	864137	0.56426	6	850001	1005000	72.92365029	CHG_TEO_MZ_Hypo_DMR.sweep
6	16770050	16770463	0.46958	6	16610001	16840000	87.45599791	CHG_TEO_MZ_Hypo_DMR.sweep
6	17740413	17740716	0.41617	6	17660001	17795000	76.66746702	CHG_TEO_MZ_Hypo_DMR.sweep
6	17741291	17741622	0.44221	6	17660001	17795000	76.66746702	CHG_TEO_MZ_Hypo_DMR.sweep
6	37339627	37339914	0.55195	6	37305001	37465000	68.67533839	CHG_TEO_MZ_Hypo_DMR.sweep
6	37354735	37355585	0.44651	6	37305001	37465000	68.67533839	CHG_TEO_MZ_Hypo_DMR.sweep
6	40860035	40860185	0.40477027	6	40810001	40995000	91.27227522	CHG_TEO_MZ_Hypo_DMR.sweep
6	42181165	42181877	0.4083173	6	42140001	42395000	74.45003039	CHG_TEO_MZ_Hypo_DMR.sweep
6	42203351	42203789	0.43838	6	42140001	42395000	74.45003039	CHG_TEO_MZ_Hypo_DMR.sweep
6	50114154	50114504	0.628746	6	48405001	50760000	173.87295	CHG_TEO_MZ_Hypo_DMR.sweep
6	50116109	50116254	0.6361178	6	48405001	50760000	173.87295	CHG_TEO_MZ_Hypo_DMR.sweep
6	50120410	50121645	0.513868	6	48405001	50760000	173.87295	CHG_TEO_MZ_Hypo_DMR.sweep
6	50123035	50123303	0.728171	6	48405001	50760000	173.87295	CHG_TEO_MZ_Hypo_DMR.sweep
6	50335884	50336526	0.41601	6	48405001	50760000	173.87295	CHG_TEO_MZ_Hypo_DMR.sweep
6	50482189	50482724	0.55116	6	48405001	50760000	173.87295	CHG_TEO_MZ_Hypo_DMR.sweep
6	50973872	50974866	0.691935	6	50830001	51120000	122.2921836	CHG_TEO_MZ_Hypo_DMR.sweep
6	52291851	52292563	0.7151367	6	51290001	52415000	150.7785615	CHG_TEO_MZ_Hypo_DMR.sweep
6	54068790	54069133	0.43483	6	53960001	54120000	141.722253	CHG_TEO_MZ_Hypo_DMR.sweep
6	54821676	54823759	0.46793	6	54275001	55310000	164.5077074	CHG_TEO_MZ_Hypo_DMR.sweep
6	55169408	55169749	0.408369976	6	54275001	55310000	164.5077074	CHG_TEO_MZ_Hypo_DMR.sweep
6	55607331	55607698	0.58161	6	55595001	55700000	81.75097008	CHG_TEO_MZ_Hypo_DMR.sweep
6	55999645	56001130	0.725927	6	55930001	56310000	106.1061312	CHG_TEO_MZ_Hypo_DMR.sweep
6	62652621	62653204	0.403117	6	62300001	62925000	72.48262574	CHG_TEO_MZ_Hypo_DMR.sweep
6	64324032	64324190	0.47727	6	64145001	64340000	83.65555921	CHG_TEO_MZ_Hypo_DMR.sweep
6	84592303	84592686	0.58127	6	84575001	84645000	80.07734757	CHG_TEO_MZ_Hypo_DMR.sweep
6	101869019	101869322	0.58739	6	101770001	101930000	97.03206192	CHG_TEO_MZ_Hypo_DMR.sweep
6	113422375	113422753	0.67559	6	113075001	113570000	110.1091014	CHG_TEO_MZ_Hypo_DMR.sweep
6	113551201	113551453	0.46455	6	113075001	113570000	110.1091014	CHG_TEO_MZ_Hypo_DMR.sweep
6	130782498	130782678	0.43763	6	130605001	131350000	100.0900154	CHG_TEO_MZ_Hypo_DMR.sweep
6	138265933	138266533	0.593856	6	138195001	138320000	78.15342692	CHG_TEO_MZ_Hypo_DMR.sweep
6	140956580	140957459	0.5899	6	140715001	141005000	80.49614262	CHG_TEO_MZ_Hypo_DMR.sweep
6	147424211	147424398	0.48423	6	147395001	147770000	110.123155	CHG_TEO_MZ_Hypo_DMR.sweep
6	147554245	147554708	0.40251	6	147395001	147770000	110.123155	CHG_TEO_MZ_Hypo_DMR.sweep
6	156814606	156815826	0.59749	6	156740001	156820000	80.18144018	CHG_TEO_MZ_Hypo_DMR.sweep
7	30456528	30456975	0.50669	7	30350001	30465000	95.49224605	CHG_TEO_MZ_Hypo_DMR.sweep
7	39340757	39340933	0.4437852	7	38975001	39410000	79.59737029	CHG_TEO_MZ_Hypo_DMR.sweep
7	40059512	40060464	0.63802	7	39495001	40300000	115.2683327	CHG_TEO_MZ_Hypo_DMR.sweep
7	49831164	49832077	0.49996	7	49550001	51335000	140.9609453	CHG_TEO_MZ_Hypo_DMR.sweep
7	50026785	50027187	0.679063	7	49550001	51335000	140.9609453	CHG_TEO_MZ_Hypo_DMR.sweep
7	50318742	50320164	0.524044	7	49550001	51335000	140.9609453	CHG_TEO_MZ_Hypo_DMR.sweep
