Chr	Start	End	Gdist
4	107900000	1.08e+08	0.0033468593600026
4	1.08e+08	108100000	0.00307262029078363
4	108100000	108200000	0.00279838122156467
4	108200000	108300000	0.00269300282100513
4	108300000	108400000	0.00258762442044559
4	108400000	108500000	0.00248224601988606
4	108500000	108600000	0.00237686761932652
4	108600000	108700000	0.00227148921876698
4	108700000	108800000	0.00216611081820744
4	108800000	108900000	0.00206073241764791
4	108900000	1.09e+08	0.00195535401708837
4	1.09e+08	109100000	0.00184997561652883
4	109100000	109200000	0.0017445972159693
4	109200000	109300000	0.00163921881540976
4	109300000	109400000	0.00153384041485022
4	109400000	109500000	0.00142846201429069
4	109500000	109600000	0.00132308361373115
4	109600000	109700000	0.00121770521317161
4	109700000	109800000	0.00111232681261207
4	109800000	109900000	0.00100694841205254
4	109900000	1.1e+08	0.000901570011493001
4	1.1e+08	110100000	0.000796191610933464
4	110100000	110200000	0.000690813210373927
4	110200000	110300000	0.00058543480981439
4	110300000	110400000	0.000480056409254853
4	110400000	110500000	0.000374678008695316
4	110500000	110600000	0.000269299608135779
4	110600000	110700000	0.000269310068830568
4	110700000	110800000	0.000269320529525357
4	110800000	110900000	0.000269330990220146
4	110900000	1.11e+08	0.000269341450914934
4	1.11e+08	111100000	0.000269351911609723
4	111100000	111200000	0.000269362372304512
4	111200000	111300000	0.000269372832999301
4	111300000	111400000	0.00026938329369409
4	111400000	111500000	0.000269393754388879
4	111500000	111600000	0.000269404215083668
4	111600000	111700000	0.000269414675778457
4	111700000	111800000	0.000269425136473245
4	111800000	111900000	0.000269435597168034
4	111900000	1.12e+08	0.000269446057862823
4	1.12e+08	112100000	0.000269456518557612
4	112100000	112200000	0.000269466979252401
4	112200000	112300000	0.00026947743994719
4	112300000	112400000	0.000269487900641979
4	112400000	112500000	0.000269498361336768
4	112500000	112600000	0.000269508822031557
4	112600000	112700000	0.000269519282726345
4	112700000	112800000	0.000269529743421134
4	112800000	112900000	0.000269540204115923
4	112900000	1.13e+08	0.000269550664810712
4	1.13e+08	113100000	0.000434260025713334
4	113100000	113200000	0.000598969386615956
4	113200000	113300000	0.000763678747518579
4	113300000	113400000	0.000928388108421201
4	113400000	113500000	0.00109309746932382
4	113500000	113600000	0.00125780683022645
4	113600000	113700000	0.00142251619112907
4	113700000	113800000	0.00158722555203169
4	113800000	113900000	0.00175193491293431
4	113900000	1.14e+08	0.00191664427383693
4	1.14e+08	114100000	0.00208135363473956
4	114100000	114200000	0.00224606299564218
4	114200000	114300000	0.0024107723565448
4	114300000	114400000	0.00257548171744742
4	114400000	114500000	0.00274019107835005
4	114500000	114600000	0.00290490043925267
4	114600000	114700000	0.00306960980015529
4	114700000	114800000	0.00323431916105791
4	114800000	114900000	0.00339902852196053
4	114900000	1.15e+08	0.00356373788286316
4	1.15e+08	115100000	0.00372844724376578
4	115100000	115200000	0.0038931566046684
4	115200000	115300000	0.00405786596557102
4	115300000	115400000	0.00422257532647365
4	115400000	115500000	0.00452558049039009
4	115500000	115600000	0.00482858565430654
4	115600000	115700000	0.00513159081822299
4	115700000	115800000	0.00543459598213943
4	115800000	115900000	0.00573760114605588
4	115900000	1.16e+08	0.00604060630997233
4	1.16e+08	116100000	0.00634361147388878
4	116100000	116200000	0.00664661663780522
4	116200000	116300000	0.00694962180172167
4	116300000	116400000	0.00725262696563812
4	116400000	116500000	0.00755563212955457
4	116500000	116600000	0.00785863729347101
4	116600000	116700000	0.00816164245738746
4	116700000	116800000	0.00846464762130391
4	116800000	116900000	0.00876765278522035
4	116900000	1.17e+08	0.0090706579491368
4	1.17e+08	117100000	0.00937366311305325
4	117100000	117200000	0.0096766682769697
4	117200000	117300000	0.00997967344088614
4	117300000	117400000	0.0102826786048026
4	117400000	117500000	0.010585683768719
4	117500000	117600000	0.0108886889326355
4	117600000	117700000	0.0111916940965519
4	117700000	117800000	0.0114946992604684
4	117800000	117900000	0.0116107539732999
4	117900000	1.18e+08	0.0117268086861315
4	1.18e+08	118100000	0.011842863398963
4	118100000	118200000	0.0119589181117946
4	118200000	118300000	0.0120749728246261
4	118300000	118400000	0.0121910275374577
4	118400000	118500000	0.0123070822502892
4	118500000	118600000	0.0124231369631208
4	118600000	118700000	0.0125391916759523
4	118700000	118800000	0.0126552463887838
4	118800000	118900000	0.0127713011016154
4	118900000	1.19e+08	0.0128873558144469
4	1.19e+08	119100000	0.0130034105272785
4	119100000	119200000	0.01311946524011
4	119200000	119300000	0.0132355199529416
4	119300000	119400000	0.0133515746657731
4	119400000	119500000	0.0134676293786047
4	119500000	119600000	0.0135836840914362
4	119600000	119700000	0.0136997388042678
4	119700000	119800000	0.0138157935170993
4	119800000	119900000	0.0139318482299309
4	119900000	1.2e+08	0.0140479029427624
4	1.2e+08	120100000	0.0141639576555939
4	120100000	120200000	0.0142800123684255
4	120200000	120300000	0.0141205186470583
4	120300000	120400000	0.013961024925691
4	120400000	120500000	0.0138015312043238
4	120500000	120600000	0.0136420374829565
4	120600000	120700000	0.0134825437615893
4	120700000	120800000	0.0133230500402221
4	120800000	120900000	0.0131635563188548
4	120900000	1.21e+08	0.0130040625974876
4	1.21e+08	121100000	0.0128445688761203
4	121100000	121200000	0.0126850751547531
4	121200000	121300000	0.0125255814333859
4	121300000	121400000	0.0123660877120186
4	121400000	121500000	0.0122065939906514
4	121500000	121600000	0.0120471002692841
4	121600000	121700000	0.0118876065479169
4	121700000	121800000	0.0117281128265497
4	121800000	121900000	0.0115686191051824
4	121900000	1.22e+08	0.0114091253838152
4	1.22e+08	122100000	0.011249631662448
4	122100000	122200000	0.0110901379410807
4	122200000	122300000	0.0109306442197135
4	122300000	122400000	0.0107711504983462
4	122400000	122500000	0.010611656776979
4	122500000	122600000	0.0104521630556118
4	122600000	122700000	0.0101509947957117
4	122700000	122800000	0.0098498265358116
4	122800000	122900000	0.00954865827591152
4	122900000	1.23e+08	0.00924749001601144
4	1.23e+08	123100000	0.00894632175611136
4	123100000	123200000	0.00864515349621128
4	123200000	123300000	0.0083439852363112
4	123300000	123400000	0.00804281697641112
4	123400000	123500000	0.00774164871651104
4	123500000	123600000	0.00744048045661096
4	123600000	123700000	0.00713931219671088
4	123700000	123800000	0.0068381439368108
4	123800000	123900000	0.00653697567691073
4	123900000	1.24e+08	0.00623580741701065
4	1.24e+08	124100000	0.00593463915711057
4	124100000	124200000	0.00563347089721049
4	124200000	124300000	0.00533230263731041
4	124300000	124400000	0.00503113437741033
4	124400000	124500000	0.00472996611751025
4	124500000	124600000	0.00442879785761017
4	124600000	124700000	0.00412762959771009
4	124700000	124800000	0.00382646133781001
4	124800000	124900000	0.00352529307790993
4	124900000	1.25e+08	0.00322412481800985
4	1.25e+08	125100000	0.00313509982080408
4	125100000	125200000	0.00304607482359831
4	125200000	125300000	0.00295704982639254
4	125300000	125400000	0.00286802482918676
4	125400000	125500000	0.00277899983198099
4	125500000	125600000	0.00268997483477522
4	125600000	125700000	0.00260094983756945
4	125700000	125800000	0.00251192484036368
4	125800000	125900000	0.0024228998431579
4	125900000	1.26e+08	0.00233387484595213
4	1.26e+08	126100000	0.00224484984874636
4	126100000	126200000	0.00215582485154059
4	126200000	126300000	0.00206679985433481
4	126300000	126400000	0.00197777485712904
4	126400000	126500000	0.00188874985992327
4	126500000	126600000	0.0017997248627175
4	126600000	126700000	0.00171069986551172
4	126700000	126800000	0.00162167486830595
4	126800000	126900000	0.00153264987110018
4	126900000	1.27e+08	0.00144362487389441
4	1.27e+08	127100000	0.00135459987668864
4	127100000	127200000	0.00126557487948286
4	127200000	127300000	0.00117654988227709
4	127300000	127400000	0.00108752488507132
4	127400000	127500000	0.00119397287061492
4	127500000	127600000	0.00130042085615853
4	127600000	127700000	0.00140686884170213
4	127700000	127800000	0.00151331682724574
4	127800000	127900000	0.00161976481278934
4	127900000	1.28e+08	0.00172621279833295
4	1.28e+08	128100000	0.00183266078387655
4	128100000	128200000	0.00193910876942015
4	128200000	128300000	0.00204555675496376
4	128300000	128400000	0.00215200474050736
4	128400000	128500000	0.00225845272605097
4	128500000	128600000	0.00236490071159457
4	128600000	128700000	0.00247134869713818
4	128700000	128800000	0.00257779668268178
4	128800000	128900000	0.00268424466822538
4	128900000	1.29e+08	0.00279069265376899
4	1.29e+08	129100000	0.00289714063931259
4	129100000	129200000	0.0030035886248562
4	129200000	129300000	0.0031100366103998
4	129300000	129400000	0.00321648459594341
4	129400000	129500000	0.00332293258148701
4	129500000	129600000	0.00342938056703061
4	129600000	129700000	0.00353582855257422
4	129700000	129800000	0.00364227653811782
4	129800000	129900000	0.00374397853795157
4	129900000	1.3e+08	0.00384568053778532
4	1.3e+08	130100000	0.00394738253761906
4	130100000	130200000	0.00404908453745281
4	130200000	130300000	0.00415078653728656
4	130300000	130400000	0.0042524885371203
4	130400000	130500000	0.00435419053695405
4	130500000	130600000	0.0044558925367878
4	130600000	130700000	0.00455759453662154
4	130700000	130800000	0.00465929653645529
4	130800000	130900000	0.00476099853628903
4	130900000	1.31e+08	0.00486270053612278
4	1.31e+08	131100000	0.00496440253595653
4	131100000	131200000	0.00506610453579027
4	131200000	131300000	0.00516780653562402
4	131300000	131400000	0.00526950853545777
4	131400000	131500000	0.00537121053529151
4	131500000	131600000	0.00547291253512526
4	131600000	131700000	0.00557461453495901
4	131700000	131800000	0.00567631653479275
4	131800000	131900000	0.0057780185346265
4	131900000	1.32e+08	0.00587972053446024
4	1.32e+08	132100000	0.00598142253429399
4	132100000	132200000	0.00608312453412774
4	132200000	132300000	0.0060732828034751
4	132300000	132400000	0.00606344107282246
4	132400000	132500000	0.00605359934216982
4	132500000	132600000	0.00604375761151718
4	132600000	132700000	0.00603391588086454
4	132700000	132800000	0.0060240741502119
4	132800000	132900000	0.00601423241955926
4	132900000	1.33e+08	0.00600439068890663
4	1.33e+08	133100000	0.00599454895825399
4	133100000	133200000	0.00598470722760135
4	133200000	133300000	0.00597486549694871
4	133300000	133400000	0.00596502376629607
4	133400000	133500000	0.00595518203564343
4	133500000	133600000	0.00594534030499079
4	133600000	133700000	0.00593549857433815
4	133700000	133800000	0.00592565684368551
4	133800000	133900000	0.00591581511303287
4	133900000	1.34e+08	0.00590597338238024
4	1.34e+08	134100000	0.0058961316517276
4	134100000	134200000	0.00588628992107496
4	134200000	134300000	0.00587644819042232
4	134300000	134400000	0.00586660645976968
4	134400000	134500000	0.00585676472911704
4	134500000	134600000	0.0058469229984644
4	134600000	134700000	0.00573545714235926
4	134700000	134800000	0.00562399128625411
4	134800000	134900000	0.00551252543014897
4	134900000	1.35e+08	0.00540105957404383
4	1.35e+08	135100000	0.00528959371793868
4	135100000	135200000	0.00517812786183354
4	135200000	135300000	0.0050666620057284
4	135300000	135400000	0.00495519614962326
4	135400000	135500000	0.00484373029351811
4	135500000	135600000	0.00473226443741297
4	135600000	135700000	0.00462079858130783
4	135700000	135800000	0.00450933272520268
4	135800000	135900000	0.00439786686909754
4	135900000	1.36e+08	0.0042864010129924
4	1.36e+08	136100000	0.00417493515688725
4	136100000	136200000	0.00406346930078211
4	136200000	136300000	0.00395200344467697
4	136300000	136400000	0.00384053758857182
4	136400000	136500000	0.00372907173246668
4	136500000	136600000	0.00361760587636154
4	136600000	136700000	0.00350614002025639
4	136700000	136800000	0.00339467416415125
4	136800000	136900000	0.00328320830804611
4	136900000	1.37e+08	0.00317174245194096
4	1.37e+08	137100000	0.00311810773152234
4	137100000	137200000	0.00306447301110371
4	137200000	137300000	0.00301083829068509
4	137300000	137400000	0.00295720357026646
4	137400000	137500000	0.00290356884984784
4	137500000	137600000	0.00284993412942921
4	137600000	137700000	0.00279629940901059
4	137700000	137800000	0.00274266468859196
4	137800000	137900000	0.00268902996817334
4	137900000	1.38e+08	0.00263539524775471
4	1.38e+08	138100000	0.00258176052733609
4	138100000	138200000	0.00252812580691746
4	138200000	138300000	0.00247449108649884
4	138300000	138400000	0.00242085636608021
4	138400000	138500000	0.00236722164566159
4	138500000	138600000	0.00231358692524296
4	138600000	138700000	0.00225995220482434
4	138700000	138800000	0.00220631748440571
4	138800000	138900000	0.00215268276398708
4	138900000	1.39e+08	0.00209904804356846
4	1.39e+08	139100000	0.00204541332314983
4	139100000	139200000	0.00199177860273121
4	139200000	139300000	0.00193814388231258
4	139300000	139400000	0.00188450916189396
4	139400000	139500000	0.00210083134088048
4	139500000	139600000	0.00231715351986701
4	139600000	139700000	0.00253347569885354
4	139700000	139800000	0.00274979787784006
4	139800000	139900000	0.00296612005682659
4	139900000	1.4e+08	0.00318244223581311
4	1.4e+08	140100000	0.00339876441479964
4	140100000	140200000	0.00361508659378617
4	140200000	140300000	0.00383140877277269
4	140300000	140400000	0.00404773095175922
4	140400000	140500000	0.00426405313074574
4	140500000	140600000	0.00448037530973227
4	140600000	140700000	0.0046966974887188
4	140700000	140800000	0.00491301966770532
4	140800000	140900000	0.00512934184669185
4	140900000	1.41e+08	0.00534566402567837
4	1.41e+08	141100000	0.0055619862046649
4	141100000	141200000	0.00577830838365143
4	141200000	141300000	0.00599463056263795
4	141300000	141400000	0.00621095274162448
4	141400000	141500000	0.006427274920611
4	141500000	141600000	0.00664359709959753
4	141600000	141700000	0.00685991927858405
4	141700000	141800000	0.00707624145757058
4	141800000	141900000	0.00755313278577838
4	141900000	1.42e+08	0.00803002411398618
4	1.42e+08	142100000	0.00850691544219398
4	142100000	142200000	0.00898380677040178
4	142200000	142300000	0.00946069809860958
4	142300000	142400000	0.00993758942681738
4	142400000	142500000	0.0104144807550252
4	142500000	142600000	0.010891372083233
4	142600000	142700000	0.0113682634114408
4	142700000	142800000	0.0118451547396486
4	142800000	142900000	0.0123220460678564
4	142900000	1.43e+08	0.0127989373960642
4	1.43e+08	143100000	0.013275828724272
4	143100000	143200000	0.0137527200524798
4	143200000	143300000	0.0142296113806876
4	143300000	143400000	0.0147065027088954
4	143400000	143500000	0.0151833940371032
4	143500000	143600000	0.015660285365311
4	143600000	143700000	0.0161371766935188
4	143700000	143800000	0.0166140680217266
4	143800000	143900000	0.0170909593499344
4	143900000	1.44e+08	0.0175678506781422
4	1.44e+08	144100000	0.01804474200635
4	144100000	144200000	0.0185216333345578
4	144200000	144300000	0.0191897349478565
4	144300000	144400000	0.0198578365611552
4	144400000	144500000	0.0205259381744539
4	144500000	144600000	0.0211940397877526
4	144600000	144700000	0.0218621414010514
4	144700000	144800000	0.0225302430143501
4	144800000	144900000	0.0231983446276488
4	144900000	1.45e+08	0.0238664462409475
4	1.45e+08	145100000	0.0245345478542462
4	145100000	145200000	0.0252026494675449
4	145200000	145300000	0.0258707510808436
4	145300000	145400000	0.0265388526941423
4	145400000	145500000	0.027206954307441
4	145500000	145600000	0.0278750559207398
4	145600000	145700000	0.0285431575340385
4	145700000	145800000	0.0292112591473372
4	145800000	145900000	0.0298793607606359
4	145900000	1.46e+08	0.0305474623739346
4	1.46e+08	146100000	0.0312155639872333
4	146100000	146200000	0.031883665600532
4	146200000	146300000	0.0325517672138307
4	146300000	146400000	0.0332198688271294
4	146400000	146500000	0.0338879704404281
4	146500000	146600000	0.0345560720537269
4	146600000	146700000	0.0350991439881907
4	146700000	146800000	0.0356422159226546
4	146800000	146900000	0.0361852878571184
4	146900000	1.47e+08	0.0367283597915823
4	1.47e+08	147100000	0.0372714317260461
4	147100000	147200000	0.03781450366051
4	147200000	147300000	0.0383575755949738
4	147300000	147400000	0.0389006475294377
4	147400000	147500000	0.0394437194639015
4	147500000	147600000	0.0399867913983654
4	147600000	147700000	0.0405298633328293
4	147700000	147800000	0.0410729352672931
4	147800000	147900000	0.041616007201757
4	147900000	1.48e+08	0.0421590791362208
4	1.48e+08	148100000	0.0427021510706847
4	148100000	148200000	0.0432452230051485
4	148200000	148300000	0.0437882949396124
4	148300000	148400000	0.0443313668740762
4	148400000	148500000	0.0448744388085401
4	148500000	148600000	0.0454175107430039
4	148600000	148700000	0.0459605826774678
4	148700000	148800000	0.0465036546119316
4	148800000	148900000	0.0470467265463955
4	148900000	1.49e+08	0.0475897984808594
4	1.49e+08	149100000	0.0477372471661377
4	149100000	149200000	0.0478846958514161
4	149200000	149300000	0.0480321445366945
4	149300000	149400000	0.0481795932219728
4	149400000	149500000	0.0483270419072512
4	149500000	149600000	0.0484744905925296
4	149600000	149700000	0.0486219392778079
4	149700000	149800000	0.0487693879630863
4	149800000	149900000	0.0489168366483647
4	149900000	1.5e+08	0.049064285333643
4	1.5e+08	150100000	0.0492117340189214
4	150100000	150200000	0.0493591827041998
4	150200000	150300000	0.0495066313894781
4	150300000	150400000	0.0496540800747565
4	150400000	150500000	0.0498015287600349
4	150500000	150600000	0.0499489774453132
4	150600000	150700000	0.0500964261305916
4	150700000	150800000	0.05024387481587
4	150800000	150900000	0.0503913235011483
4	150900000	1.51e+08	0.0505387721864267
4	1.51e+08	151100000	0.0506862208717051
4	151100000	151200000	0.0508336695569834
4	151200000	151300000	0.0509811182422618
4	151300000	151400000	0.0511285669275401
4	151400000	151500000	0.05109064218161
4	151500000	151600000	0.0510527174356799
4	151600000	151700000	0.0510147926897498
4	151700000	151800000	0.0509768679438197
4	151800000	151900000	0.0509389431978896
4	151900000	1.52e+08	0.0509010184519595
4	1.52e+08	152100000	0.0508630937060294
4	152100000	152200000	0.0508251689600993
4	152200000	152300000	0.0507872442141692
4	152300000	152400000	0.0507493194682391
4	152400000	152500000	0.050711394722309
4	152500000	152600000	0.0506734699763788
4	152600000	152700000	0.0506355452304487
4	152700000	152800000	0.0505976204845186
4	152800000	152900000	0.0505596957385885
4	152900000	1.53e+08	0.0505217709926584
4	1.53e+08	153100000	0.0504838462467283
4	153100000	153200000	0.0504459215007982
4	153200000	153300000	0.0504079967548681
4	153300000	153400000	0.050370072008938
4	153400000	153500000	0.0503321472630079
4	153500000	153600000	0.0502942225170778
4	153600000	153700000	0.0502562977711476
4	153700000	153800000	0.0502183730252175
4	153800000	153900000	0.0511337116825346
4	153900000	1.54e+08	0.0520490503398516
4	1.54e+08	154100000	0.0529643889971687
4	154100000	154200000	0.0538797276544857
4	154200000	154300000	0.0547950663118027
4	154300000	154400000	0.0557104049691198
4	154400000	154500000	0.0566257436264368
4	154500000	154600000	0.0575410822837539
4	154600000	154700000	0.0584564209410709
4	154700000	154800000	0.0593717595983879
4	154800000	154900000	0.060287098255705
4	154900000	1.55e+08	0.061202436913022
4	1.55e+08	155100000	0.062117775570339
4	155100000	155200000	0.0630331142276561
4	155200000	155300000	0.0639484528849731
4	155300000	155400000	0.0648637915422902
4	155400000	155500000	0.0657791301996072
4	155500000	155600000	0.0666944688569242
4	155600000	155700000	0.0676098075142413
4	155700000	155800000	0.0685251461715583
4	155800000	155900000	0.0694404848288754
4	155900000	1.56e+08	0.0703558234861924
4	1.56e+08	156100000	0.0712711621435094
4	156100000	156200000	0.0721865008008265
4	156200000	156300000	0.0745091447932235
4	156300000	156400000	0.0768317887856206
4	156400000	156500000	0.0791544327780176
4	156500000	156600000	0.0814770767704147
4	156600000	156700000	0.0837997207628118
4	156700000	156800000	0.0861223647552088
4	156800000	156900000	0.0884450087476059
4	156900000	1.57e+08	0.0907676527400029
4	1.57e+08	157100000	0.0930902967324
4	157100000	157200000	0.095412940724797
4	157200000	157300000	0.0977355847171941
4	157300000	157400000	0.100058228709591
4	157400000	157500000	0.102380872701988
4	157500000	157600000	0.104703516694385
4	157600000	157700000	0.107026160686782
4	157700000	157800000	0.109348804679179
4	157800000	157900000	0.111671448671576
4	157900000	1.58e+08	0.113994092663973
4	1.58e+08	158100000	0.116316736656371
4	158100000	158200000	0.118639380648768
4	158200000	158300000	0.120962024641165
4	158300000	158400000	0.123284668633562
4	158400000	158500000	0.125607312625959
4	158500000	158600000	0.127929956618356
4	158600000	158700000	0.129591051728868
4	158700000	158800000	0.131252146839381
4	158800000	158900000	0.132913241949893
4	158900000	1.59e+08	0.134574337060406
4	1.59e+08	159100000	0.136235432170918
4	159100000	159200000	0.13789652728143
4	159200000	159300000	0.139557622391943
4	159300000	159400000	0.141218717502455
4	159400000	159500000	0.142879812612968
4	159500000	159600000	0.14454090772348
4	159600000	159700000	0.146202002833993
4	159700000	159800000	0.147863097944505
4	159800000	159900000	0.149524193055018
4	159900000	1.6e+08	0.15118528816553
4	1.6e+08	160100000	0.152846383276042
4	160100000	160200000	0.154507478386555
4	160200000	160300000	0.156168573497067
4	160300000	160400000	0.15782966860758
4	160400000	160500000	0.159490763718092
4	160500000	160600000	0.161151858828605
4	160600000	160700000	0.162812953939117
4	160700000	160800000	0.164474049049629
4	160800000	160900000	0.166135144160142
4	160900000	1.61e+08	0.167796239270654
4	1.61e+08	161100000	0.16804388337715
4	161100000	161200000	0.168291527483645
4	161200000	161300000	0.16853917159014
4	161300000	161400000	0.168786815696635
4	161400000	161500000	0.16903445980313
4	161500000	161600000	0.169282103909626
4	161600000	161700000	0.169529748016121
4	161700000	161800000	0.169777392122616
4	161800000	161900000	0.170025036229111
4	161900000	1.62e+08	0.170272680335606
4	1.62e+08	162100000	0.170520324442102
4	162100000	162200000	0.170767968548597
4	162200000	162300000	0.171015612655092
4	162300000	162400000	0.171263256761587
4	162400000	162500000	0.171510900868082
4	162500000	162600000	0.171758544974578
4	162600000	162700000	0.172006189081073
4	162700000	162800000	0.172253833187568
4	162800000	162900000	0.172501477294063
4	162900000	1.63e+08	0.172749121400559
4	1.63e+08	163100000	0.172996765507054
4	163100000	163200000	0.173244409613549
4	163200000	163300000	0.173492053720044
4	163300000	163400000	0.173739697826539
4	163400000	163500000	0.171758232997113
4	163500000	163600000	0.169776768167686
4	163600000	163700000	0.16779530333826
4	163700000	163800000	0.165813838508833
4	163800000	163900000	0.163832373679407
4	163900000	1.64e+08	0.16185090884998
4	1.64e+08	164100000	0.159869444020554
4	164100000	164200000	0.157887979191127
4	164200000	164300000	0.155906514361701
4	164300000	164400000	0.153925049532275
4	164400000	164500000	0.151943584702848
4	164500000	164600000	0.149962119873422
4	164600000	164700000	0.147980655043995
4	164700000	164800000	0.145999190214569
4	164800000	164900000	0.144017725385142
4	164900000	1.65e+08	0.142036260555716
4	1.65e+08	165100000	0.140054795726289
4	165100000	165200000	0.138073330896863
4	165200000	165300000	0.136091866067436
4	165300000	165400000	0.13411040123801
4	165400000	165500000	0.132128936408583
4	165500000	165600000	0.130147471579157
4	165600000	165700000	0.12816600674973
4	165700000	165800000	0.126184541920304
4	165800000	165900000	0.124029958742009
4	165900000	1.66e+08	0.121875375563714
4	1.66e+08	166100000	0.119720792385419
4	166100000	166200000	0.117566209207124
4	166200000	166300000	0.115411626028828
4	166300000	166400000	0.113257042850533
4	166400000	166500000	0.111102459672238
4	166500000	166600000	0.108947876493943
4	166600000	166700000	0.106793293315648
4	166700000	166800000	0.104638710137353
4	166800000	166900000	0.102484126959058
4	166900000	1.67e+08	0.100329543780763
4	1.67e+08	167100000	0.0981749606024678
4	167100000	167200000	0.0960203774241727
4	167200000	167300000	0.0938657942458777
4	167300000	167400000	0.0917112110675826
4	167400000	167500000	0.0895566278892875
4	167500000	167600000	0.0874020447109924
4	167600000	167700000	0.0852474615326974
4	167700000	167800000	0.0830928783544023
4	167800000	167900000	0.0809382951761072
4	167900000	1.68e+08	0.0787837119978122
4	1.68e+08	168100000	0.0766291288195171
4	168100000	168200000	0.074474545641222
4	168200000	168300000	0.0743665627288877
4	168300000	168400000	0.0742585798165534
4	168400000	168500000	0.074150596904219
4	168500000	168600000	0.0740426139918847
4	168600000	168700000	0.0739346310795504
4	168700000	168800000	0.0738266481672161
4	168800000	168900000	0.0737186652548817
4	168900000	1.69e+08	0.0736106823425474
4	1.69e+08	169100000	0.0735026994302131
4	169100000	169200000	0.0733947165178788
4	169200000	169300000	0.0732867336055444
4	169300000	169400000	0.0731787506932101
4	169400000	169500000	0.0730707677808758
4	169500000	169600000	0.0729627848685415
4	169600000	169700000	0.0728548019562071
4	169700000	169800000	0.0727468190438728
4	169800000	169900000	0.0726388361315385
4	169900000	1.7e+08	0.0725308532192042
4	1.7e+08	170100000	0.0724228703068698
4	170100000	170200000	0.0723148873945355
4	170200000	170300000	0.0722069044822012
4	170300000	170400000	0.0720989215698669
4	170400000	170500000	0.0719909386575325
4	170500000	170600000	0.0718829557451982
4	170600000	170700000	0.0736335064867229
4	170700000	170800000	0.0753840572282476
4	170800000	170900000	0.0771346079697724
4	170900000	1.71e+08	0.0788851587112971
4	1.71e+08	171100000	0.0806357094528218
4	171100000	171200000	0.0823862601943465
4	171200000	171300000	0.0841368109358712
4	171300000	171400000	0.0858873616773959
4	171400000	171500000	0.0876379124189206
4	171500000	171600000	0.0893884631604453
4	171600000	171700000	0.09113901390197
4	171700000	171800000	0.0928895646434947
4	171800000	171900000	0.0946401153850194
4	171900000	1.72e+08	0.0963906661265441
4	1.72e+08	172100000	0.0981412168680688
4	172100000	172200000	0.0998917676095936
4	172200000	172300000	0.101642318351118
4	172300000	172400000	0.103392869092643
4	172400000	172500000	0.105143419834168
4	172500000	172600000	0.106893970575692
4	172600000	172700000	0.108644521317217
4	172700000	172800000	0.110395072058742
4	172800000	172900000	0.112145622800267
4	172900000	1.73e+08	0.113896173541791
4	1.73e+08	173100000	0.116185714771703
4	173100000	173200000	0.118475256001615
4	173200000	173300000	0.120764797231527
4	173300000	173400000	0.123054338461439
4	173400000	173500000	0.125343879691351
4	173500000	173600000	0.127633420921263
4	173600000	173700000	0.129922962151175
4	173700000	173800000	0.132212503381087
4	173800000	173900000	0.134502044610999
4	173900000	1.74e+08	0.136791585840911
4	1.74e+08	174100000	0.139081127070823
4	174100000	174200000	0.141370668300735
4	174200000	174300000	0.143660209530647
4	174300000	174400000	0.145949750760559
4	174400000	174500000	0.148239291990471
4	174500000	174600000	0.150528833220383
4	174600000	174700000	0.152818374450295
4	174700000	174800000	0.155107915680207
4	174800000	174900000	0.157397456910119
4	174900000	1.75e+08	0.159686998140031
4	1.75e+08	175100000	0.161976539369943
4	175100000	175200000	0.164266080599855
4	175200000	175300000	0.166555621829767
4	175300000	175400000	0.168845163059679
4	175400000	175500000	0.170536953616454
4	175500000	175600000	0.17222874417323
4	175600000	175700000	0.173920534730006
4	175700000	175800000	0.175612325286782
4	175800000	175900000	0.177304115843557
4	175900000	1.76e+08	0.178995906400333
4	1.76e+08	176100000	0.180687696957109
4	176100000	176200000	0.182379487513884
4	176200000	176300000	0.18407127807066
4	176300000	176400000	0.185763068627436
4	176400000	176500000	0.187454859184212
4	176500000	176600000	0.189146649740987
4	176600000	176700000	0.190838440297763
4	176700000	176800000	0.192530230854539
4	176800000	176900000	0.194222021411314
4	176900000	1.77e+08	0.19591381196809
4	1.77e+08	177100000	0.197605602524866
4	177100000	177200000	0.199297393081642
4	177200000	177300000	0.200989183638417
4	177300000	177400000	0.202680974195193
4	177400000	177500000	0.204372764751969
4	177500000	177600000	0.206064555308745
4	177600000	177700000	0.20775634586552
4	177700000	177800000	0.209448136422296
4	177800000	177900000	0.210553998970171
4	177900000	1.78e+08	0.211659861518047
4	1.78e+08	178100000	0.212765724065922
4	178100000	178200000	0.213871586613798
4	178200000	178300000	0.214977449161673
4	178300000	178400000	0.216083311709549
4	178400000	178500000	0.217189174257424
4	178500000	178600000	0.2182950368053
4	178600000	178700000	0.219400899353175
4	178700000	178800000	0.220506761901051
4	178800000	178900000	0.221612624448926
4	178900000	1.79e+08	0.222718486996802
4	1.79e+08	179100000	0.223824349544677
4	179100000	179200000	0.224930212092553
4	179200000	179300000	0.226036074640428
4	179300000	179400000	0.227141937188304
4	179400000	179500000	0.228247799736179
4	179500000	179600000	0.229353662284055
4	179600000	179700000	0.23045952483193
4	179700000	179800000	0.231565387379805
4	179800000	179900000	0.232671249927681
4	179900000	1.8e+08	0.233777112475556
4	1.8e+08	180100000	0.234882975023432
4	180100000	180200000	0.235988837571307
